"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","HOU Astros","PHI Phillies","Bryce Harper Strikeouts","Over","0.5","-230","HOU Astros - PHI Phillies"
"2","HOU Astros","PHI Phillies","Bryce Harper Strikeouts","Under","0.5","+165","HOU Astros - PHI Phillies"
"3","HOU Astros","PHI Phillies","Jean Segura Runs","Over","0.5","+205","HOU Astros - PHI Phillies"
"4","HOU Astros","PHI Phillies","Jean Segura Runs","Under","0.5","-285","HOU Astros - PHI Phillies"
"5","HOU Astros","PHI Phillies","Top of 1st – Total Hits","0",NA,"-125","HOU Astros - PHI Phillies"
"6","HOU Astros","PHI Phillies","Top of 1st – Total Hits","1",NA,"+225","HOU Astros - PHI Phillies"
"7","HOU Astros","PHI Phillies","Top of 1st – Total Hits","2",NA,"+700","HOU Astros - PHI Phillies"
"8","HOU Astros","PHI Phillies","Top of 1st – Total Hits","3+",NA,"+1200","HOU Astros - PHI Phillies"
"9","HOU Astros","PHI Phillies","1st Run","Kyle Schwarber",NA,"+400","HOU Astros - PHI Phillies"
"10","HOU Astros","PHI Phillies","1st Run","Rhys Hoskins",NA,"+600","HOU Astros - PHI Phillies"
"11","HOU Astros","PHI Phillies","1st Run","Jose Altuve",NA,"+650","HOU Astros - PHI Phillies"
"12","HOU Astros","PHI Phillies","1st Run","Jeremy Pena",NA,"+800","HOU Astros - PHI Phillies"
"13","HOU Astros","PHI Phillies","1st Run","J.T. Realmuto",NA,"+900","HOU Astros - PHI Phillies"
"14","HOU Astros","PHI Phillies","1st Run","Yordan Alvarez",NA,"+950","HOU Astros - PHI Phillies"
"15","HOU Astros","PHI Phillies","1st Run","Bryce Harper",NA,"+950","HOU Astros - PHI Phillies"
"16","HOU Astros","PHI Phillies","1st Run","Nick Castellanos",NA,"+1000","HOU Astros - PHI Phillies"
"17","HOU Astros","PHI Phillies","1st Run","Kyle Tucker",NA,"+1200","HOU Astros - PHI Phillies"
"18","HOU Astros","PHI Phillies","1st Run","Alex Bregman",NA,"+1200","HOU Astros - PHI Phillies"
"19","HOU Astros","PHI Phillies","1st Run","Alec Bohm",NA,"+1300","HOU Astros - PHI Phillies"
"20","HOU Astros","PHI Phillies","1st Run","Jean Segura",NA,"+1400","HOU Astros - PHI Phillies"
"21","HOU Astros","PHI Phillies","1st Run","Bryson Stott",NA,"+1500","HOU Astros - PHI Phillies"
"22","HOU Astros","PHI Phillies","1st Run","Yuli Gurriel",NA,"+1500","HOU Astros - PHI Phillies"
"23","HOU Astros","PHI Phillies","1st Run","Trey Mancini",NA,"+1700","HOU Astros - PHI Phillies"
"24","HOU Astros","PHI Phillies","1st Run","Brandon Marsh",NA,"+1700","HOU Astros - PHI Phillies"
"25","HOU Astros","PHI Phillies","Brandon Marsh Walks","Over","0.5","+340","HOU Astros - PHI Phillies"
"26","HOU Astros","PHI Phillies","Brandon Marsh Walks","Under","0.5","-525","HOU Astros - PHI Phillies"
"27","HOU Astros","PHI Phillies","Martin Maldonado Singles","Over","0.5","+240","HOU Astros - PHI Phillies"
"28","HOU Astros","PHI Phillies","Martin Maldonado Singles","Under","0.5","-350","HOU Astros - PHI Phillies"
"29","HOU Astros","PHI Phillies","Bryce Harper RBIs","Over","0.5","+165","HOU Astros - PHI Phillies"
"30","HOU Astros","PHI Phillies","Bryce Harper RBIs","Under","0.5","-225","HOU Astros - PHI Phillies"
"31","HOU Astros","PHI Phillies","1st Run","PHI Phillies",NA,"-125","HOU Astros - PHI Phillies"
"32","HOU Astros","PHI Phillies","1st Run","HOU Astros",NA,"-110","HOU Astros - PHI Phillies"
"33","HOU Astros","PHI Phillies","Kyle Schwarber Stolen Bases","Over","0.5","+1100","HOU Astros - PHI Phillies"
"34","HOU Astros","PHI Phillies","Kyle Schwarber Stolen Bases","Under","0.5","-10000","HOU Astros - PHI Phillies"
"35","HOU Astros","PHI Phillies","Bryson Stott Home Runs","Over","0.5","+850","HOU Astros - PHI Phillies"
"36","HOU Astros","PHI Phillies","Bryson Stott Home Runs","Under","0.5","-3000","HOU Astros - PHI Phillies"
"37","HOU Astros","PHI Phillies","Brandon Marsh Hits","Over","0.5","-110","HOU Astros - PHI Phillies"
"38","HOU Astros","PHI Phillies","Brandon Marsh Hits","Under","0.5","-120","HOU Astros - PHI Phillies"
"39","HOU Astros","PHI Phillies","Martin Maldonado Doubles","Over","0.5","+800","HOU Astros - PHI Phillies"
"40","HOU Astros","PHI Phillies","Martin Maldonado Doubles","Under","0.5","-2500","HOU Astros - PHI Phillies"
"41","HOU Astros","PHI Phillies","Trey Mancini Home Runs","Over","0.5","+750","HOU Astros - PHI Phillies"
"42","HOU Astros","PHI Phillies","Trey Mancini Home Runs","Under","0.5","-1800","HOU Astros - PHI Phillies"
"43","HOU Astros","PHI Phillies","Race to 6 Runs","PHI Phillies",NA,"+450","HOU Astros - PHI Phillies"
"44","HOU Astros","PHI Phillies","Race to 6 Runs","Neither",NA,"-220","HOU Astros - PHI Phillies"
"45","HOU Astros","PHI Phillies","Race to 6 Runs","HOU Astros",NA,"+320","HOU Astros - PHI Phillies"
"46","HOU Astros","PHI Phillies","Nick Castellanos Hits","Over","0.5","-190","HOU Astros - PHI Phillies"
"47","HOU Astros","PHI Phillies","Nick Castellanos Hits","Under","0.5","+140","HOU Astros - PHI Phillies"
"48","HOU Astros","PHI Phillies","Yuli Gurriel Strikeouts","Over","0.5","+105","HOU Astros - PHI Phillies"
"49","HOU Astros","PHI Phillies","Yuli Gurriel Strikeouts","Under","0.5","-140","HOU Astros - PHI Phillies"
"50","HOU Astros","PHI Phillies","Trey Mancini Hits","Over","0.5","-135","HOU Astros - PHI Phillies"
"51","HOU Astros","PHI Phillies","Trey Mancini Hits","Under","0.5","+105","HOU Astros - PHI Phillies"
"52","HOU Astros","PHI Phillies","Top of 1st – Will There Be An Extra Base Hit?","Yes",NA,"+250","HOU Astros - PHI Phillies"
"53","HOU Astros","PHI Phillies","Top of 1st – Will There Be An Extra Base Hit?","No",NA,"-370","HOU Astros - PHI Phillies"
"54","HOU Astros","PHI Phillies","Nick Castellanos Home Runs","Over","0.5","+650","HOU Astros - PHI Phillies"
"55","HOU Astros","PHI Phillies","Nick Castellanos Home Runs","Under","0.5","-1400","HOU Astros - PHI Phillies"
"56","HOU Astros","PHI Phillies","Yordan Alvarez Walks","Over","0.5","+125","HOU Astros - PHI Phillies"
"57","HOU Astros","PHI Phillies","Yordan Alvarez Walks","Under","0.5","-165","HOU Astros - PHI Phillies"
"58","HOU Astros","PHI Phillies","1st Earned Run Allowed - Justin Verlander v Aaron Nola","Aaron Nola",NA,"+120","HOU Astros - PHI Phillies"
"59","HOU Astros","PHI Phillies","1st Earned Run Allowed - Justin Verlander v Aaron Nola","Justin Verlander",NA,"-155","HOU Astros - PHI Phillies"
"60","HOU Astros","PHI Phillies","J.T. Realmuto Singles","Over","0.5","-120","HOU Astros - PHI Phillies"
"61","HOU Astros","PHI Phillies","J.T. Realmuto Singles","Under","0.5","-110","HOU Astros - PHI Phillies"
"62","HOU Astros","PHI Phillies","Aaron Nola Hits Allowed","Over","4.5","+105","HOU Astros - PHI Phillies"
"63","HOU Astros","PHI Phillies","Aaron Nola Hits Allowed","Under","4.5","-140","HOU Astros - PHI Phillies"
"64","HOU Astros","PHI Phillies","Brandon Marsh Total Bases","Over","0.5","-110","HOU Astros - PHI Phillies"
"65","HOU Astros","PHI Phillies","Brandon Marsh Total Bases","Under","0.5","-120","HOU Astros - PHI Phillies"
"66","HOU Astros","PHI Phillies","Chas McCormick Doubles","Over","0.5","+600","HOU Astros - PHI Phillies"
"67","HOU Astros","PHI Phillies","Chas McCormick Doubles","Under","0.5","-1200","HOU Astros - PHI Phillies"
"68","HOU Astros","PHI Phillies","PHI Phillies to Score - 1st Inning","Yes",NA,"+300","HOU Astros - PHI Phillies"
"69","HOU Astros","PHI Phillies","PHI Phillies to Score - 1st Inning","No",NA,"-450","HOU Astros - PHI Phillies"
"70","HOU Astros","PHI Phillies","Jose Altuve RBIs","Over","0.5","+340","HOU Astros - PHI Phillies"
"71","HOU Astros","PHI Phillies","Jose Altuve RBIs","Under","0.5","-525","HOU Astros - PHI Phillies"
"72","HOU Astros","PHI Phillies","Chas McCormick Singles","Over","0.5","+150","HOU Astros - PHI Phillies"
"73","HOU Astros","PHI Phillies","Chas McCormick Singles","Under","0.5","-200","HOU Astros - PHI Phillies"
"74","HOU Astros","PHI Phillies","Race to 7 Runs","PHI Phillies",NA,"+700","HOU Astros - PHI Phillies"
"75","HOU Astros","PHI Phillies","Race to 7 Runs","Neither",NA,"-400","HOU Astros - PHI Phillies"
"76","HOU Astros","PHI Phillies","Race to 7 Runs","HOU Astros",NA,"+500","HOU Astros - PHI Phillies"
"77","HOU Astros","PHI Phillies","Chas McCormick Stolen Bases","Over","0.5","+1000","HOU Astros - PHI Phillies"
"78","HOU Astros","PHI Phillies","Chas McCormick Stolen Bases","Under","0.5","-5000","HOU Astros - PHI Phillies"
"79","HOU Astros","PHI Phillies","Martin Maldonado Runs","Over","0.5","+360","HOU Astros - PHI Phillies"
"80","HOU Astros","PHI Phillies","Martin Maldonado Runs","Under","0.5","-575","HOU Astros - PHI Phillies"
"81","HOU Astros","PHI Phillies","Kyle Tucker RBIs","Over","0.5","+220","HOU Astros - PHI Phillies"
"82","HOU Astros","PHI Phillies","Kyle Tucker RBIs","Under","0.5","-310","HOU Astros - PHI Phillies"
"83","HOU Astros","PHI Phillies","J.T. Realmuto Hits + Runs + RBIs","Over","1.5","-110","HOU Astros - PHI Phillies"
"84","HOU Astros","PHI Phillies","J.T. Realmuto Hits + Runs + RBIs","Under","1.5","-120","HOU Astros - PHI Phillies"
"85","HOU Astros","PHI Phillies","Trey Mancini Strikeouts","Over","1.5","+210","HOU Astros - PHI Phillies"
"86","HOU Astros","PHI Phillies","Trey Mancini Strikeouts","Under","1.5","-290","HOU Astros - PHI Phillies"
"87","HOU Astros","PHI Phillies","Total Hits","Over","13.5","-130","HOU Astros - PHI Phillies"
"88","HOU Astros","PHI Phillies","Total Hits","Under","13.5","+100","HOU Astros - PHI Phillies"
"89","HOU Astros","PHI Phillies","J.T. Realmuto Runs","Over","0.5","+130","HOU Astros - PHI Phillies"
"90","HOU Astros","PHI Phillies","J.T. Realmuto Runs","Under","0.5","-175","HOU Astros - PHI Phillies"
"91","HOU Astros","PHI Phillies","Yordan Alvarez Total Bases","Over","1.5","+135","HOU Astros - PHI Phillies"
"92","HOU Astros","PHI Phillies","Yordan Alvarez Total Bases","Under","1.5","-180","HOU Astros - PHI Phillies"
"93","HOU Astros","PHI Phillies","1st Strikeout Thrown - Justin Verlander v Aaron Nola","Aaron Nola",NA,"+400","HOU Astros - PHI Phillies"
"94","HOU Astros","PHI Phillies","1st Strikeout Thrown - Justin Verlander v Aaron Nola","Justin Verlander",NA,"-650","HOU Astros - PHI Phillies"
"95","HOU Astros","PHI Phillies","Jean Segura RBIs","Over","0.5","+295","HOU Astros - PHI Phillies"
"96","HOU Astros","PHI Phillies","Jean Segura RBIs","Under","0.5","-450","HOU Astros - PHI Phillies"
"97","HOU Astros","PHI Phillies","Yordan Alvarez RBIs","Over","0.5","+170","HOU Astros - PHI Phillies"
