"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","SEA Mariners","OAK Athletics","Shea Langeliers Hits","Over","0.5","-110","SEA Mariners - OAK Athletics"
"2","SEA Mariners","OAK Athletics","Shea Langeliers Hits","Under","0.5","-120","SEA Mariners - OAK Athletics"
"3","SEA Mariners","OAK Athletics","Mitch Haniger RBIs","Over","0.5","+165","SEA Mariners - OAK Athletics"
"4","SEA Mariners","OAK Athletics","Mitch Haniger RBIs","Under","0.5","-225","SEA Mariners - OAK Athletics"
"5","SEA Mariners","OAK Athletics","Logan Gilbert Hits Allowed","Over","4.5","-165","SEA Mariners - OAK Athletics"
"6","SEA Mariners","OAK Athletics","Logan Gilbert Hits Allowed","Under","4.5","+125","SEA Mariners - OAK Athletics"
"7","SEA Mariners","OAK Athletics","Sam Haggerty Singles","Over","0.5","+155","SEA Mariners - OAK Athletics"
"8","SEA Mariners","OAK Athletics","Sam Haggerty Singles","Under","0.5","-210","SEA Mariners - OAK Athletics"
"9","SEA Mariners","OAK Athletics","Carlos Santana Hits","Over","0.5","-170","SEA Mariners - OAK Athletics"
"10","SEA Mariners","OAK Athletics","Carlos Santana Hits","Under","0.5","+130","SEA Mariners - OAK Athletics"
"11","SEA Mariners","OAK Athletics","SEA Mariners: Team Total Runs - 1st 5 Innings","Over","2.5","+125","SEA Mariners - OAK Athletics"
"12","SEA Mariners","OAK Athletics","SEA Mariners: Team Total Runs - 1st 5 Innings","Under","2.5","-145","SEA Mariners - OAK Athletics"
"13","SEA Mariners","OAK Athletics","Extra Innings","Yes",NA,"+750","SEA Mariners - OAK Athletics"
"14","SEA Mariners","OAK Athletics","Extra Innings","No",NA,"-1200","SEA Mariners - OAK Athletics"
"15","SEA Mariners","OAK Athletics","Dylan Moore Total Bases","Over","0.5","-175","SEA Mariners - OAK Athletics"
"16","SEA Mariners","OAK Athletics","Dylan Moore Total Bases","Under","0.5","+130","SEA Mariners - OAK Athletics"
"17","SEA Mariners","OAK Athletics","Team With Highest Scoring Inning","OAK Athletics",NA,"+165","SEA Mariners - OAK Athletics"
"18","SEA Mariners","OAK Athletics","Team With Highest Scoring Inning","SEA Mariners",NA,"-225","SEA Mariners - OAK Athletics"
"19","SEA Mariners","OAK Athletics","Seth Brown Hits","Over","0.5","-155","SEA Mariners - OAK Athletics"
"20","SEA Mariners","OAK Athletics","Seth Brown Hits","Under","0.5","+115","SEA Mariners - OAK Athletics"
"21","SEA Mariners","OAK Athletics","Dermis Garcia Total Bases","Over","0.5","-125","SEA Mariners - OAK Athletics"
"22","SEA Mariners","OAK Athletics","Dermis Garcia Total Bases","Under","0.5","-105","SEA Mariners - OAK Athletics"
"23","SEA Mariners","OAK Athletics","Sean Murphy Total Bases","Over","1.5","+140","SEA Mariners - OAK Athletics"
"24","SEA Mariners","OAK Athletics","Sean Murphy Total Bases","Under","1.5","-185","SEA Mariners - OAK Athletics"
"25","SEA Mariners","OAK Athletics","Runs - 1st Inning","Over","0.5","+115","SEA Mariners - OAK Athletics"
"26","SEA Mariners","OAK Athletics","Runs - 1st Inning","Under","0.5","-155","SEA Mariners - OAK Athletics"
"27","SEA Mariners","OAK Athletics","Runs - 1st Inning","Over","1.5","+310","SEA Mariners - OAK Athletics"
"28","SEA Mariners","OAK Athletics","Runs - 1st Inning","Under","1.5","-450","SEA Mariners - OAK Athletics"
"29","SEA Mariners","OAK Athletics","Tony Kemp Runs","Over","0.5","+160","SEA Mariners - OAK Athletics"
"30","SEA Mariners","OAK Athletics","Tony Kemp Runs","Under","0.5","-220","SEA Mariners - OAK Athletics"
"31","SEA Mariners","OAK Athletics","Eugenio Suarez RBIs","Over","0.5","+175","SEA Mariners - OAK Athletics"
"32","SEA Mariners","OAK Athletics","Eugenio Suarez RBIs","Under","0.5","-235","SEA Mariners - OAK Athletics"
"33","SEA Mariners","OAK Athletics","Ty France Total Bases","Over","1.5","+130","SEA Mariners - OAK Athletics"
"34","SEA Mariners","OAK Athletics","Ty France Total Bases","Under","1.5","-170","SEA Mariners - OAK Athletics"
"35","SEA Mariners","OAK Athletics","Carlos Santana Runs","Over","0.5","+130","SEA Mariners - OAK Athletics"
"36","SEA Mariners","OAK Athletics","Carlos Santana Runs","Under","0.5","-175","SEA Mariners - OAK Athletics"
"37","SEA Mariners","OAK Athletics","Dermis Garcia RBIs","Over","0.5","+205","SEA Mariners - OAK Athletics"
"38","SEA Mariners","OAK Athletics","Dermis Garcia RBIs","Under","0.5","-290","SEA Mariners - OAK Athletics"
"39","SEA Mariners","OAK Athletics","Mitch Haniger Hits","Over","0.5","-190","SEA Mariners - OAK Athletics"
"40","SEA Mariners","OAK Athletics","Mitch Haniger Hits","Under","0.5","+145","SEA Mariners - OAK Athletics"
"41","SEA Mariners","OAK Athletics","Seth Brown Total Bases","Over","0.5","-155","SEA Mariners - OAK Athletics"
"42","SEA Mariners","OAK Athletics","Seth Brown Total Bases","Under","0.5","+115","SEA Mariners - OAK Athletics"
"43","SEA Mariners","OAK Athletics","Conner Capel Doubles","Over","0.5","+500","SEA Mariners - OAK Athletics"
"44","SEA Mariners","OAK Athletics","Conner Capel Doubles","Under","0.5","-900","SEA Mariners - OAK Athletics"
"45","SEA Mariners","OAK Athletics","Moneyline 1st 5 Innings","OAK Athletics",NA,"+185","SEA Mariners - OAK Athletics"
"46","SEA Mariners","OAK Athletics","Moneyline 1st 5 Innings","SEA Mariners",NA,"-230","SEA Mariners - OAK Athletics"
"47","SEA Mariners","OAK Athletics","Run Line 1st 5 Innings","OAK Athletics","+0.5","+115","SEA Mariners - OAK Athletics"
"48","SEA Mariners","OAK Athletics","Run Line 1st 5 Innings","SEA Mariners","-0.5","-145","SEA Mariners - OAK Athletics"
"49","SEA Mariners","OAK Athletics","Ty France Doubles","Over","0.5","+310","SEA Mariners - OAK Athletics"
"50","SEA Mariners","OAK Athletics","Ty France Doubles","Under","0.5","-475","SEA Mariners - OAK Athletics"
"51","SEA Mariners","OAK Athletics","Winning Margin","To Win By 1 Run",NA,"+750","SEA Mariners - OAK Athletics"
"52","SEA Mariners","OAK Athletics","Winning Margin","To Win By 2 Runs",NA,"+1000","SEA Mariners - OAK Athletics"
"53","SEA Mariners","OAK Athletics","Winning Margin","To Win By 3 Runs",NA,"+1400","SEA Mariners - OAK Athletics"
"54","SEA Mariners","OAK Athletics","Winning Margin","To Win By 4 Runs Or More",NA,"+1000","SEA Mariners - OAK Athletics"
"55","SEA Mariners","OAK Athletics","Winning Margin","To Win By 1 Run",NA,"+380","SEA Mariners - OAK Athletics"
"56","SEA Mariners","OAK Athletics","Winning Margin","To Win By 2 Runs",NA,"+550","SEA Mariners - OAK Athletics"
"57","SEA Mariners","OAK Athletics","Winning Margin","To Win By 3 Runs",NA,"+800","SEA Mariners - OAK Athletics"
"58","SEA Mariners","OAK Athletics","Winning Margin","To Win By 4 Runs Or More",NA,"+250","SEA Mariners - OAK Athletics"
"59","SEA Mariners","OAK Athletics","Ken Waldichuk Outs","Over","14.5","-175","SEA Mariners - OAK Athletics"
"60","SEA Mariners","OAK Athletics","Ken Waldichuk Outs","Under","14.5","+130","SEA Mariners - OAK Athletics"
"61","SEA Mariners","OAK Athletics","Shea Langeliers Singles","Over","0.5","+180","SEA Mariners - OAK Athletics"
"62","SEA Mariners","OAK Athletics","Shea Langeliers Singles","Under","0.5","-245","SEA Mariners - OAK Athletics"
"63","SEA Mariners","OAK Athletics","Vimael Machin RBIs","Over","0.5","+280","SEA Mariners - OAK Athletics"
"64","SEA Mariners","OAK Athletics","Vimael Machin RBIs","Under","0.5","-425","SEA Mariners - OAK Athletics"
"65","SEA Mariners","OAK Athletics","Nick Allen Total Bases","Over","0.5","-125","SEA Mariners - OAK Athletics"
"66","SEA Mariners","OAK Athletics","Nick Allen Total Bases","Under","0.5","-105","SEA Mariners - OAK Athletics"
"67","SEA Mariners","OAK Athletics","Vimael Machin Home Runs","Over","0.5","+850","SEA Mariners - OAK Athletics"
"68","SEA Mariners","OAK Athletics","Vimael Machin Home Runs","Under","0.5","-3000","SEA Mariners - OAK Athletics"
"69","SEA Mariners","OAK Athletics","Conner Capel Hits","Over","0.5","-135","SEA Mariners - OAK Athletics"
"70","SEA Mariners","OAK Athletics","Conner Capel Hits","Under","0.5","+100","SEA Mariners - OAK Athletics"
"71","SEA Mariners","OAK Athletics","Jordan Diaz Runs","Over","0.5","+195","SEA Mariners - OAK Athletics"
"72","SEA Mariners","OAK Athletics","Jordan Diaz Runs","Under","0.5","-270","SEA Mariners - OAK Athletics"
"73","SEA Mariners","OAK Athletics","Carlos Santana RBIs","Over","0.5","+185","SEA Mariners - OAK Athletics"
"74","SEA Mariners","OAK Athletics","Carlos Santana RBIs","Under","0.5","-260","SEA Mariners - OAK Athletics"
"75","SEA Mariners","OAK Athletics","Mitch Haniger Singles","Over","0.5","+130","SEA Mariners - OAK Athletics"
"76","SEA Mariners","OAK Athletics","Mitch Haniger Singles","Under","0.5","-170","SEA Mariners - OAK Athletics"
"77","SEA Mariners","OAK Athletics","Seth Brown Home Runs","Over","0.5","+425","SEA Mariners - OAK Athletics"
"78","SEA Mariners","OAK Athletics","Seth Brown Home Runs","Under","0.5","-700","SEA Mariners - OAK Athletics"
"79","SEA Mariners","OAK Athletics","Ty France Runs","Over","0.5","+120","SEA Mariners - OAK Athletics"
"80","SEA Mariners","OAK Athletics","Ty France Runs","Under","0.5","-160","SEA Mariners - OAK Athletics"
"81","SEA Mariners","OAK Athletics","Sam Haggerty Hits","Over","0.5","-125","SEA Mariners - OAK Athletics"
"82","SEA Mariners","OAK Athletics","Sam Haggerty Hits","Under","0.5","-105","SEA Mariners - OAK Athletics"
"83","SEA Mariners","OAK Athletics","Ty France Singles","Over","0.5","-135","SEA Mariners - OAK Athletics"
"84","SEA Mariners","OAK Athletics","Ty France Singles","Under","0.5","+100","SEA Mariners - OAK Athletics"
"85","SEA Mariners","OAK Athletics","Jordan Diaz Doubles","Over","0.5","+400","SEA Mariners - OAK Athletics"
"86","SEA Mariners","OAK Athletics","Jordan Diaz Doubles","Under","0.5","-650","SEA Mariners - OAK Athletics"
"87","SEA Mariners","OAK Athletics","Ty France RBIs","Over","0.5","+185","SEA Mariners - OAK Athletics"
"88","SEA Mariners","OAK Athletics","Ty France RBIs","Under","0.5","-255","SEA Mariners - OAK Athletics"
"89","SEA Mariners","OAK Athletics","Vimael Machin Runs","Over","0.5","+160","SEA Mariners - OAK Athletics"
"90","SEA Mariners","OAK Athletics","Vimael Machin Runs","Under","0.5","-215","SEA Mariners - OAK Athletics"
"91","SEA Mariners","OAK Athletics","Jarred Kelenic Stolen Bases","Over","0.5","+900","SEA Mariners - OAK Athletics"
"92","SEA Mariners","OAK Athletics","Jarred Kelenic Stolen Bases","Under","0.5","-3000","SEA Mariners - OAK Athletics"
"93","SEA Mariners","OAK Athletics","1st Homerun Scored","3rd Inning or Later",NA,"-110","SEA Mariners - OAK Athletics"
"94","SEA Mariners","OAK Athletics","1st Homerun Scored","1st or 2nd Inning",NA,"+160","SEA Mariners - OAK Athletics"
"95","SEA Mariners","OAK Athletics","1st Homerun Scored","No Home Run Scored",NA,"+400","SEA Mariners - OAK Athletics"
"96","SEA Mariners","OAK Athletics","Dermis Garcia Runs","Over","0.5","+170","SEA Mariners - OAK Athletics"
"97","SEA Mariners","OAK Athletics","Dermis Garcia Runs","Under","0.5","-235","SEA Mariners - OAK Athletics"
"98","SEA Mariners","OAK Athletics","J.P. Crawford Doubles","Over","0.5","+475","SEA Mariners - OAK Athletics"
"99","SEA Mariners","OAK Athletics","J.P. Crawford Doubles","Under","0.5","-900","SEA Mariners - OAK Athletics"
"100","SEA Mariners","OAK Athletics","OAK Athletics: Team Total Runs","Over","2.5","-115","SEA Mariners - OAK Athletics"
"101","SEA Mariners","OAK Athletics","OAK Athletics: Team Total Runs","Under","2.5","-115","SEA Mariners - OAK Athletics"
"102","SEA Mariners","OAK Athletics","Nick Allen Hits","Over","0.5","-125","SEA Mariners - OAK Athletics"
"103","SEA Mariners","OAK Athletics","Nick Allen Hits","Under","0.5","-105","SEA Mariners - OAK Athletics"
"104","SEA Mariners","OAK Athletics","Race to 6 Runs","OAK Athletics",NA,"+600","SEA Mariners - OAK Athletics"
"105","SEA Mariners","OAK Athletics","Race to 6 Runs","Neither",NA,"-175","SEA Mariners - OAK Athletics"
"106","SEA Mariners","OAK Athletics","Race to 6 Runs","SEA Mariners",NA,"+225","SEA Mariners - OAK Athletics"
"107","SEA Mariners","OAK Athletics","Jordan Diaz RBIs","Over","0.5","+225","SEA Mariners - OAK Athletics"
