"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","SD Padres","PHI Phillies","Inning of Last Score","9th Inning","+205",NA,"SD Padres - PHI Phillies"
"2","SD Padres","PHI Phillies","Inning of Last Score","8th Inning","+260",NA,"SD Padres - PHI Phillies"
"3","SD Padres","PHI Phillies","Inning of Last Score","7th Inning","+500",NA,"SD Padres - PHI Phillies"
"4","SD Padres","PHI Phillies","Inning of Last Score","10th Inning or Later","+650",NA,"SD Padres - PHI Phillies"
"5","SD Padres","PHI Phillies","Inning of Last Score","6th Inning","+800",NA,"SD Padres - PHI Phillies"
"6","SD Padres","PHI Phillies","Inning of Last Score","5th Inning","+1600",NA,"SD Padres - PHI Phillies"
"7","SD Padres","PHI Phillies","Inning of Last Score","4th Inning","+2500",NA,"SD Padres - PHI Phillies"
"8","SD Padres","PHI Phillies","Inning of Last Score","3rd Inning","+3500",NA,"SD Padres - PHI Phillies"
"9","SD Padres","PHI Phillies","Inning of Last Score","2nd Inning","+5500",NA,"SD Padres - PHI Phillies"
"10","SD Padres","PHI Phillies","Inning of Last Score","1st Inning","+5500",NA,"SD Padres - PHI Phillies"
"11","SD Padres","PHI Phillies","J.T. Realmuto Strikeouts","Over","-255","0.5","SD Padres - PHI Phillies"
"12","SD Padres","PHI Phillies","J.T. Realmuto Strikeouts","Under","+185","0.5","SD Padres - PHI Phillies"
"13","SD Padres","PHI Phillies","Bryce Harper Doubles","Over","+425","0.5","SD Padres - PHI Phillies"
"14","SD Padres","PHI Phillies","Bryce Harper Doubles","Under","-700","0.5","SD Padres - PHI Phillies"
"15","SD Padres","PHI Phillies","Kyle Schwarber Doubles","Over","+475","0.5","SD Padres - PHI Phillies"
"16","SD Padres","PHI Phillies","Kyle Schwarber Doubles","Under","-800","0.5","SD Padres - PHI Phillies"
"17","SD Padres","PHI Phillies","Yu Darvish Walks Allowed","Over","+175","1.5","SD Padres - PHI Phillies"
"18","SD Padres","PHI Phillies","Yu Darvish Walks Allowed","Under","-240","1.5","SD Padres - PHI Phillies"
"19","SD Padres","PHI Phillies","Nick Castellanos Hits","Over","-230","0.5","SD Padres - PHI Phillies"
"20","SD Padres","PHI Phillies","Nick Castellanos Hits","Under","+165","0.5","SD Padres - PHI Phillies"
"21","SD Padres","PHI Phillies","Bryson Stott RBIs","Over","+275","0.5","SD Padres - PHI Phillies"
"22","SD Padres","PHI Phillies","Bryson Stott RBIs","Under","-400","0.5","SD Padres - PHI Phillies"
"23","SD Padres","PHI Phillies","Kyle Schwarber Hits + Runs + RBIs","Over","-110","1.5","SD Padres - PHI Phillies"
"24","SD Padres","PHI Phillies","Kyle Schwarber Hits + Runs + RBIs","Under","-120","1.5","SD Padres - PHI Phillies"
"25","SD Padres","PHI Phillies","Bryce Harper Singles","Over","-105","0.5","SD Padres - PHI Phillies"
"26","SD Padres","PHI Phillies","Bryce Harper Singles","Under","-125","0.5","SD Padres - PHI Phillies"
"27","SD Padres","PHI Phillies","Bryson Stott Walks","Over","+300","0.5","SD Padres - PHI Phillies"
"28","SD Padres","PHI Phillies","Bryson Stott Walks","Under","-450","0.5","SD Padres - PHI Phillies"
"29","SD Padres","PHI Phillies","Extra Innings","Yes","+650",NA,"SD Padres - PHI Phillies"
"30","SD Padres","PHI Phillies","Extra Innings","No","-1000",NA,"SD Padres - PHI Phillies"
"31","SD Padres","PHI Phillies","J.T. Realmuto Stolen Bases","Over","+380","0.5","SD Padres - PHI Phillies"
"32","SD Padres","PHI Phillies","J.T. Realmuto Stolen Bases","Under","-600","0.5","SD Padres - PHI Phillies"
"33","SD Padres","PHI Phillies","Yu Darvish Strikeouts Thrown","Over","-105","5.5","SD Padres - PHI Phillies"
"34","SD Padres","PHI Phillies","Yu Darvish Strikeouts Thrown","Under","-125","5.5","SD Padres - PHI Phillies"
"35","SD Padres","PHI Phillies","Run Line 1st 5 Innings","PHI Phillies","-145","+0.5","SD Padres - PHI Phillies"
"36","SD Padres","PHI Phillies","Run Line 1st 5 Innings","SD Padres","+115","-0.5","SD Padres - PHI Phillies"
"37","SD Padres","PHI Phillies","PHI Phillies to Score - 1st Inning","Yes","+300",NA,"SD Padres - PHI Phillies"
"38","SD Padres","PHI Phillies","PHI Phillies to Score - 1st Inning","No","-450",NA,"SD Padres - PHI Phillies"
"39","SD Padres","PHI Phillies","SD Padres: Team Total Runs","Over","+100","3.5","SD Padres - PHI Phillies"
"40","SD Padres","PHI Phillies","SD Padres: Team Total Runs","Under","-130","3.5","SD Padres - PHI Phillies"
"41","SD Padres","PHI Phillies","Yu Darvish Outs","Over","-160","17.5","SD Padres - PHI Phillies"
"42","SD Padres","PHI Phillies","Yu Darvish Outs","Under","+120","17.5","SD Padres - PHI Phillies"
"43","SD Padres","PHI Phillies","Nick Castellanos RBIs","Over","+185","0.5","SD Padres - PHI Phillies"
"44","SD Padres","PHI Phillies","Nick Castellanos RBIs","Under","-260","0.5","SD Padres - PHI Phillies"
"45","SD Padres","PHI Phillies","Brandon Marsh Total Bases","Over","-115","0.5","SD Padres - PHI Phillies"
"46","SD Padres","PHI Phillies","Brandon Marsh Total Bases","Under","-115","0.5","SD Padres - PHI Phillies"
"47","SD Padres","PHI Phillies","Jean Segura Total Bases","Over","-200","0.5","SD Padres - PHI Phillies"
"48","SD Padres","PHI Phillies","Jean Segura Total Bases","Under","+145","0.5","SD Padres - PHI Phillies"
