"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BOS Red Sox","BAL Orioles","Josh Winckowski Strikeouts Thrown","Over","3.5","+115","BOS Red Sox - BAL Orioles"
"2","BOS Red Sox","BAL Orioles","Josh Winckowski Strikeouts Thrown","Under","3.5","-150","BOS Red Sox - BAL Orioles"
"3","BOS Red Sox","BAL Orioles","Austin Hays Home Runs","Over","0.5","+475","BOS Red Sox - BAL Orioles"
"4","BOS Red Sox","BAL Orioles","Austin Hays Home Runs","Under","0.5","-800","BOS Red Sox - BAL Orioles"
"5","BOS Red Sox","BAL Orioles","J.D. Martinez Singles","Over","0.5","+100","BOS Red Sox - BAL Orioles"
"6","BOS Red Sox","BAL Orioles","J.D. Martinez Singles","Under","0.5","-130","BOS Red Sox - BAL Orioles"
"7","BOS Red Sox","BAL Orioles","Alex Verdugo Total Bases","Over","1.5","+115","BOS Red Sox - BAL Orioles"
"8","BOS Red Sox","BAL Orioles","Alex Verdugo Total Bases","Under","1.5","-155","BOS Red Sox - BAL Orioles"
"9","BOS Red Sox","BAL Orioles","Ramon Urias Total Bases","Over","1.5","+125","BOS Red Sox - BAL Orioles"
"10","BOS Red Sox","BAL Orioles","Ramon Urias Total Bases","Under","1.5","-170","BOS Red Sox - BAL Orioles"
"11","BOS Red Sox","BAL Orioles","Adley Rutschman RBIs","Over","0.5","+135","BOS Red Sox - BAL Orioles"
"12","BOS Red Sox","BAL Orioles","Adley Rutschman RBIs","Under","0.5","-180","BOS Red Sox - BAL Orioles"
"13","BOS Red Sox","BAL Orioles","Rougned Odor Runs","Over","0.5","+120","BOS Red Sox - BAL Orioles"
"14","BOS Red Sox","BAL Orioles","Rougned Odor Runs","Under","0.5","-155","BOS Red Sox - BAL Orioles"
"15","BOS Red Sox","BAL Orioles","Rougned Odor Total Bases","Over","1.5","+135","BOS Red Sox - BAL Orioles"
"16","BOS Red Sox","BAL Orioles","Rougned Odor Total Bases","Under","1.5","-185","BOS Red Sox - BAL Orioles"
"17","BOS Red Sox","BAL Orioles","Eric Hosmer Home Runs","Over","0.5","+600","BOS Red Sox - BAL Orioles"
"18","BOS Red Sox","BAL Orioles","Eric Hosmer Home Runs","Under","0.5","-1400","BOS Red Sox - BAL Orioles"
"19","BOS Red Sox","BAL Orioles","Jorge Mateo Home Runs","Over","0.5","+800","BOS Red Sox - BAL Orioles"
"20","BOS Red Sox","BAL Orioles","Jorge Mateo Home Runs","Under","0.5","-2500","BOS Red Sox - BAL Orioles"
"21","BOS Red Sox","BAL Orioles","J.D. Martinez Hits","Over","1.5","+205","BOS Red Sox - BAL Orioles"
"22","BOS Red Sox","BAL Orioles","J.D. Martinez Hits","Under","1.5","-285","BOS Red Sox - BAL Orioles"
"23","BOS Red Sox","BAL Orioles","Cedric Mullins Runs","Over","0.5","-130","BOS Red Sox - BAL Orioles"
"24","BOS Red Sox","BAL Orioles","Cedric Mullins Runs","Under","0.5","-105","BOS Red Sox - BAL Orioles"
"25","BOS Red Sox","BAL Orioles","Eric Hosmer Doubles","Over","0.5","+350","BOS Red Sox - BAL Orioles"
"26","BOS Red Sox","BAL Orioles","Eric Hosmer Doubles","Under","0.5","-550","BOS Red Sox - BAL Orioles"
"27","BOS Red Sox","BAL Orioles","Jarren Duran RBIs","Over","0.5","+215","BOS Red Sox - BAL Orioles"
"28","BOS Red Sox","BAL Orioles","Jarren Duran RBIs","Under","0.5","-300","BOS Red Sox - BAL Orioles"
"29","BOS Red Sox","BAL Orioles","Terrin Vavra RBIs","Over","0.5","+195","BOS Red Sox - BAL Orioles"
"30","BOS Red Sox","BAL Orioles","Terrin Vavra RBIs","Under","0.5","-270","BOS Red Sox - BAL Orioles"
"31","BOS Red Sox","BAL Orioles","Christian Arroyo RBIs","Over","0.5","+170","BOS Red Sox - BAL Orioles"
"32","BOS Red Sox","BAL Orioles","Christian Arroyo RBIs","Under","0.5","-230","BOS Red Sox - BAL Orioles"
"33","BOS Red Sox","BAL Orioles","Eric Hosmer Runs","Over","0.5","+120","BOS Red Sox - BAL Orioles"
"34","BOS Red Sox","BAL Orioles","Eric Hosmer Runs","Under","0.5","-160","BOS Red Sox - BAL Orioles"
"35","BOS Red Sox","BAL Orioles","Xander Bogaerts Runs","Over","0.5","-120","BOS Red Sox - BAL Orioles"
"36","BOS Red Sox","BAL Orioles","Xander Bogaerts Runs","Under","0.5","-110","BOS Red Sox - BAL Orioles"
"37","BOS Red Sox","BAL Orioles","Cedric Mullins Stolen Bases","Over","0.5","+340","BOS Red Sox - BAL Orioles"
"38","BOS Red Sox","BAL Orioles","Cedric Mullins Stolen Bases","Under","0.5","-525","BOS Red Sox - BAL Orioles"
"39","BOS Red Sox","BAL Orioles","Anthony Santander Home Runs","Over","0.5","+380","BOS Red Sox - BAL Orioles"
"40","BOS Red Sox","BAL Orioles","Anthony Santander Home Runs","Under","0.5","-650","BOS Red Sox - BAL Orioles"
"41","BOS Red Sox","BAL Orioles","Team With Highest Scoring Inning","BAL Orioles",NA,"-110","BOS Red Sox - BAL Orioles"
"42","BOS Red Sox","BAL Orioles","Team With Highest Scoring Inning","BOS Red Sox",NA,"-125","BOS Red Sox - BAL Orioles"
"43","BOS Red Sox","BAL Orioles","Rafael Devers Runs","Over","0.5","-145","BOS Red Sox - BAL Orioles"
"44","BOS Red Sox","BAL Orioles","Rafael Devers Runs","Under","0.5","+110","BOS Red Sox - BAL Orioles"
"45","BOS Red Sox","BAL Orioles","Jorge Mateo Hits","Over","0.5","-195","BOS Red Sox - BAL Orioles"
"46","BOS Red Sox","BAL Orioles","Jorge Mateo Hits","Under","0.5","+145","BOS Red Sox - BAL Orioles"
"47","BOS Red Sox","BAL Orioles","Austin Hays Doubles","Over","0.5","+320","BOS Red Sox - BAL Orioles"
"48","BOS Red Sox","BAL Orioles","Austin Hays Doubles","Under","0.5","-500","BOS Red Sox - BAL Orioles"
"49","BOS Red Sox","BAL Orioles","Christian Arroyo Doubles","Over","0.5","+320","BOS Red Sox - BAL Orioles"
"50","BOS Red Sox","BAL Orioles","Christian Arroyo Doubles","Under","0.5","-500","BOS Red Sox - BAL Orioles"
"51","BOS Red Sox","BAL Orioles","Cedric Mullins Hits","Over","1.5","+180","BOS Red Sox - BAL Orioles"
"52","BOS Red Sox","BAL Orioles","Cedric Mullins Hits","Under","1.5","-250","BOS Red Sox - BAL Orioles"
"53","BOS Red Sox","BAL Orioles","Josh Winckowski Walks","Over","1.5","+115","BOS Red Sox - BAL Orioles"
"54","BOS Red Sox","BAL Orioles","Josh Winckowski Walks","Under","1.5","-150","BOS Red Sox - BAL Orioles"
"55","BOS Red Sox","BAL Orioles","Alex Verdugo Doubles","Over","0.5","+295","BOS Red Sox - BAL Orioles"
"56","BOS Red Sox","BAL Orioles","Alex Verdugo Doubles","Under","0.5","-450","BOS Red Sox - BAL Orioles"
"57","BOS Red Sox","BAL Orioles","Rougned Odor Hits","Over","0.5","-185","BOS Red Sox - BAL Orioles"
"58","BOS Red Sox","BAL Orioles","Rougned Odor Hits","Under","0.5","+140","BOS Red Sox - BAL Orioles"
"59","BOS Red Sox","BAL Orioles","Jarren Duran Stolen Bases","Over","0.5","+850","BOS Red Sox - BAL Orioles"
"60","BOS Red Sox","BAL Orioles","Jarren Duran Stolen Bases","Under","0.5","-3000","BOS Red Sox - BAL Orioles"
"61","BOS Red Sox","BAL Orioles","Dean Kremer Walks","Over","1.5","+100","BOS Red Sox - BAL Orioles"
"62","BOS Red Sox","BAL Orioles","Dean Kremer Walks","Under","1.5","-130","BOS Red Sox - BAL Orioles"
"63","BOS Red Sox","BAL Orioles","Jorge Mateo Singles","Over","0.5","+100","BOS Red Sox - BAL Orioles"
"64","BOS Red Sox","BAL Orioles","Jorge Mateo Singles","Under","0.5","-130","BOS Red Sox - BAL Orioles"
"65","BOS Red Sox","BAL Orioles","Eric Hosmer Singles","Over","0.5","-125","BOS Red Sox - BAL Orioles"
"66","BOS Red Sox","BAL Orioles","Eric Hosmer Singles","Under","0.5","-105","BOS Red Sox - BAL Orioles"
"67","BOS Red Sox","BAL Orioles","BAL Orioles: Team Total Runs - 1st 5 Innings","Over","2.5","+100","BOS Red Sox - BAL Orioles"
"68","BOS Red Sox","BAL Orioles","BAL Orioles: Team Total Runs - 1st 5 Innings","Under","2.5","-120","BOS Red Sox - BAL Orioles"
"69","BOS Red Sox","BAL Orioles","BOS Red Sox to Bat Bottom of 9th","Yes",NA,"-150","BOS Red Sox - BAL Orioles"
"70","BOS Red Sox","BAL Orioles","BOS Red Sox to Bat Bottom of 9th","No",NA,"+115","BOS Red Sox - BAL Orioles"
"71","BOS Red Sox","BAL Orioles","Christian Arroyo Stolen Bases","Over","0.5","+1200","BOS Red Sox - BAL Orioles"
"72","BOS Red Sox","BAL Orioles","Christian Arroyo Stolen Bases","Under","0.5","-20000","BOS Red Sox - BAL Orioles"
"73","BOS Red Sox","BAL Orioles","Adley Rutschman Home Runs","Over","0.5","+450","BOS Red Sox - BAL Orioles"
"74","BOS Red Sox","BAL Orioles","Adley Rutschman Home Runs","Under","0.5","-800","BOS Red Sox - BAL Orioles"
"75","BOS Red Sox","BAL Orioles","Will Dean Kremer Record a Win?","Yes",NA,"+225","BOS Red Sox - BAL Orioles"
"76","BOS Red Sox","BAL Orioles","Will Dean Kremer Record a Win?","No",NA,"-320","BOS Red Sox - BAL Orioles"
"77","BOS Red Sox","BAL Orioles","Terrin Vavra Doubles","Over","0.5","+330","BOS Red Sox - BAL Orioles"
"78","BOS Red Sox","BAL Orioles","Terrin Vavra Doubles","Under","0.5","-500","BOS Red Sox - BAL Orioles"
"79","BOS Red Sox","BAL Orioles","Anthony Santander RBIs","Over","0.5","+125","BOS Red Sox - BAL Orioles"
"80","BOS Red Sox","BAL Orioles","Anthony Santander RBIs","Under","0.5","-165","BOS Red Sox - BAL Orioles"
"81","BOS Red Sox","BAL Orioles","Adley Rutschman Total Bases","Over","1.5","+100","BOS Red Sox - BAL Orioles"
"82","BOS Red Sox","BAL Orioles","Adley Rutschman Total Bases","Under","1.5","-130","BOS Red Sox - BAL Orioles"
