"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BOS Red Sox","BAL Orioles","First Scoring Play - Number of Runs","1 Run","-320",NA,"BOS Red Sox - BAL Orioles"
"2","BOS Red Sox","BAL Orioles","First Scoring Play - Number of Runs","2 Runs","+300",NA,"BOS Red Sox - BAL Orioles"
"3","BOS Red Sox","BAL Orioles","First Scoring Play - Number of Runs","3 Runs","+1400",NA,"BOS Red Sox - BAL Orioles"
"4","BOS Red Sox","BAL Orioles","First Scoring Play - Number of Runs","4 Runs","+6000",NA,"BOS Red Sox - BAL Orioles"
"5","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","1 Run","-3000",NA,"BOS Red Sox - BAL Orioles"
"6","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","2 Runs","-380",NA,"BOS Red Sox - BAL Orioles"
"7","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","3 Runs","-145",NA,"BOS Red Sox - BAL Orioles"
"8","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","4 Runs","+145",NA,"BOS Red Sox - BAL Orioles"
"9","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","5 Runs","+300",NA,"BOS Red Sox - BAL Orioles"
"10","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","6 Runs","+600",NA,"BOS Red Sox - BAL Orioles"
"11","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","7 Runs","+1200",NA,"BOS Red Sox - BAL Orioles"
"12","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","8 Runs","+2000",NA,"BOS Red Sox - BAL Orioles"
"13","BOS Red Sox","BAL Orioles","Both Teams To Score X Runs","9+ Runs","+3500",NA,"BOS Red Sox - BAL Orioles"
"14","BOS Red Sox","BAL Orioles","BAL Orioles to Score - 1st Inning","Yes","+210",NA,"BOS Red Sox - BAL Orioles"
"15","BOS Red Sox","BAL Orioles","BAL Orioles to Score - 1st Inning","No","-300",NA,"BOS Red Sox - BAL Orioles"
"16","BOS Red Sox","BAL Orioles","Race to 4 Runs","BAL Orioles","+125",NA,"BOS Red Sox - BAL Orioles"
"17","BOS Red Sox","BAL Orioles","Race to 4 Runs","Neither","+475",NA,"BOS Red Sox - BAL Orioles"
"18","BOS Red Sox","BAL Orioles","Race to 4 Runs","BOS Red Sox","+110",NA,"BOS Red Sox - BAL Orioles"
"19","BOS Red Sox","BAL Orioles","Extra Innings","Yes","+800",NA,"BOS Red Sox - BAL Orioles"
"20","BOS Red Sox","BAL Orioles","Extra Innings","No","-1400",NA,"BOS Red Sox - BAL Orioles"
"21","BOS Red Sox","BAL Orioles","Race to 3 Runs","BAL Orioles","+100",NA,"BOS Red Sox - BAL Orioles"
"22","BOS Red Sox","BAL Orioles","Race to 3 Runs","Neither","+1100",NA,"BOS Red Sox - BAL Orioles"
"23","BOS Red Sox","BAL Orioles","Race to 3 Runs","BOS Red Sox","-105",NA,"BOS Red Sox - BAL Orioles"
"24","BOS Red Sox","BAL Orioles","Runs - 1st Inning","Over","-110","0.5","BOS Red Sox - BAL Orioles"
"25","BOS Red Sox","BAL Orioles","Runs - 1st Inning","Under","-115","0.5","BOS Red Sox - BAL Orioles"
"26","BOS Red Sox","BAL Orioles","Runs - 1st Inning","Over","+215","1.5","BOS Red Sox - BAL Orioles"
"27","BOS Red Sox","BAL Orioles","Runs - 1st Inning","Under","-295","1.5","BOS Red Sox - BAL Orioles"
"28","BOS Red Sox","BAL Orioles","BAL Orioles Score First + Win","Yes","+175",NA,"BOS Red Sox - BAL Orioles"
"29","BOS Red Sox","BAL Orioles","BAL Orioles Score First + Win","No","-240",NA,"BOS Red Sox - BAL Orioles"
"30","BOS Red Sox","BAL Orioles","BOS Red Sox to Bat Bottom of 9th","Yes","-135",NA,"BOS Red Sox - BAL Orioles"
"31","BOS Red Sox","BAL Orioles","BOS Red Sox to Bat Bottom of 9th","No","+105",NA,"BOS Red Sox - BAL Orioles"
"32","BOS Red Sox","BAL Orioles","BOS Red Sox Score First + Win","Yes","+185",NA,"BOS Red Sox - BAL Orioles"
"33","BOS Red Sox","BAL Orioles","BOS Red Sox Score First + Win","No","-255",NA,"BOS Red Sox - BAL Orioles"
"34","BOS Red Sox","BAL Orioles","BOS Red Sox: Team Total Runs","Over","-110","4.5","BOS Red Sox - BAL Orioles"
"35","BOS Red Sox","BAL Orioles","BOS Red Sox: Team Total Runs","Under","-120","4.5","BOS Red Sox - BAL Orioles"
"36","BOS Red Sox","BAL Orioles","Inning of First Score","1st Inning","-115",NA,"BOS Red Sox - BAL Orioles"
"37","BOS Red Sox","BAL Orioles","Inning of First Score","2nd Inning","+255",NA,"BOS Red Sox - BAL Orioles"
"38","BOS Red Sox","BAL Orioles","Inning of First Score","3rd Inning","+600",NA,"BOS Red Sox - BAL Orioles"
"39","BOS Red Sox","BAL Orioles","Inning of First Score","4th Inning","+1100",NA,"BOS Red Sox - BAL Orioles"
"40","BOS Red Sox","BAL Orioles","Inning of First Score","5th Inning","+1900",NA,"BOS Red Sox - BAL Orioles"
"41","BOS Red Sox","BAL Orioles","Inning of First Score","6th Inning","+3500",NA,"BOS Red Sox - BAL Orioles"
"42","BOS Red Sox","BAL Orioles","Inning of First Score","7th Inning","+6000",NA,"BOS Red Sox - BAL Orioles"
"43","BOS Red Sox","BAL Orioles","Inning of First Score","8th Inning","+7500",NA,"BOS Red Sox - BAL Orioles"
"44","BOS Red Sox","BAL Orioles","Inning of First Score","10th Inning or Later","+8000",NA,"BOS Red Sox - BAL Orioles"
"45","BOS Red Sox","BAL Orioles","Inning of First Score","9th Inning","+8000",NA,"BOS Red Sox - BAL Orioles"
