"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIA Marlins","PHI Phillies","Jon Berti RBIs","Over","0.5","+280","MIA Marlins - PHI Phillies"
"2","MIA Marlins","PHI Phillies","Jon Berti RBIs","Under","0.5","-425","MIA Marlins - PHI Phillies"
"3","MIA Marlins","PHI Phillies","Bryan De La Cruz Hits","Over","0.5","-150","MIA Marlins - PHI Phillies"
"4","MIA Marlins","PHI Phillies","Bryan De La Cruz Hits","Under","0.5","+110","MIA Marlins - PHI Phillies"
"5","MIA Marlins","PHI Phillies","Jean Segura RBIs","Over","0.5","+245","MIA Marlins - PHI Phillies"
"6","MIA Marlins","PHI Phillies","Jean Segura RBIs","Under","0.5","-360","MIA Marlins - PHI Phillies"
"7","MIA Marlins","PHI Phillies","Jon Berti Hits","Over","0.5","-255","MIA Marlins - PHI Phillies"
"8","MIA Marlins","PHI Phillies","Jon Berti Hits","Under","0.5","+185","MIA Marlins - PHI Phillies"
"9","MIA Marlins","PHI Phillies","Jordan Groshans Doubles","Over","0.5","+550","MIA Marlins - PHI Phillies"
"10","MIA Marlins","PHI Phillies","Jordan Groshans Doubles","Under","0.5","-1000","MIA Marlins - PHI Phillies"
"11","MIA Marlins","PHI Phillies","Matt Vierling RBIs","Over","0.5","+235","MIA Marlins - PHI Phillies"
"12","MIA Marlins","PHI Phillies","Matt Vierling RBIs","Under","0.5","-340","MIA Marlins - PHI Phillies"
"13","MIA Marlins","PHI Phillies","Kyle Schwarber Singles","Over","0.5","+160","MIA Marlins - PHI Phillies"
"14","MIA Marlins","PHI Phillies","Kyle Schwarber Singles","Under","0.5","-220","MIA Marlins - PHI Phillies"
"15","MIA Marlins","PHI Phillies","Alec Bohm RBIs","Over","0.5","+180","MIA Marlins - PHI Phillies"
"16","MIA Marlins","PHI Phillies","Alec Bohm RBIs","Under","0.5","-245","MIA Marlins - PHI Phillies"
"17","MIA Marlins","PHI Phillies","PHI Phillies Score First + Win","Yes",NA,"+130","MIA Marlins - PHI Phillies"
"18","MIA Marlins","PHI Phillies","PHI Phillies Score First + Win","No",NA,"-170","MIA Marlins - PHI Phillies"
"19","MIA Marlins","PHI Phillies","J.T. Realmuto Home Runs","Over","0.5","+500","MIA Marlins - PHI Phillies"
"20","MIA Marlins","PHI Phillies","J.T. Realmuto Home Runs","Under","0.5","-1000","MIA Marlins - PHI Phillies"
"21","MIA Marlins","PHI Phillies","Charles LeBlanc Home Runs","Over","0.5","+700","MIA Marlins - PHI Phillies"
"22","MIA Marlins","PHI Phillies","Charles LeBlanc Home Runs","Under","0.5","-1600","MIA Marlins - PHI Phillies"
"23","MIA Marlins","PHI Phillies","Run Line 1st 5 Innings","PHI Phillies","-0.5","+115","MIA Marlins - PHI Phillies"
"24","MIA Marlins","PHI Phillies","Run Line 1st 5 Innings","MIA Marlins","+0.5","-145","MIA Marlins - PHI Phillies"
"25","MIA Marlins","PHI Phillies","Edmundo Sosa Home Runs","Over","0.5","+950","MIA Marlins - PHI Phillies"
"26","MIA Marlins","PHI Phillies","Edmundo Sosa Home Runs","Under","0.5","-4000","MIA Marlins - PHI Phillies"
"27","MIA Marlins","PHI Phillies","PHI Phillies: Team Total Runs","Over","3.5","-145","MIA Marlins - PHI Phillies"
"28","MIA Marlins","PHI Phillies","PHI Phillies: Team Total Runs","Under","3.5","+115","MIA Marlins - PHI Phillies"
"29","MIA Marlins","PHI Phillies","Lewin Diaz Home Runs","Over","0.5","+650","MIA Marlins - PHI Phillies"
