"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","SF Giants","ARI Diamondbacks","Josh Rojas Stolen Bases","Over","0.5","+1100","SF Giants - ARI Diamondbacks"
"2","SF Giants","ARI Diamondbacks","Josh Rojas Stolen Bases","Under","0.5","-2000","SF Giants - ARI Diamondbacks"
"3","SF Giants","ARI Diamondbacks","Ford Proctor Total Bases","Over","0.5","+230","SF Giants - ARI Diamondbacks"
"4","SF Giants","ARI Diamondbacks","Ford Proctor Total Bases","Under","0.5","-330","SF Giants - ARI Diamondbacks"
"5","SF Giants","ARI Diamondbacks","Christian Walker RBIs","Over","0.5","+450","SF Giants - ARI Diamondbacks"
"6","SF Giants","ARI Diamondbacks","Christian Walker RBIs","Under","0.5","-700","SF Giants - ARI Diamondbacks"
"7","SF Giants","ARI Diamondbacks","Cooper Hummel Hits","Over","0.5","+310","SF Giants - ARI Diamondbacks"
"8","SF Giants","ARI Diamondbacks","Cooper Hummel Hits","Under","0.5","-450","SF Giants - ARI Diamondbacks"
"9","SF Giants","ARI Diamondbacks","Cooper Hummel Total Bases","Over","0.5","+310","SF Giants - ARI Diamondbacks"
"10","SF Giants","ARI Diamondbacks","Cooper Hummel Total Bases","Under","0.5","-450","SF Giants - ARI Diamondbacks"
"11","SF Giants","ARI Diamondbacks","Drey Jameson Outs","Over","17.5","-160","SF Giants - ARI Diamondbacks"
"12","SF Giants","ARI Diamondbacks","Drey Jameson Outs","Under","17.5","+120","SF Giants - ARI Diamondbacks"
"13","SF Giants","ARI Diamondbacks","Jason Vosler Doubles","Over","0.5","+850","SF Giants - ARI Diamondbacks"
"14","SF Giants","ARI Diamondbacks","Jason Vosler Doubles","Under","0.5","-1600","SF Giants - ARI Diamondbacks"
"15","SF Giants","ARI Diamondbacks","David Villar Singles","Over","0.5","+310","SF Giants - ARI Diamondbacks"
"16","SF Giants","ARI Diamondbacks","David Villar Singles","Under","0.5","-450","SF Giants - ARI Diamondbacks"
"17","SF Giants","ARI Diamondbacks","David Villar Runs","Over","0.5","+390","SF Giants - ARI Diamondbacks"
"18","SF Giants","ARI Diamondbacks","David Villar Runs","Under","0.5","-600","SF Giants - ARI Diamondbacks"
"19","SF Giants","ARI Diamondbacks","Joc Pederson Total Bases","Over","1.5","+270","SF Giants - ARI Diamondbacks"
"20","SF Giants","ARI Diamondbacks","Joc Pederson Total Bases","Under","1.5","-390","SF Giants - ARI Diamondbacks"
"21","SF Giants","ARI Diamondbacks","Josh Rojas Doubles","Over","0.5","+1000","SF Giants - ARI Diamondbacks"
"22","SF Giants","ARI Diamondbacks","Josh Rojas Doubles","Under","0.5","-2000","SF Giants - ARI Diamondbacks"
"23","SF Giants","ARI Diamondbacks","Buddy Kennedy Hits","Over","0.5","+300","SF Giants - ARI Diamondbacks"
"24","SF Giants","ARI Diamondbacks","Buddy Kennedy Hits","Under","0.5","-450","SF Giants - ARI Diamondbacks"
"25","SF Giants","ARI Diamondbacks","Corbin Carroll Singles","Over","0.5","+360","SF Giants - ARI Diamondbacks"
"26","SF Giants","ARI Diamondbacks","Corbin Carroll Singles","Under","0.5","-550","SF Giants - ARI Diamondbacks"
"27","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","4",NA,"+330","SF Giants - ARI Diamondbacks"
"28","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","5",NA,"+390","SF Giants - ARI Diamondbacks"
"29","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","3",NA,"+400","SF Giants - ARI Diamondbacks"
"30","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","6",NA,"+500","SF Giants - ARI Diamondbacks"
"31","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","2",NA,"+500","SF Giants - ARI Diamondbacks"
"32","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","1",NA,"+750","SF Giants - ARI Diamondbacks"
"33","SF Giants","ARI Diamondbacks","Jordan Luplow 4th Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","7+",NA,"+800","SF Giants - ARI Diamondbacks"
"34","SF Giants","ARI Diamondbacks","Jason Vosler Total Bases","Over","0.5","+170","SF Giants - ARI Diamondbacks"
"35","SF Giants","ARI Diamondbacks","Jason Vosler Total Bases","Under","0.5","-230","SF Giants - ARI Diamondbacks"
"36","SF Giants","ARI Diamondbacks","Jake McCarthy Hits","Over","0.5","+135","SF Giants - ARI Diamondbacks"
"37","SF Giants","ARI Diamondbacks","Jake McCarthy Hits","Under","0.5","-185","SF Giants - ARI Diamondbacks"
"38","SF Giants","ARI Diamondbacks","Joc Pederson Doubles","Over","0.5","+1200","SF Giants - ARI Diamondbacks"
"39","SF Giants","ARI Diamondbacks","Joc Pederson Doubles","Under","0.5","-2500","SF Giants - ARI Diamondbacks"
"40","SF Giants","ARI Diamondbacks","ARI Diamondbacks Pitches Thrown - 6th Inning","Over","14.5","-140","SF Giants - ARI Diamondbacks"
"41","SF Giants","ARI Diamondbacks","ARI Diamondbacks Pitches Thrown - 6th Inning","Under","14.5","+105","SF Giants - ARI Diamondbacks"
"42","SF Giants","ARI Diamondbacks","Mike Yastrzemski Singles","Over","0.5","+260","SF Giants - ARI Diamondbacks"
"43","SF Giants","ARI Diamondbacks","Mike Yastrzemski Singles","Under","0.5","-380","SF Giants - ARI Diamondbacks"
"44","SF Giants","ARI Diamondbacks","Jason Vosler RBIs","Over","0.5","+425","SF Giants - ARI Diamondbacks"
"45","SF Giants","ARI Diamondbacks","Jason Vosler RBIs","Under","0.5","-650","SF Giants - ARI Diamondbacks"
"46","SF Giants","ARI Diamondbacks","Ford Proctor Runs","Over","0.5","+550","SF Giants - ARI Diamondbacks"
"47","SF Giants","ARI Diamondbacks","Ford Proctor Runs","Under","0.5","-800","SF Giants - ARI Diamondbacks"
"48","SF Giants","ARI Diamondbacks","ARI Diamondbacks: Team Total Runs","Over","4.5","-125","SF Giants - ARI Diamondbacks"
"49","SF Giants","ARI Diamondbacks","ARI Diamondbacks: Team Total Runs","Under","4.5","-105","SF Giants - ARI Diamondbacks"
"50","SF Giants","ARI Diamondbacks","Thairo Estrada Stolen Bases","Over","2.5","+1100","SF Giants - ARI Diamondbacks"
"51","SF Giants","ARI Diamondbacks","Thairo Estrada Stolen Bases","Under","2.5","-2500","SF Giants - ARI Diamondbacks"
"52","SF Giants","ARI Diamondbacks","Thairo Estrada Singles","Over","1.5","+170","SF Giants - ARI Diamondbacks"
"53","SF Giants","ARI Diamondbacks","Thairo Estrada Singles","Under","1.5","-230","SF Giants - ARI Diamondbacks"
"54","SF Giants","ARI Diamondbacks","Sergio Alcantara - 3rd Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","Over","3.5","-165","SF Giants - ARI Diamondbacks"
"55","SF Giants","ARI Diamondbacks","Sergio Alcantara - 3rd Plate Appearance - 6th Inning - Pitch Count (vs. Jakob Junis)","Under","3.5","+125","SF Giants - ARI Diamondbacks"
"56","SF Giants","ARI Diamondbacks","Mike Yastrzemski Stolen Bases","Over","0.5","+2500","SF Giants - ARI Diamondbacks"
"57","SF Giants","ARI Diamondbacks","Mike Yastrzemski Stolen Bases","Under","0.5","-10000","SF Giants - ARI Diamondbacks"
"58","SF Giants","ARI Diamondbacks","Thairo Estrada Runs","Over","0.5","+250","SF Giants - ARI Diamondbacks"
"59","SF Giants","ARI Diamondbacks","Thairo Estrada Runs","Under","0.5","-360","SF Giants - ARI Diamondbacks"
"60","SF Giants","ARI Diamondbacks","Buddy Kennedy Singles","Over","0.5","+425","SF Giants - ARI Diamondbacks"
"61","SF Giants","ARI Diamondbacks","Buddy Kennedy Singles","Under","0.5","-650","SF Giants - ARI Diamondbacks"
"62","SF Giants","ARI Diamondbacks","Thairo Estrada Hits","Over","1.5","+110","SF Giants - ARI Diamondbacks"
"63","SF Giants","ARI Diamondbacks","Thairo Estrada Hits","Under","1.5","-145","SF Giants - ARI Diamondbacks"
"64","SF Giants","ARI Diamondbacks","Joey Bart Total Bases","Over","0.5","+235","SF Giants - ARI Diamondbacks"
"65","SF Giants","ARI Diamondbacks","Joey Bart Total Bases","Under","0.5","-330","SF Giants - ARI Diamondbacks"
"66","SF Giants","ARI Diamondbacks","Joc Pederson Runs","Over","0.5","+500","SF Giants - ARI Diamondbacks"
"67","SF Giants","ARI Diamondbacks","Joc Pederson Runs","Under","0.5","-800","SF Giants - ARI Diamondbacks"
"68","SF Giants","ARI Diamondbacks","Jake McCarthy Home Runs","Over","0.5","+2500","SF Giants - ARI Diamondbacks"
"69","SF Giants","ARI Diamondbacks","Jake McCarthy Home Runs","Under","0.5","-10000","SF Giants - ARI Diamondbacks"
"70","SF Giants","ARI Diamondbacks","Stone Garrett RBIs","Over","0.5","+290","SF Giants - ARI Diamondbacks"
