"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","KC Royals","BOS Red Sox","Zack Greinke Outs","Over","17.5","-110","KC Royals - BOS Red Sox"
"2","KC Royals","BOS Red Sox","Zack Greinke Outs","Under","17.5","-120","KC Royals - BOS Red Sox"
"3","KC Royals","BOS Red Sox","Alex Verdugo Hits","Over","1.5","+180","KC Royals - BOS Red Sox"
"4","KC Royals","BOS Red Sox","Alex Verdugo Hits","Under","1.5","-250","KC Royals - BOS Red Sox"
"5","KC Royals","BOS Red Sox","Moneyline 1st 5 Innings","BOS Red Sox",NA,"-115","KC Royals - BOS Red Sox"
"6","KC Royals","BOS Red Sox","Moneyline 1st 5 Innings","KC Royals",NA,"-115","KC Royals - BOS Red Sox"
"7","KC Royals","BOS Red Sox","Vinnie Pasquantino Doubles","Over","0.5","+330","KC Royals - BOS Red Sox"
"8","KC Royals","BOS Red Sox","Vinnie Pasquantino Doubles","Under","0.5","-525","KC Royals - BOS Red Sox"
"9","KC Royals","BOS Red Sox","Hunter Dozier RBIs","Over","0.5","+160","KC Royals - BOS Red Sox"
"10","KC Royals","BOS Red Sox","Hunter Dozier RBIs","Under","0.5","-220","KC Royals - BOS Red Sox"
"11","KC Royals","BOS Red Sox","Nate Eaton Singles","Over","0.5","-135","KC Royals - BOS Red Sox"
"12","KC Royals","BOS Red Sox","Nate Eaton Singles","Under","0.5","+100","KC Royals - BOS Red Sox"
"13","KC Royals","BOS Red Sox","J.D. Martinez Hits","Over","0.5","-285","KC Royals - BOS Red Sox"
"14","KC Royals","BOS Red Sox","J.D. Martinez Hits","Under","0.5","+205","KC Royals - BOS Red Sox"
"15","KC Royals","BOS Red Sox","Nicky Lopez Hits","Over","0.5","-235","KC Royals - BOS Red Sox"
"16","KC Royals","BOS Red Sox","Nicky Lopez Hits","Under","0.5","+170","KC Royals - BOS Red Sox"
"17","KC Royals","BOS Red Sox","Extra Innings","Yes",NA,"+750","KC Royals - BOS Red Sox"
"18","KC Royals","BOS Red Sox","Extra Innings","No",NA,"-1400","KC Royals - BOS Red Sox"
"19","KC Royals","BOS Red Sox","BOS Red Sox Score First + Win","Yes",NA,"+140","KC Royals - BOS Red Sox"
"20","KC Royals","BOS Red Sox","BOS Red Sox Score First + Win","No",NA,"-190","KC Royals - BOS Red Sox"
"21","KC Royals","BOS Red Sox","Reese McGuire Runs","Over","0.5","+205","KC Royals - BOS Red Sox"
"22","KC Royals","BOS Red Sox","Reese McGuire Runs","Under","0.5","-285","KC Royals - BOS Red Sox"
"23","KC Royals","BOS Red Sox","Eric Hosmer Home Runs","Over","0.5","+800","KC Royals - BOS Red Sox"
"24","KC Royals","BOS Red Sox","Eric Hosmer Home Runs","Under","0.5","-2500","KC Royals - BOS Red Sox"
"25","KC Royals","BOS Red Sox","First Scoring Play - Number of Runs","1 Run",NA,"-370","KC Royals - BOS Red Sox"
"26","KC Royals","BOS Red Sox","First Scoring Play - Number of Runs","2 Runs",NA,"+330","KC Royals - BOS Red Sox"
"27","KC Royals","BOS Red Sox","First Scoring Play - Number of Runs","3 Runs",NA,"+1600","KC Royals - BOS Red Sox"
"28","KC Royals","BOS Red Sox","First Scoring Play - Number of Runs","4 Runs",NA,"+7500","KC Royals - BOS Red Sox"
"29","KC Royals","BOS Red Sox","Nick Pratto Doubles","Over","0.5","+450","KC Royals - BOS Red Sox"
"30","KC Royals","BOS Red Sox","Nick Pratto Doubles","Under","0.5","-750","KC Royals - BOS Red Sox"
"31","KC Royals","BOS Red Sox","Nick Pratto RBIs","Over","0.5","+185","KC Royals - BOS Red Sox"
"32","KC Royals","BOS Red Sox","Nick Pratto RBIs","Under","0.5","-260","KC Royals - BOS Red Sox"
"33","KC Royals","BOS Red Sox","Jarren Duran Home Runs","Over","0.5","+800","KC Royals - BOS Red Sox"
"34","KC Royals","BOS Red Sox","Jarren Duran Home Runs","Under","0.5","-2000","KC Royals - BOS Red Sox"
"35","KC Royals","BOS Red Sox","Tommy Pham Stolen Bases","Over","0.5","+900","KC Royals - BOS Red Sox"
"36","KC Royals","BOS Red Sox","Tommy Pham Stolen Bases","Under","0.5","-3500","KC Royals - BOS Red Sox"
"37","KC Royals","BOS Red Sox","J.D. Martinez RBIs","Over","0.5","+150","KC Royals - BOS Red Sox"
"38","KC Royals","BOS Red Sox","J.D. Martinez RBIs","Under","0.5","-200","KC Royals - BOS Red Sox"
"39","KC Royals","BOS Red Sox","Zack Greinke Earned Runs Allowed","Over","2.5","-110","KC Royals - BOS Red Sox"
"40","KC Royals","BOS Red Sox","Zack Greinke Earned Runs Allowed","Under","2.5","-120","KC Royals - BOS Red Sox"
"41","KC Royals","BOS Red Sox","Race to 7 Runs","BOS Red Sox",NA,"+255","KC Royals - BOS Red Sox"
"42","KC Royals","BOS Red Sox","Race to 7 Runs","Neither",NA,"-145","KC Royals - BOS Red Sox"
"43","KC Royals","BOS Red Sox","Race to 7 Runs","KC Royals",NA,"+370","KC Royals - BOS Red Sox"
"44","KC Royals","BOS Red Sox","Kyle Isbel RBIs","Over","0.5","+190","KC Royals - BOS Red Sox"
"45","KC Royals","BOS Red Sox","Kyle Isbel RBIs","Under","0.5","-265","KC Royals - BOS Red Sox"
"46","KC Royals","BOS Red Sox","Jarren Duran Stolen Bases","Over","0.5","+650","KC Royals - BOS Red Sox"
"47","KC Royals","BOS Red Sox","Jarren Duran Stolen Bases","Under","0.5","-1400","KC Royals - BOS Red Sox"
"48","KC Royals","BOS Red Sox","MJ Melendez RBIs","Over","0.5","+150","KC Royals - BOS Red Sox"
"49","KC Royals","BOS Red Sox","MJ Melendez RBIs","Under","0.5","-205","KC Royals - BOS Red Sox"
"50","KC Royals","BOS Red Sox","Josh Winckowski Walks","Over","1.5","+110","KC Royals - BOS Red Sox"
