"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","NY Mets","CIN Reds","James McCann Singles","Over","0.5","+115","NY Mets - CIN Reds"
"2","NY Mets","CIN Reds","James McCann Singles","Under","0.5","-150","NY Mets - CIN Reds"
"3","NY Mets","CIN Reds","Race to 3 Runs","CIN Reds",NA,"+215","NY Mets - CIN Reds"
"4","NY Mets","CIN Reds","Race to 3 Runs","Neither",NA,"+1200","NY Mets - CIN Reds"
"5","NY Mets","CIN Reds","Race to 3 Runs","NY Mets",NA,"-245","NY Mets - CIN Reds"
"6","NY Mets","CIN Reds","Francisco Lindor Runs","Over","0.5","-140","NY Mets - CIN Reds"
"7","NY Mets","CIN Reds","Francisco Lindor Runs","Under","0.5","+105","NY Mets - CIN Reds"
"8","NY Mets","CIN Reds","Jake Fraley Hits","Over","0.5","-155","NY Mets - CIN Reds"
"9","NY Mets","CIN Reds","Jake Fraley Hits","Under","0.5","+115","NY Mets - CIN Reds"
"10","NY Mets","CIN Reds","Team With Highest Scoring Inning","CIN Reds",NA,"+265","NY Mets - CIN Reds"
"11","NY Mets","CIN Reds","Team With Highest Scoring Inning","NY Mets",NA,"-390","NY Mets - CIN Reds"
"12","NY Mets","CIN Reds","Runs - 1st Inning","Over","0.5","-120","NY Mets - CIN Reds"
"13","NY Mets","CIN Reds","Runs - 1st Inning","Under","0.5","-105","NY Mets - CIN Reds"
"14","NY Mets","CIN Reds","Runs - 1st Inning","Over","1.5","+195","NY Mets - CIN Reds"
"15","NY Mets","CIN Reds","Runs - 1st Inning","Under","1.5","-260","NY Mets - CIN Reds"
"16","NY Mets","CIN Reds","Jonathan India Doubles","Over","0.5","+450","NY Mets - CIN Reds"
"17","NY Mets","CIN Reds","Jonathan India Doubles","Under","0.5","-800","NY Mets - CIN Reds"
"18","NY Mets","CIN Reds","Daniel Vogelbach Total Bases","Over","0.5","-150","NY Mets - CIN Reds"
"19","NY Mets","CIN Reds","Daniel Vogelbach Total Bases","Under","0.5","+115","NY Mets - CIN Reds"
"20","NY Mets","CIN Reds","Daniel Vogelbach Hits","Over","0.5","-150","NY Mets - CIN Reds"
"21","NY Mets","CIN Reds","Daniel Vogelbach Hits","Under","0.5","+115","NY Mets - CIN Reds"
"22","NY Mets","CIN Reds","Jeff McNeil Runs","Over","0.5","+110","NY Mets - CIN Reds"
