"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIN Twins","BOS Red Sox","Jose Miranda Runs","Over","0.5","+110","MIN Twins - BOS Red Sox"
"2","MIN Twins","BOS Red Sox","Jose Miranda Runs","Under","0.5","-145","MIN Twins - BOS Red Sox"
"3","MIN Twins","BOS Red Sox","J.D. Martinez Total Bases","Over","0.5","-170","MIN Twins - BOS Red Sox"
"4","MIN Twins","BOS Red Sox","J.D. Martinez Total Bases","Under","0.5","+130","MIN Twins - BOS Red Sox"
"5","MIN Twins","BOS Red Sox","Luis Arraez Singles","Over","0.5","-180","MIN Twins - BOS Red Sox"
"6","MIN Twins","BOS Red Sox","Luis Arraez Singles","Under","0.5","+135","MIN Twins - BOS Red Sox"
"7","MIN Twins","BOS Red Sox","Carlos Correa Doubles","Over","0.5","+330","MIN Twins - BOS Red Sox"
"8","MIN Twins","BOS Red Sox","Carlos Correa Doubles","Under","0.5","-525","MIN Twins - BOS Red Sox"
"9","MIN Twins","BOS Red Sox","Rafael Devers Hits","Over","0.5","-235","MIN Twins - BOS Red Sox"
"10","MIN Twins","BOS Red Sox","Rafael Devers Hits","Under","0.5","+170","MIN Twins - BOS Red Sox"
"11","MIN Twins","BOS Red Sox","Jose Miranda Hits","Over","1.5","+200","MIN Twins - BOS Red Sox"
"12","MIN Twins","BOS Red Sox","Jose Miranda Hits","Under","1.5","-280","MIN Twins - BOS Red Sox"
"13","MIN Twins","BOS Red Sox","Kyle Garlick Hits","Over","0.5","-190","MIN Twins - BOS Red Sox"
"14","MIN Twins","BOS Red Sox","Kyle Garlick Hits","Under","0.5","+140","MIN Twins - BOS Red Sox"
"15","MIN Twins","BOS Red Sox","Nick Gordon Total Bases","Over","1.5","+110","MIN Twins - BOS Red Sox"
"16","MIN Twins","BOS Red Sox","Nick Gordon Total Bases","Under","1.5","-145","MIN Twins - BOS Red Sox"
"17","MIN Twins","BOS Red Sox","Xander Bogaerts RBIs","Over","0.5","+175","MIN Twins - BOS Red Sox"
"18","MIN Twins","BOS Red Sox","Xander Bogaerts RBIs","Under","0.5","-245","MIN Twins - BOS Red Sox"
"19","MIN Twins","BOS Red Sox","Run Line 1st 5 Innings","BOS Red Sox","+0.5","-130","MIN Twins - BOS Red Sox"
"20","MIN Twins","BOS Red Sox","Run Line 1st 5 Innings","MIN Twins","-0.5","+100","MIN Twins - BOS Red Sox"
"21","MIN Twins","BOS Red Sox","Luis Arraez Home Runs","Over","0.5","+950","MIN Twins - BOS Red Sox"
