"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","ARI Diamondbacks","STL Cardinals","Tommy Edman RBIs","Over","0.5","+160","ARI Diamondbacks - STL Cardinals"
"2","ARI Diamondbacks","STL Cardinals","Tommy Edman RBIs","Under","0.5","-215","ARI Diamondbacks - STL Cardinals"
"3","ARI Diamondbacks","STL Cardinals","Emmanuel Rivera RBIs","Over","0.5","+145","ARI Diamondbacks - STL Cardinals"
"4","ARI Diamondbacks","STL Cardinals","Emmanuel Rivera RBIs","Under","0.5","-195","ARI Diamondbacks - STL Cardinals"
"5","ARI Diamondbacks","STL Cardinals","Tyler O'Neill Runs","Over","0.5","-165","ARI Diamondbacks - STL Cardinals"
"6","ARI Diamondbacks","STL Cardinals","Tyler O'Neill Runs","Under","0.5","+140","ARI Diamondbacks - STL Cardinals"
"7","ARI Diamondbacks","STL Cardinals","Christian Walker Doubles","Over","0.5","+330","ARI Diamondbacks - STL Cardinals"
"8","ARI Diamondbacks","STL Cardinals","Christian Walker Doubles","Under","0.5","-500","ARI Diamondbacks - STL Cardinals"
"9","ARI Diamondbacks","STL Cardinals","Sergio Alcantara Home Runs","Over","0.5","+900","ARI Diamondbacks - STL Cardinals"
"10","ARI Diamondbacks","STL Cardinals","Sergio Alcantara Home Runs","Under","0.5","-3000","ARI Diamondbacks - STL Cardinals"
"11","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","1 Run",NA,"-3000","ARI Diamondbacks - STL Cardinals"
"12","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","2 Runs",NA,"-450","ARI Diamondbacks - STL Cardinals"
"13","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","3 Runs",NA,"-160","ARI Diamondbacks - STL Cardinals"
"14","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","4 Runs",NA,"+130","ARI Diamondbacks - STL Cardinals"
"15","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","5 Runs",NA,"+260","ARI Diamondbacks - STL Cardinals"
"16","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","6 Runs",NA,"+500","ARI Diamondbacks - STL Cardinals"
"17","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","7 Runs",NA,"+1000","ARI Diamondbacks - STL Cardinals"
"18","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","8 Runs",NA,"+1800","ARI Diamondbacks - STL Cardinals"
"19","ARI Diamondbacks","STL Cardinals","Both Teams To Score X Runs","9+ Runs",NA,"+3500","ARI Diamondbacks - STL Cardinals"
"20","ARI Diamondbacks","STL Cardinals","Carson Kelly RBIs","Over","0.5","+140","ARI Diamondbacks - STL Cardinals"
"21","ARI Diamondbacks","STL Cardinals","Carson Kelly RBIs","Under","0.5","-190","ARI Diamondbacks - STL Cardinals"
"22","ARI Diamondbacks","STL Cardinals","Will Madison Bumgarner Record a Win?","Yes",NA,"+240","ARI Diamondbacks - STL Cardinals"
"23","ARI Diamondbacks","STL Cardinals","Will Madison Bumgarner Record a Win?","No",NA,"-340","ARI Diamondbacks - STL Cardinals"
"24","ARI Diamondbacks","STL Cardinals","Carson Kelly Singles","Over","0.5","+100","ARI Diamondbacks - STL Cardinals"
"25","ARI Diamondbacks","STL Cardinals","Carson Kelly Singles","Under","0.5","-130","ARI Diamondbacks - STL Cardinals"
"26","ARI Diamondbacks","STL Cardinals","Daulton Varsho Runs","Over","0.5","-130","ARI Diamondbacks - STL Cardinals"
"27","ARI Diamondbacks","STL Cardinals","Daulton Varsho Runs","Under","0.5","+100","ARI Diamondbacks - STL Cardinals"
"28","ARI Diamondbacks","STL Cardinals","Dylan Carlson Doubles","Over","0.5","+255","ARI Diamondbacks - STL Cardinals"
"29","ARI Diamondbacks","STL Cardinals","Dylan Carlson Doubles","Under","0.5","-370","ARI Diamondbacks - STL Cardinals"
"30","ARI Diamondbacks","STL Cardinals","Will Dakota Hudson Record a Win?","Yes",NA,"+170","ARI Diamondbacks - STL Cardinals"
"31","ARI Diamondbacks","STL Cardinals","Will Dakota Hudson Record a Win?","No",NA,"-230","ARI Diamondbacks - STL Cardinals"
"32","ARI Diamondbacks","STL Cardinals","Geraldo Perdomo RBIs","Over","0.5","+230","ARI Diamondbacks - STL Cardinals"
"33","ARI Diamondbacks","STL Cardinals","Geraldo Perdomo RBIs","Under","0.5","-330","ARI Diamondbacks - STL Cardinals"
"34","ARI Diamondbacks","STL Cardinals","Paul DeJong Doubles","Over","0.5","+300","ARI Diamondbacks - STL Cardinals"
"35","ARI Diamondbacks","STL Cardinals","Paul DeJong Doubles","Under","0.5","-450","ARI Diamondbacks - STL Cardinals"
"36","ARI Diamondbacks","STL Cardinals","Madison Bumgarner Outs","Over","17.5","-110","ARI Diamondbacks - STL Cardinals"
"37","ARI Diamondbacks","STL Cardinals","Madison Bumgarner Outs","Under","17.5","-120","ARI Diamondbacks - STL Cardinals"
"38","ARI Diamondbacks","STL Cardinals","Tyler O'Neill Stolen Bases","Over","0.5","+500","ARI Diamondbacks - STL Cardinals"
"39","ARI Diamondbacks","STL Cardinals","Tyler O'Neill Stolen Bases","Under","0.5","-1000","ARI Diamondbacks - STL Cardinals"
"40","ARI Diamondbacks","STL Cardinals","Paul DeJong Total Bases","Over","1.5","+115","ARI Diamondbacks - STL Cardinals"
"41","ARI Diamondbacks","STL Cardinals","Paul DeJong Total Bases","Under","1.5","-155","ARI Diamondbacks - STL Cardinals"
"42","ARI Diamondbacks","STL Cardinals","Team With Highest Scoring Inning","STL Cardinals",NA,"-175","ARI Diamondbacks - STL Cardinals"
"43","ARI Diamondbacks","STL Cardinals","Team With Highest Scoring Inning","ARI Diamondbacks",NA,"+130","ARI Diamondbacks - STL Cardinals"
"44","ARI Diamondbacks","STL Cardinals","Emmanuel Rivera Runs","Over","0.5","-115","ARI Diamondbacks - STL Cardinals"
"45","ARI Diamondbacks","STL Cardinals","Emmanuel Rivera Runs","Under","0.5","-115","ARI Diamondbacks - STL Cardinals"
"46","ARI Diamondbacks","STL Cardinals","Lars Nootbaar Total Bases","Over","0.5","-155","ARI Diamondbacks - STL Cardinals"
"47","ARI Diamondbacks","STL Cardinals","Lars Nootbaar Total Bases","Under","0.5","+115","ARI Diamondbacks - STL Cardinals"
