"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","ATL Braves","PHI Phillies","Dansby Swanson to hit 1st Home Run?","Yes","+1300",NA,"ATL Braves - PHI Phillies"
"2","ATL Braves","PHI Phillies","Dansby Swanson to hit 1st Home Run?","No","-4000",NA,"ATL Braves - PHI Phillies"
"3","ATL Braves","PHI Phillies","Matt Olson Runs","Over","+130","0.5","ATL Braves - PHI Phillies"
"4","ATL Braves","PHI Phillies","Matt Olson Runs","Under","-170","0.5","ATL Braves - PHI Phillies"
"5","ATL Braves","PHI Phillies","Max Fried Earned Runs Allowed","Over","-145","1.5","ATL Braves - PHI Phillies"
"6","ATL Braves","PHI Phillies","Max Fried Earned Runs Allowed","Under","+110","1.5","ATL Braves - PHI Phillies"
"7","ATL Braves","PHI Phillies","Matt Olson Hits","Over","-210","0.5","ATL Braves - PHI Phillies"
"8","ATL Braves","PHI Phillies","Matt Olson Hits","Under","+155","0.5","ATL Braves - PHI Phillies"
"9","ATL Braves","PHI Phillies","Austin Riley Total Bases","Over","+115","1.5","ATL Braves - PHI Phillies"
"10","ATL Braves","PHI Phillies","Austin Riley Total Bases","Under","-155","1.5","ATL Braves - PHI Phillies"
"11","ATL Braves","PHI Phillies","Matt Olson Hits + Runs + RBIs","Over","-115","1.5","ATL Braves - PHI Phillies"
"12","ATL Braves","PHI Phillies","Matt Olson Hits + Runs + RBIs","Under","-115","1.5","ATL Braves - PHI Phillies"
"13","ATL Braves","PHI Phillies","Jean Segura Hits","Over","-205","0.5","ATL Braves - PHI Phillies"
"14","ATL Braves","PHI Phillies","Jean Segura Hits","Under","+155","0.5","ATL Braves - PHI Phillies"
"15","ATL Braves","PHI Phillies","Kyle Schwarber Singles","Over","+115","0.5","ATL Braves - PHI Phillies"
"16","ATL Braves","PHI Phillies","Kyle Schwarber Singles","Under","-150","0.5","ATL Braves - PHI Phillies"
"17","ATL Braves","PHI Phillies","Michael Harris Hits + Runs + RBIs","Over","-110","1.5","ATL Braves - PHI Phillies"
"18","ATL Braves","PHI Phillies","Michael Harris Hits + Runs + RBIs","Under","-120","1.5","ATL Braves - PHI Phillies"
