"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","HOU Astros","PHI Phillies","Edmundo Sosa to hit 1st Home Run?","Yes","+2200",NA,"HOU Astros - PHI Phillies"
"2","HOU Astros","PHI Phillies","Bottom of 1st – Will There Be An Extra Base Hit?","Yes","+210",NA,"HOU Astros - PHI Phillies"
"3","HOU Astros","PHI Phillies","Bottom of 1st – Will There Be An Extra Base Hit?","No","-295",NA,"HOU Astros - PHI Phillies"
"4","HOU Astros","PHI Phillies","Alex Bregman Hits + Runs + RBIs","Over","+100","1.5","HOU Astros - PHI Phillies"
"5","HOU Astros","PHI Phillies","Alex Bregman Hits + Runs + RBIs","Under","-130","1.5","HOU Astros - PHI Phillies"
"6","HOU Astros","PHI Phillies","Kyle Tucker Hits + Runs + RBIs","Over","+115","1.5","HOU Astros - PHI Phillies"
"7","HOU Astros","PHI Phillies","Kyle Tucker Hits + Runs + RBIs","Under","-155","1.5","HOU Astros - PHI Phillies"
"8","HOU Astros","PHI Phillies","Matt Vierling Stolen Bases","Over","+950","0.5","HOU Astros - PHI Phillies"
"9","HOU Astros","PHI Phillies","Matt Vierling Stolen Bases","Under","-4000","0.5","HOU Astros - PHI Phillies"
"10","HOU Astros","PHI Phillies","Kyle Tucker Runs","Over","+155","0.5","HOU Astros - PHI Phillies"
"11","HOU Astros","PHI Phillies","Kyle Tucker Runs","Under","-210","0.5","HOU Astros - PHI Phillies"
"12","HOU Astros","PHI Phillies","J.T. Realmuto Hits","Over","-220","0.5","HOU Astros - PHI Phillies"
"13","HOU Astros","PHI Phillies","J.T. Realmuto Hits","Under","+160","0.5","HOU Astros - PHI Phillies"
"14","HOU Astros","PHI Phillies","Rhys Hoskins Total Bases","Over","+125","1.5","HOU Astros - PHI Phillies"
"15","HOU Astros","PHI Phillies","Rhys Hoskins Total Bases","Under","-165","1.5","HOU Astros - PHI Phillies"
"16","HOU Astros","PHI Phillies","Edmundo Sosa Stolen Bases","Over","+1200","0.5","HOU Astros - PHI Phillies"
"17","HOU Astros","PHI Phillies","Edmundo Sosa Stolen Bases","Under","-10000","0.5","HOU Astros - PHI Phillies"
"18","HOU Astros","PHI Phillies","Martin Maldonado Hits + Runs + RBIs","Over","-105","0.5","HOU Astros - PHI Phillies"
"19","HOU Astros","PHI Phillies","Martin Maldonado Hits + Runs + RBIs","Under","-125","0.5","HOU Astros - PHI Phillies"
"20","HOU Astros","PHI Phillies","Matt Vierling Strikeouts","Over","-155","0.5","HOU Astros - PHI Phillies"
"21","HOU Astros","PHI Phillies","Matt Vierling Strikeouts","Under","+115","0.5","HOU Astros - PHI Phillies"
"22","HOU Astros","PHI Phillies","Chas McCormick RBIs","Over","+300","0.5","HOU Astros - PHI Phillies"
"23","HOU Astros","PHI Phillies","Chas McCormick RBIs","Under","-450","0.5","HOU Astros - PHI Phillies"
"24","HOU Astros","PHI Phillies","Bottom of 1st - Will The Bases Be Loaded?","Yes","+750",NA,"HOU Astros - PHI Phillies"
