"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","SF Giants","LA Dodgers","Cody Bellinger Home Runs","Over","0.5","+650","SF Giants - LA Dodgers"
"2","SF Giants","LA Dodgers","Cody Bellinger Home Runs","Under","0.5","-1400","SF Giants - LA Dodgers"
"3","SF Giants","LA Dodgers","Both Teams To Score X Runs","1 Run",NA,"-1100","SF Giants - LA Dodgers"
"4","SF Giants","LA Dodgers","Both Teams To Score X Runs","2 Runs",NA,"-240","SF Giants - LA Dodgers"
"5","SF Giants","LA Dodgers","Both Teams To Score X Runs","3 Runs",NA,"+105","SF Giants - LA Dodgers"
"6","SF Giants","LA Dodgers","Both Teams To Score X Runs","4 Runs",NA,"+230","SF Giants - LA Dodgers"
"7","SF Giants","LA Dodgers","Both Teams To Score X Runs","5 Runs",NA,"+500","SF Giants - LA Dodgers"
"8","SF Giants","LA Dodgers","Both Teams To Score X Runs","6 Runs",NA,"+1100","SF Giants - LA Dodgers"
"9","SF Giants","LA Dodgers","Both Teams To Score X Runs","7 Runs",NA,"+2000","SF Giants - LA Dodgers"
"10","SF Giants","LA Dodgers","Both Teams To Score X Runs","8 Runs",NA,"+3500","SF Giants - LA Dodgers"
"11","SF Giants","LA Dodgers","Both Teams To Score X Runs","9+ Runs",NA,"+5500","SF Giants - LA Dodgers"
"12","SF Giants","LA Dodgers","Austin Barnes Runs","Over","0.5","+185","SF Giants - LA Dodgers"
"13","SF Giants","LA Dodgers","Austin Barnes Runs","Under","0.5","-255","SF Giants - LA Dodgers"
"14","SF Giants","LA Dodgers","Austin Barnes Home Runs","Over","0.5","+1200","SF Giants - LA Dodgers"
"15","SF Giants","LA Dodgers","Austin Barnes Home Runs","Under","0.5","-10000","SF Giants - LA Dodgers"
"16","SF Giants","LA Dodgers","Team With Highest Scoring Inning","LA Dodgers",NA,"-185","SF Giants - LA Dodgers"
"17","SF Giants","LA Dodgers","Team With Highest Scoring Inning","SF Giants",NA,"+140","SF Giants - LA Dodgers"
"18","SF Giants","LA Dodgers","Thairo Estrada Stolen Bases","Over","0.5","+500","SF Giants - LA Dodgers"
"19","SF Giants","LA Dodgers","Thairo Estrada Stolen Bases","Under","0.5","-900","SF Giants - LA Dodgers"
"20","SF Giants","LA Dodgers","Thairo Estrada Runs","Over","0.5","+185","SF Giants - LA Dodgers"
"21","SF Giants","LA Dodgers","Thairo Estrada Runs","Under","0.5","-255","SF Giants - LA Dodgers"
"22","SF Giants","LA Dodgers","Race to 6 Runs","LA Dodgers",NA,"+185","SF Giants - LA Dodgers"
"23","SF Giants","LA Dodgers","Race to 6 Runs","Neither",NA,"-140","SF Giants - LA Dodgers"
"24","SF Giants","LA Dodgers","Race to 6 Runs","SF Giants",NA,"+475","SF Giants - LA Dodgers"
"25","SF Giants","LA Dodgers","Austin Barnes Hits","Over","0.5","-140","SF Giants - LA Dodgers"
"26","SF Giants","LA Dodgers","Austin Barnes Hits","Under","0.5","+105","SF Giants - LA Dodgers"
"27","SF Giants","LA Dodgers","Miguel Vargas Hits","Over","0.5","-170","SF Giants - LA Dodgers"
"28","SF Giants","LA Dodgers","Miguel Vargas Hits","Under","0.5","+125","SF Giants - LA Dodgers"
"29","SF Giants","LA Dodgers","Mike Yastrzemski Doubles","Over","0.5","+370","SF Giants - LA Dodgers"
