"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","HOU Astros","TEX Rangers","Jeremy Pena Singles","Over","0.5","-120","HOU Astros - TEX Rangers"
"2","HOU Astros","TEX Rangers","Jeremy Pena Singles","Under","0.5","-110","HOU Astros - TEX Rangers"
"3","HOU Astros","TEX Rangers","Jose Altuve Doubles","Over","0.5","+380","HOU Astros - TEX Rangers"
"4","HOU Astros","TEX Rangers","Jose Altuve Doubles","Under","0.5","-600","HOU Astros - TEX Rangers"
"5","HOU Astros","TEX Rangers","Race to 6 Runs","TEX Rangers",NA,"+500","HOU Astros - TEX Rangers"
"6","HOU Astros","TEX Rangers","Race to 6 Runs","Neither",NA,"-130","HOU Astros - TEX Rangers"
"7","HOU Astros","TEX Rangers","Race to 6 Runs","HOU Astros",NA,"+170","HOU Astros - TEX Rangers"
"8","HOU Astros","TEX Rangers","Chas McCormick Hits","Over","0.5","-140","HOU Astros - TEX Rangers"
"9","HOU Astros","TEX Rangers","Chas McCormick Hits","Under","0.5","+105","HOU Astros - TEX Rangers"
"10","HOU Astros","TEX Rangers","Ezequiel Duran Runs","Over","0.5","+230","HOU Astros - TEX Rangers"
"11","HOU Astros","TEX Rangers","Ezequiel Duran Runs","Under","0.5","-330","HOU Astros - TEX Rangers"
"12","HOU Astros","TEX Rangers","Nathaniel Lowe Runs","Over","0.5","+175","HOU Astros - TEX Rangers"
"13","HOU Astros","TEX Rangers","Nathaniel Lowe Runs","Under","0.5","-245","HOU Astros - TEX Rangers"
"14","HOU Astros","TEX Rangers","Ezequiel Duran Stolen Bases","Over","0.5","+1200","HOU Astros - TEX Rangers"
"15","HOU Astros","TEX Rangers","Ezequiel Duran Stolen Bases","Under","0.5","-20000","HOU Astros - TEX Rangers"
"16","HOU Astros","TEX Rangers","Ezequiel Duran RBIs","Over","0.5","+280","HOU Astros - TEX Rangers"
"17","HOU Astros","TEX Rangers","Ezequiel Duran RBIs","Under","0.5","-425","HOU Astros - TEX Rangers"
"18","HOU Astros","TEX Rangers","Bubba Thompson Home Runs","Over","0.5","+950","HOU Astros - TEX Rangers"
"19","HOU Astros","TEX Rangers","Bubba Thompson Home Runs","Under","0.5","-4000","HOU Astros - TEX Rangers"
"20","HOU Astros","TEX Rangers","Jose Altuve Home Runs","Over","0.5","+475","HOU Astros - TEX Rangers"
"21","HOU Astros","TEX Rangers","Jose Altuve Home Runs","Under","0.5","-900","HOU Astros - TEX Rangers"
"22","HOU Astros","TEX Rangers","Sam Huff RBIs","Over","0.5","+300","HOU Astros - TEX Rangers"
"23","HOU Astros","TEX Rangers","Sam Huff RBIs","Under","0.5","-450","HOU Astros - TEX Rangers"
"24","HOU Astros","TEX Rangers","Inning of First Score","1st Inning",NA,"+100","HOU Astros - TEX Rangers"
"25","HOU Astros","TEX Rangers","Inning of First Score","2nd Inning",NA,"+295","HOU Astros - TEX Rangers"
"26","HOU Astros","TEX Rangers","Inning of First Score","3rd Inning",NA,"+500","HOU Astros - TEX Rangers"
