"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","STL Cardinals","ATL Braves","Both Teams To Score X Runs","1 Run","-1100",NA,"STL Cardinals - ATL Braves"
"2","STL Cardinals","ATL Braves","Both Teams To Score X Runs","2 Runs","-225",NA,"STL Cardinals - ATL Braves"
"3","STL Cardinals","ATL Braves","Both Teams To Score X Runs","3 Runs","+105",NA,"STL Cardinals - ATL Braves"
"4","STL Cardinals","ATL Braves","Both Teams To Score X Runs","4 Runs","+245",NA,"STL Cardinals - ATL Braves"
"5","STL Cardinals","ATL Braves","Both Teams To Score X Runs","5 Runs","+550",NA,"STL Cardinals - ATL Braves"
"6","STL Cardinals","ATL Braves","Both Teams To Score X Runs","6 Runs","+1200",NA,"STL Cardinals - ATL Braves"
"7","STL Cardinals","ATL Braves","Both Teams To Score X Runs","7 Runs","+2200",NA,"STL Cardinals - ATL Braves"
"8","STL Cardinals","ATL Braves","Both Teams To Score X Runs","8 Runs","+4000",NA,"STL Cardinals - ATL Braves"
"9","STL Cardinals","ATL Braves","Both Teams To Score X Runs","9+ Runs","+6500",NA,"STL Cardinals - ATL Braves"
"10","STL Cardinals","ATL Braves","ATL Braves: Team Total Runs","Over","-120","3.5","STL Cardinals - ATL Braves"
"11","STL Cardinals","ATL Braves","ATL Braves: Team Total Runs","Under","-110","3.5","STL Cardinals - ATL Braves"
"12","STL Cardinals","ATL Braves","Team With Highest Scoring Inning","ATL Braves","-140",NA,"STL Cardinals - ATL Braves"
"13","STL Cardinals","ATL Braves","Team With Highest Scoring Inning","STL Cardinals","+105",NA,"STL Cardinals - ATL Braves"
"14","STL Cardinals","ATL Braves","Inning of First Score","1st Inning","+105",NA,"STL Cardinals - ATL Braves"
"15","STL Cardinals","ATL Braves","Inning of First Score","2nd Inning","+285",NA,"STL Cardinals - ATL Braves"
"16","STL Cardinals","ATL Braves","Inning of First Score","3rd Inning","+500",NA,"STL Cardinals - ATL Braves"
"17","STL Cardinals","ATL Braves","Inning of First Score","4th Inning","+950",NA,"STL Cardinals - ATL Braves"
"18","STL Cardinals","ATL Braves","Inning of First Score","5th Inning","+1700",NA,"STL Cardinals - ATL Braves"
"19","STL Cardinals","ATL Braves","Inning of First Score","6th Inning","+2800",NA,"STL Cardinals - ATL Braves"
"20","STL Cardinals","ATL Braves","Inning of First Score","7th Inning","+4000",NA,"STL Cardinals - ATL Braves"
"21","STL Cardinals","ATL Braves","Inning of First Score","8th Inning","+5500",NA,"STL Cardinals - ATL Braves"
"22","STL Cardinals","ATL Braves","Inning of First Score","9th Inning","+6000",NA,"STL Cardinals - ATL Braves"
"23","STL Cardinals","ATL Braves","Inning of First Score","10th Inning or Later","+6000",NA,"STL Cardinals - ATL Braves"
"24","STL Cardinals","ATL Braves","Race to 4 Runs","ATL Braves","+120",NA,"STL Cardinals - ATL Braves"
"25","STL Cardinals","ATL Braves","Race to 4 Runs","Neither","+275",NA,"STL Cardinals - ATL Braves"
"26","STL Cardinals","ATL Braves","Race to 4 Runs","STL Cardinals","+175",NA,"STL Cardinals - ATL Braves"
"27","STL Cardinals","ATL Braves","Race to 5 Runs","ATL Braves","+165",NA,"STL Cardinals - ATL Braves"
"28","STL Cardinals","ATL Braves","Race to 5 Runs","Neither","+125",NA,"STL Cardinals - ATL Braves"
"29","STL Cardinals","ATL Braves","Race to 5 Runs","STL Cardinals","+265",NA,"STL Cardinals - ATL Braves"
"30","STL Cardinals","ATL Braves","Race to 3 Runs","ATL Braves","-110",NA,"STL Cardinals - ATL Braves"
"31","STL Cardinals","ATL Braves","Race to 3 Runs","Neither","+650",NA,"STL Cardinals - ATL Braves"
"32","STL Cardinals","ATL Braves","Race to 3 Runs","STL Cardinals","+130",NA,"STL Cardinals - ATL Braves"
"33","STL Cardinals","ATL Braves","1st Run","ATL Braves","-160",NA,"STL Cardinals - ATL Braves"
"34","STL Cardinals","ATL Braves","1st Run","STL Cardinals","+120",NA,"STL Cardinals - ATL Braves"
"35","STL Cardinals","ATL Braves","Race to 6 Runs","ATL Braves","+255",NA,"STL Cardinals - ATL Braves"
"36","STL Cardinals","ATL Braves","Race to 6 Runs","Neither","-165",NA,"STL Cardinals - ATL Braves"
"37","STL Cardinals","ATL Braves","Race to 6 Runs","STL Cardinals","+425",NA,"STL Cardinals - ATL Braves"
"38","STL Cardinals","ATL Braves","Winning Margin","To Win By 1 Run","+650",NA,"STL Cardinals - ATL Braves"
"39","STL Cardinals","ATL Braves","Winning Margin","To Win By 2 Runs","+700",NA,"STL Cardinals - ATL Braves"
"40","STL Cardinals","ATL Braves","Winning Margin","To Win By 3 Runs","+1000",NA,"STL Cardinals - ATL Braves"
"41","STL Cardinals","ATL Braves","Winning Margin","To Win By 4 Runs Or More","+380",NA,"STL Cardinals - ATL Braves"
"42","STL Cardinals","ATL Braves","Winning Margin","To Win By 1 Run","+370",NA,"STL Cardinals - ATL Braves"
"43","STL Cardinals","ATL Braves","Winning Margin","To Win By 2 Runs","+750",NA,"STL Cardinals - ATL Braves"
"44","STL Cardinals","ATL Braves","Winning Margin","To Win By 3 Runs","+1100",NA,"STL Cardinals - ATL Braves"
"45","STL Cardinals","ATL Braves","Winning Margin","To Win By 4 Runs Or More","+550",NA,"STL Cardinals - ATL Braves"
"46","STL Cardinals","ATL Braves","Race to 7 Runs","ATL Braves","+400",NA,"STL Cardinals - ATL Braves"
"47","STL Cardinals","ATL Braves","Race to 7 Runs","Neither","-295",NA,"STL Cardinals - ATL Braves"
"48","STL Cardinals","ATL Braves","Race to 7 Runs","STL Cardinals","+650",NA,"STL Cardinals - ATL Braves"
"49","STL Cardinals","ATL Braves","STL Cardinals Score First + Win","Yes","+210",NA,"STL Cardinals - ATL Braves"
"50","STL Cardinals","ATL Braves","STL Cardinals Score First + Win","No","-295",NA,"STL Cardinals - ATL Braves"
"51","STL Cardinals","ATL Braves","ATL Braves Score First + Win","Yes","+135",NA,"STL Cardinals - ATL Braves"
"52","STL Cardinals","ATL Braves","ATL Braves Score First + Win","No","-180",NA,"STL Cardinals - ATL Braves"
"53","STL Cardinals","ATL Braves","Team To Win Most Innings","ATL Braves","-160",NA,"STL Cardinals - ATL Braves"
"54","STL Cardinals","ATL Braves","Team To Win Most Innings","STL Cardinals","+120",NA,"STL Cardinals - ATL Braves"
"55","STL Cardinals","ATL Braves","Runs - 1st Inning","Over","+105","0.5","STL Cardinals - ATL Braves"
"56","STL Cardinals","ATL Braves","Runs - 1st Inning","Under","-135","0.5","STL Cardinals - ATL Braves"
"57","STL Cardinals","ATL Braves","Runs - 1st Inning","Over","+275","1.5","STL Cardinals - ATL Braves"
"58","STL Cardinals","ATL Braves","Runs - 1st Inning","Under","-400","1.5","STL Cardinals - ATL Braves"
"59","STL Cardinals","ATL Braves","STL Cardinals to Score - 1st Inning","Yes","+250",NA,"STL Cardinals - ATL Braves"
"60","STL Cardinals","ATL Braves","STL Cardinals to Score - 1st Inning","No","-360",NA,"STL Cardinals - ATL Braves"
"61","STL Cardinals","ATL Braves","STL Cardinals to Bat Bottom of 9th","Yes","-200",NA,"STL Cardinals - ATL Braves"
"62","STL Cardinals","ATL Braves","STL Cardinals to Bat Bottom of 9th","No","+150",NA,"STL Cardinals - ATL Braves"
"63","STL Cardinals","ATL Braves","STL Cardinals: Team Total Runs","Over","-110","3.5","STL Cardinals - ATL Braves"
"64","STL Cardinals","ATL Braves","STL Cardinals: Team Total Runs","Under","-120","3.5","STL Cardinals - ATL Braves"
"65","STL Cardinals","ATL Braves","Total Hits","Over","-120","14.5","STL Cardinals - ATL Braves"
"66","STL Cardinals","ATL Braves","Total Hits","Under","-110","14.5","STL Cardinals - ATL Braves"
"67","STL Cardinals","ATL Braves","Inning of Last Score","9th Inning","+190",NA,"STL Cardinals - ATL Braves"
"68","STL Cardinals","ATL Braves","Inning of Last Score","8th Inning","+280",NA,"STL Cardinals - ATL Braves"
"69","STL Cardinals","ATL Braves","Inning of Last Score","7th Inning","+500",NA,"STL Cardinals - ATL Braves"
"70","STL Cardinals","ATL Braves","Inning of Last Score","10th Inning or Later","+700",NA,"STL Cardinals - ATL Braves"
"71","STL Cardinals","ATL Braves","Inning of Last Score","6th Inning","+850",NA,"STL Cardinals - ATL Braves"
"72","STL Cardinals","ATL Braves","Inning of Last Score","5th Inning","+1400",NA,"STL Cardinals - ATL Braves"
"73","STL Cardinals","ATL Braves","Inning of Last Score","4th Inning","+2200",NA,"STL Cardinals - ATL Braves"
