"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","DET Tigers","KC Royals","Eric Haase Doubles","Over","0.5","+400","DET Tigers - KC Royals"
"2","DET Tigers","KC Royals","Eric Haase Doubles","Under","0.5","-700","DET Tigers - KC Royals"
"3","DET Tigers","KC Royals","Vinnie Pasquantino Home Runs","Over","0.5","+800","DET Tigers - KC Royals"
"4","DET Tigers","KC Royals","Vinnie Pasquantino Home Runs","Under","0.5","-2500","DET Tigers - KC Royals"
"5","DET Tigers","KC Royals","KC Royals: Team Total Runs","Over","3.5","-110","DET Tigers - KC Royals"
"6","DET Tigers","KC Royals","KC Royals: Team Total Runs","Under","3.5","-120","DET Tigers - KC Royals"
"7","DET Tigers","KC Royals","Javier Baez RBIs","Over","0.5","+195","DET Tigers - KC Royals"
"8","DET Tigers","KC Royals","Javier Baez RBIs","Under","0.5","-265","DET Tigers - KC Royals"
"9","DET Tigers","KC Royals","Miguel Cabrera RBIs","Over","0.5","+200","DET Tigers - KC Royals"
"10","DET Tigers","KC Royals","Miguel Cabrera RBIs","Under","0.5","-280","DET Tigers - KC Royals"
"11","DET Tigers","KC Royals","Nicky Lopez Doubles","Over","0.5","+700","DET Tigers - KC Royals"
"12","DET Tigers","KC Royals","Nicky Lopez Doubles","Under","0.5","-1800","DET Tigers - KC Royals"
"13","DET Tigers","KC Royals","Race to 5 Runs","KC Royals",NA,"+200","DET Tigers - KC Royals"
"14","DET Tigers","KC Royals","Race to 5 Runs","Neither",NA,"+140","DET Tigers - KC Royals"
"15","DET Tigers","KC Royals","Race to 5 Runs","DET Tigers",NA,"+195","DET Tigers - KC Royals"
"16","DET Tigers","KC Royals","DET Tigers to Score - 1st Inning","Yes",NA,"+225","DET Tigers - KC Royals"
"17","DET Tigers","KC Royals","DET Tigers to Score - 1st Inning","No",NA,"-320","DET Tigers - KC Royals"
"18","DET Tigers","KC Royals","MJ Melendez Hits","Over","0.5","-155","DET Tigers - KC Royals"
"19","DET Tigers","KC Royals","MJ Melendez Hits","Under","0.5","+115","DET Tigers - KC Royals"
