"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","ARI Diamondbacks","SD Padres","Ha-Seong Kim Stolen Bases","Over","0.5","+1100","ARI Diamondbacks - SD Padres"
"2","ARI Diamondbacks","SD Padres","Ha-Seong Kim Stolen Bases","Under","0.5","-6000","ARI Diamondbacks - SD Padres"
"3","ARI Diamondbacks","SD Padres","Josh Bell Runs","Over","0.5","+170","ARI Diamondbacks - SD Padres"
"4","ARI Diamondbacks","SD Padres","Josh Bell Runs","Under","0.5","-230","ARI Diamondbacks - SD Padres"
"5","ARI Diamondbacks","SD Padres","Jose Azocar Singles","Over","0.5","+135","ARI Diamondbacks - SD Padres"
"6","ARI Diamondbacks","SD Padres","Jose Azocar Singles","Under","0.5","-180","ARI Diamondbacks - SD Padres"
"7","ARI Diamondbacks","SD Padres","Jurickson Profar Hits","Over","0.5","-210","ARI Diamondbacks - SD Padres"
"8","ARI Diamondbacks","SD Padres","Jurickson Profar Hits","Under","0.5","+155","ARI Diamondbacks - SD Padres"
"9","ARI Diamondbacks","SD Padres","Alek Thomas Runs","Over","0.5","+190","ARI Diamondbacks - SD Padres"
"10","ARI Diamondbacks","SD Padres","Alek Thomas Runs","Under","0.5","-265","ARI Diamondbacks - SD Padres"
"11","ARI Diamondbacks","SD Padres","Luis Campusano Runs","Over","0.5","+205","ARI Diamondbacks - SD Padres"
"12","ARI Diamondbacks","SD Padres","Luis Campusano Runs","Under","0.5","-290","ARI Diamondbacks - SD Padres"
"13","ARI Diamondbacks","SD Padres","Carson Kelly Home Runs","Over","0.5","+650","ARI Diamondbacks - SD Padres"
"14","ARI Diamondbacks","SD Padres","Carson Kelly Home Runs","Under","0.5","-1600","ARI Diamondbacks - SD Padres"
"15","ARI Diamondbacks","SD Padres","Juan Soto Total Bases","Over","0.5","-160","ARI Diamondbacks - SD Padres"
"16","ARI Diamondbacks","SD Padres","Juan Soto Total Bases","Under","0.5","+120","ARI Diamondbacks - SD Padres"
"17","ARI Diamondbacks","SD Padres","Luis Campusano Hits","Over","0.5","-130","ARI Diamondbacks - SD Padres"
"18","ARI Diamondbacks","SD Padres","Luis Campusano Hits","Under","0.5","-105","ARI Diamondbacks - SD Padres"
"19","ARI Diamondbacks","SD Padres","Manny Machado Total Bases","Over","1.5","-105","ARI Diamondbacks - SD Padres"
"20","ARI Diamondbacks","SD Padres","Manny Machado Total Bases","Under","1.5","-125","ARI Diamondbacks - SD Padres"
"21","ARI Diamondbacks","SD Padres","Sergio Alcantara Hits","Over","0.5","-140","ARI Diamondbacks - SD Padres"
"22","ARI Diamondbacks","SD Padres","Sergio Alcantara Hits","Under","0.5","+105","ARI Diamondbacks - SD Padres"
"23","ARI Diamondbacks","SD Padres","Jake McCarthy Total Bases","Over","1.5","+135","ARI Diamondbacks - SD Padres"
"24","ARI Diamondbacks","SD Padres","Jake McCarthy Total Bases","Under","1.5","-180","ARI Diamondbacks - SD Padres"
"25","ARI Diamondbacks","SD Padres","Jake McCarthy Runs","Over","0.5","+130","ARI Diamondbacks - SD Padres"
"26","ARI Diamondbacks","SD Padres","Jake McCarthy Runs","Under","0.5","-170","ARI Diamondbacks - SD Padres"
"27","ARI Diamondbacks","SD Padres","Luis Campusano RBIs","Over","0.5","+260","ARI Diamondbacks - SD Padres"
"28","ARI Diamondbacks","SD Padres","Luis Campusano RBIs","Under","0.5","-380","ARI Diamondbacks - SD Padres"
"29","ARI Diamondbacks","SD Padres","Jurickson Profar Runs","Over","0.5","+115","ARI Diamondbacks - SD Padres"
"30","ARI Diamondbacks","SD Padres","Jurickson Profar Runs","Under","0.5","-150","ARI Diamondbacks - SD Padres"
"31","ARI Diamondbacks","SD Padres","SD Padres: Team Total Runs","Over","3.5","-110","ARI Diamondbacks - SD Padres"
"32","ARI Diamondbacks","SD Padres","SD Padres: Team Total Runs","Under","3.5","-120","ARI Diamondbacks - SD Padres"
"33","ARI Diamondbacks","SD Padres","Alek Thomas RBIs","Over","0.5","+240","ARI Diamondbacks - SD Padres"
"34","ARI Diamondbacks","SD Padres","Alek Thomas RBIs","Under","0.5","-350","ARI Diamondbacks - SD Padres"
"35","ARI Diamondbacks","SD Padres","Brandon Drury Singles","Over","0.5","+110","ARI Diamondbacks - SD Padres"
"36","ARI Diamondbacks","SD Padres","Brandon Drury Singles","Under","0.5","-145","ARI Diamondbacks - SD Padres"
"37","ARI Diamondbacks","SD Padres","Runs - 1st Inning","Over","0.5","+120","ARI Diamondbacks - SD Padres"
"38","ARI Diamondbacks","SD Padres","Runs - 1st Inning","Under","0.5","-155","ARI Diamondbacks - SD Padres"
"39","ARI Diamondbacks","SD Padres","Runs - 1st Inning","Over","1.5","+320","ARI Diamondbacks - SD Padres"
"40","ARI Diamondbacks","SD Padres","Runs - 1st Inning","Under","1.5","-475","ARI Diamondbacks - SD Padres"
"41","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","1 Run",NA,"-1000","ARI Diamondbacks - SD Padres"
"42","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","2 Runs",NA,"-215","ARI Diamondbacks - SD Padres"
"43","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","3 Runs",NA,"+115","ARI Diamondbacks - SD Padres"
"44","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","4 Runs",NA,"+255","ARI Diamondbacks - SD Padres"
"45","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","5 Runs",NA,"+550","ARI Diamondbacks - SD Padres"
"46","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","6 Runs",NA,"+1200","ARI Diamondbacks - SD Padres"
"47","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","7 Runs",NA,"+2200","ARI Diamondbacks - SD Padres"
"48","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","8 Runs",NA,"+4000","ARI Diamondbacks - SD Padres"
"49","ARI Diamondbacks","SD Padres","Both Teams To Score X Runs","9+ Runs",NA,"+6000","ARI Diamondbacks - SD Padres"
"50","ARI Diamondbacks","SD Padres","Race to 3 Runs","SD Padres",NA,"-105","ARI Diamondbacks - SD Padres"
"51","ARI Diamondbacks","SD Padres","Race to 3 Runs","Neither",NA,"+650","ARI Diamondbacks - SD Padres"
"52","ARI Diamondbacks","SD Padres","Race to 3 Runs","ARI Diamondbacks",NA,"+120","ARI Diamondbacks - SD Padres"
"53","ARI Diamondbacks","SD Padres","Juan Soto Doubles","Over","0.5","+425","ARI Diamondbacks - SD Padres"
"54","ARI Diamondbacks","SD Padres","Juan Soto Doubles","Under","0.5","-750","ARI Diamondbacks - SD Padres"
"55","ARI Diamondbacks","SD Padres","Ha-Seong Kim Runs","Over","0.5","+175","ARI Diamondbacks - SD Padres"
"56","ARI Diamondbacks","SD Padres","Ha-Seong Kim Runs","Under","0.5","-240","ARI Diamondbacks - SD Padres"
"57","ARI Diamondbacks","SD Padres","Jurickson Profar Home Runs","Over","0.5","+700","ARI Diamondbacks - SD Padres"
"58","ARI Diamondbacks","SD Padres","Jurickson Profar Home Runs","Under","0.5","-1600","ARI Diamondbacks - SD Padres"
"59","ARI Diamondbacks","SD Padres","Juan Soto Home Runs","Over","0.5","+550","ARI Diamondbacks - SD Padres"
"60","ARI Diamondbacks","SD Padres","Juan Soto Home Runs","Under","0.5","-1100","ARI Diamondbacks - SD Padres"
"61","ARI Diamondbacks","SD Padres","Christian Walker Home Runs","Over","0.5","+475","ARI Diamondbacks - SD Padres"
"62","ARI Diamondbacks","SD Padres","Christian Walker Home Runs","Under","0.5","-800","ARI Diamondbacks - SD Padres"
"63","ARI Diamondbacks","SD Padres","ARI Diamondbacks: Team Total Runs - 1st 5 Innings","Over","1.5","-110","ARI Diamondbacks - SD Padres"
"64","ARI Diamondbacks","SD Padres","ARI Diamondbacks: Team Total Runs - 1st 5 Innings","Under","1.5","-110","ARI Diamondbacks - SD Padres"
"65","ARI Diamondbacks","SD Padres","Manny Machado RBIs","Over","0.5","+130","ARI Diamondbacks - SD Padres"
"66","ARI Diamondbacks","SD Padres","Manny Machado RBIs","Under","0.5","-175","ARI Diamondbacks - SD Padres"
"67","ARI Diamondbacks","SD Padres","Inning of First Score","1st Inning",NA,"+120","ARI Diamondbacks - SD Padres"
"68","ARI Diamondbacks","SD Padres","Inning of First Score","2nd Inning",NA,"+310","ARI Diamondbacks - SD Padres"
"69","ARI Diamondbacks","SD Padres","Inning of First Score","3rd Inning",NA,"+500","ARI Diamondbacks - SD Padres"
"70","ARI Diamondbacks","SD Padres","Inning of First Score","4th Inning",NA,"+850","ARI Diamondbacks - SD Padres"
"71","ARI Diamondbacks","SD Padres","Inning of First Score","5th Inning",NA,"+1400","ARI Diamondbacks - SD Padres"
"72","ARI Diamondbacks","SD Padres","Inning of First Score","6th Inning",NA,"+2000","ARI Diamondbacks - SD Padres"
"73","ARI Diamondbacks","SD Padres","Inning of First Score","7th Inning",NA,"+3500","ARI Diamondbacks - SD Padres"
"74","ARI Diamondbacks","SD Padres","Inning of First Score","8th Inning",NA,"+5000","ARI Diamondbacks - SD Padres"
