"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","PIT Pirates","ATL Braves","Austin Riley Total Bases","Over","1.5","-105","PIT Pirates - ATL Braves"
"2","PIT Pirates","ATL Braves","Austin Riley Total Bases","Under","1.5","-125","PIT Pirates - ATL Braves"
"3","PIT Pirates","ATL Braves","Robbie Grossman Total Bases","Over","0.5","-145","PIT Pirates - ATL Braves"
"4","PIT Pirates","ATL Braves","Robbie Grossman Total Bases","Under","0.5","+110","PIT Pirates - ATL Braves"
"5","PIT Pirates","ATL Braves","Vaughn Grissom Hits","Over","0.5","-190","PIT Pirates - ATL Braves"
"6","PIT Pirates","ATL Braves","Vaughn Grissom Hits","Under","0.5","+140","PIT Pirates - ATL Braves"
"7","PIT Pirates","ATL Braves","Michael Harris Stolen Bases","Over","0.5","+500","PIT Pirates - ATL Braves"
"8","PIT Pirates","ATL Braves","Michael Harris Stolen Bases","Under","0.5","-900","PIT Pirates - ATL Braves"
"9","PIT Pirates","ATL Braves","Kevin Newman RBIs","Over","0.5","+310","PIT Pirates - ATL Braves"
"10","PIT Pirates","ATL Braves","Kevin Newman RBIs","Under","0.5","-475","PIT Pirates - ATL Braves"
"11","PIT Pirates","ATL Braves","Dansby Swanson Singles","Over","0.5","-120","PIT Pirates - ATL Braves"
"12","PIT Pirates","ATL Braves","Dansby Swanson Singles","Under","0.5","-110","PIT Pirates - ATL Braves"
"13","PIT Pirates","ATL Braves","Max Fried Outs","Over","19.5","-105","PIT Pirates - ATL Braves"
"14","PIT Pirates","ATL Braves","Max Fried Outs","Under","19.5","-125","PIT Pirates - ATL Braves"
"15","PIT Pirates","ATL Braves","Ke'Bryan Hayes Home Runs","Over","0.5","+900","PIT Pirates - ATL Braves"
"16","PIT Pirates","ATL Braves","Ke'Bryan Hayes Home Runs","Under","0.5","-3000","PIT Pirates - ATL Braves"
"17","PIT Pirates","ATL Braves","William Contreras RBIs","Over","0.5","+205","PIT Pirates - ATL Braves"
"18","PIT Pirates","ATL Braves","William Contreras RBIs","Under","0.5","-285","PIT Pirates - ATL Braves"
"19","PIT Pirates","ATL Braves","Team With Highest Scoring Inning","ATL Braves",NA,"-330","PIT Pirates - ATL Braves"
"20","PIT Pirates","ATL Braves","Team With Highest Scoring Inning","PIT Pirates",NA,"+230","PIT Pirates - ATL Braves"
"21","PIT Pirates","ATL Braves","Austin Riley Singles","Over","0.5","-105","PIT Pirates - ATL Braves"
"22","PIT Pirates","ATL Braves","Austin Riley Singles","Under","0.5","-125","PIT Pirates - ATL Braves"
"23","PIT Pirates","ATL Braves","1st Homerun Scored","3rd Inning or Later",NA,"-110","PIT Pirates - ATL Braves"
"24","PIT Pirates","ATL Braves","1st Homerun Scored","1st or 2nd Inning",NA,"+200","PIT Pirates - ATL Braves"
"25","PIT Pirates","ATL Braves","1st Homerun Scored","No Home Run Scored",NA,"+300","PIT Pirates - ATL Braves"
"26","PIT Pirates","ATL Braves","Travis d'Arnaud Singles","Over","0.5","-105","PIT Pirates - ATL Braves"
"27","PIT Pirates","ATL Braves","Travis d'Arnaud Singles","Under","0.5","-125","PIT Pirates - ATL Braves"
"28","PIT Pirates","ATL Braves","Matt Olson Hits","Over","0.5","-245","PIT Pirates - ATL Braves"
"29","PIT Pirates","ATL Braves","Matt Olson Hits","Under","0.5","+175","PIT Pirates - ATL Braves"
"30","PIT Pirates","ATL Braves","Rodolfo Castro Home Runs","Over","0.5","+650","PIT Pirates - ATL Braves"
"31","PIT Pirates","ATL Braves","Rodolfo Castro Home Runs","Under","0.5","-1400","PIT Pirates - ATL Braves"
"32","PIT Pirates","ATL Braves","Ke'Bryan Hayes RBIs","Over","0.5","+220","PIT Pirates - ATL Braves"
"33","PIT Pirates","ATL Braves","Ke'Bryan Hayes RBIs","Under","0.5","-310","PIT Pirates - ATL Braves"
"34","PIT Pirates","ATL Braves","Robbie Grossman RBIs","Over","0.5","+195","PIT Pirates - ATL Braves"
"35","PIT Pirates","ATL Braves","Robbie Grossman RBIs","Under","0.5","-270","PIT Pirates - ATL Braves"
"36","PIT Pirates","ATL Braves","William Contreras Doubles","Over","0.5","+400","PIT Pirates - ATL Braves"
"37","PIT Pirates","ATL Braves","William Contreras Doubles","Under","0.5","-700","PIT Pirates - ATL Braves"
"38","PIT Pirates","ATL Braves","Winning Margin","To Win By 1 Run",NA,"+600","PIT Pirates - ATL Braves"
"39","PIT Pirates","ATL Braves","Winning Margin","To Win By 2 Runs",NA,"+650","PIT Pirates - ATL Braves"
"40","PIT Pirates","ATL Braves","Winning Margin","To Win By 3 Runs",NA,"+750","PIT Pirates - ATL Braves"
"41","PIT Pirates","ATL Braves","Winning Margin","To Win By 4 Runs Or More",NA,"+155","PIT Pirates - ATL Braves"
"42","PIT Pirates","ATL Braves","Winning Margin","To Win By 1 Run",NA,"+550","PIT Pirates - ATL Braves"
"43","PIT Pirates","ATL Braves","Winning Margin","To Win By 2 Runs",NA,"+1200","PIT Pirates - ATL Braves"
"44","PIT Pirates","ATL Braves","Winning Margin","To Win By 3 Runs",NA,"+2000","PIT Pirates - ATL Braves"
