"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","LA Dodgers","ARI Diamondbacks","Cody Bellinger Singles","Over","0.5","+210","LA Dodgers - ARI Diamondbacks"
"2","LA Dodgers","ARI Diamondbacks","Cody Bellinger Singles","Under","0.5","-300","LA Dodgers - ARI Diamondbacks"
"3","LA Dodgers","ARI Diamondbacks","Emmanuel Rivera Total Bases","Over","0.5","-170","LA Dodgers - ARI Diamondbacks"
"4","LA Dodgers","ARI Diamondbacks","Emmanuel Rivera Total Bases","Under","0.5","+130","LA Dodgers - ARI Diamondbacks"
"5","LA Dodgers","ARI Diamondbacks","Joey Gallo Home Runs","Over","0.5","+285","LA Dodgers - ARI Diamondbacks"
"6","LA Dodgers","ARI Diamondbacks","Joey Gallo Home Runs","Under","0.5","-425","LA Dodgers - ARI Diamondbacks"
"7","LA Dodgers","ARI Diamondbacks","Stone Garrett Total Bases","Over","0.5","-180","LA Dodgers - ARI Diamondbacks"
"8","LA Dodgers","ARI Diamondbacks","Stone Garrett Total Bases","Under","0.5","+135","LA Dodgers - ARI Diamondbacks"
"9","LA Dodgers","ARI Diamondbacks","Stone Garrett Stolen Bases","Over","0.5","+900","LA Dodgers - ARI Diamondbacks"
"10","LA Dodgers","ARI Diamondbacks","Stone Garrett Stolen Bases","Under","0.5","-3000","LA Dodgers - ARI Diamondbacks"
"11","LA Dodgers","ARI Diamondbacks","Stone Garrett Singles","Over","0.5","+130","LA Dodgers - ARI Diamondbacks"
"12","LA Dodgers","ARI Diamondbacks","Stone Garrett Singles","Under","0.5","-175","LA Dodgers - ARI Diamondbacks"
"13","LA Dodgers","ARI Diamondbacks","Jordan Luplow Home Runs","Over","0.5","+550","LA Dodgers - ARI Diamondbacks"
"14","LA Dodgers","ARI Diamondbacks","Jordan Luplow Home Runs","Under","0.5","-1100","LA Dodgers - ARI Diamondbacks"
"15","LA Dodgers","ARI Diamondbacks","Max Muncy Home Runs","Over","0.5","+310","LA Dodgers - ARI Diamondbacks"
"16","LA Dodgers","ARI Diamondbacks","Max Muncy Home Runs","Under","0.5","-475","LA Dodgers - ARI Diamondbacks"
"17","LA Dodgers","ARI Diamondbacks","Chris Taylor Doubles","Over","0.5","+500","LA Dodgers - ARI Diamondbacks"
"18","LA Dodgers","ARI Diamondbacks","Chris Taylor Doubles","Under","0.5","-900","LA Dodgers - ARI Diamondbacks"
"19","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","1 Run",NA,"-1100","LA Dodgers - ARI Diamondbacks"
"20","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","2 Runs",NA,"-240","LA Dodgers - ARI Diamondbacks"
"21","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","3 Runs",NA,"+105","LA Dodgers - ARI Diamondbacks"
"22","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","4 Runs",NA,"+215","LA Dodgers - ARI Diamondbacks"
"23","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","5 Runs",NA,"+450","LA Dodgers - ARI Diamondbacks"
"24","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","6 Runs",NA,"+850","LA Dodgers - ARI Diamondbacks"
"25","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","7 Runs",NA,"+1700","LA Dodgers - ARI Diamondbacks"
"26","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","8 Runs",NA,"+3000","LA Dodgers - ARI Diamondbacks"
"27","LA Dodgers","ARI Diamondbacks","Both Teams To Score X Runs","9+ Runs",NA,"+5500","LA Dodgers - ARI Diamondbacks"
"28","LA Dodgers","ARI Diamondbacks","Freddie Freeman Stolen Bases","Over","0.5","+900","LA Dodgers - ARI Diamondbacks"
"29","LA Dodgers","ARI Diamondbacks","Freddie Freeman Stolen Bases","Under","0.5","-3000","LA Dodgers - ARI Diamondbacks"
"30","LA Dodgers","ARI Diamondbacks","Mookie Betts Home Runs","Over","0.5","+330","LA Dodgers - ARI Diamondbacks"
"31","LA Dodgers","ARI Diamondbacks","Mookie Betts Home Runs","Under","0.5","-525","LA Dodgers - ARI Diamondbacks"
"32","LA Dodgers","ARI Diamondbacks","Carson Kelly Hits","Over","0.5","-140","LA Dodgers - ARI Diamondbacks"
"33","LA Dodgers","ARI Diamondbacks","Carson Kelly Hits","Under","0.5","+105","LA Dodgers - ARI Diamondbacks"
"34","LA Dodgers","ARI Diamondbacks","Max Muncy Hits","Over","0.5","-150","LA Dodgers - ARI Diamondbacks"
"35","LA Dodgers","ARI Diamondbacks","Max Muncy Hits","Under","0.5","+115","LA Dodgers - ARI Diamondbacks"
"36","LA Dodgers","ARI Diamondbacks","Drey Jameson Strikeouts Thrown","Over","4.5","-105","LA Dodgers - ARI Diamondbacks"
"37","LA Dodgers","ARI Diamondbacks","Drey Jameson Strikeouts Thrown","Under","4.5","-125","LA Dodgers - ARI Diamondbacks"
"38","LA Dodgers","ARI Diamondbacks","Freddie Freeman Home Runs","Over","0.5","+400","LA Dodgers - ARI Diamondbacks"
"39","LA Dodgers","ARI Diamondbacks","Freddie Freeman Home Runs","Under","0.5","-650","LA Dodgers - ARI Diamondbacks"
"40","LA Dodgers","ARI Diamondbacks","Carson Kelly Singles","Over","0.5","+145","LA Dodgers - ARI Diamondbacks"
"41","LA Dodgers","ARI Diamondbacks","Carson Kelly Singles","Under","0.5","-195","LA Dodgers - ARI Diamondbacks"
"42","LA Dodgers","ARI Diamondbacks","Total Hits","Over","16.5","-115","LA Dodgers - ARI Diamondbacks"
"43","LA Dodgers","ARI Diamondbacks","Total Hits","Under","16.5","-115","LA Dodgers - ARI Diamondbacks"
"44","LA Dodgers","ARI Diamondbacks","Will Smith Runs","Over","0.5","+105","LA Dodgers - ARI Diamondbacks"
"45","LA Dodgers","ARI Diamondbacks","Will Smith Runs","Under","0.5","-135","LA Dodgers - ARI Diamondbacks"
"46","LA Dodgers","ARI Diamondbacks","Joey Gallo Doubles","Over","0.5","+600","LA Dodgers - ARI Diamondbacks"
"47","LA Dodgers","ARI Diamondbacks","Joey Gallo Doubles","Under","0.5","-1200","LA Dodgers - ARI Diamondbacks"
"48","LA Dodgers","ARI Diamondbacks","Freddie Freeman Singles","Over","0.5","-120","LA Dodgers - ARI Diamondbacks"
"49","LA Dodgers","ARI Diamondbacks","Freddie Freeman Singles","Under","0.5","-110","LA Dodgers - ARI Diamondbacks"
"50","LA Dodgers","ARI Diamondbacks","Joey Gallo Total Bases","Over","0.5","-115","LA Dodgers - ARI Diamondbacks"
"51","LA Dodgers","ARI Diamondbacks","Joey Gallo Total Bases","Under","0.5","-115","LA Dodgers - ARI Diamondbacks"
"52","LA Dodgers","ARI Diamondbacks","Christian Walker Hits","Over","0.5","-180","LA Dodgers - ARI Diamondbacks"
"53","LA Dodgers","ARI Diamondbacks","Christian Walker Hits","Under","0.5","+135","LA Dodgers - ARI Diamondbacks"
"54","LA Dodgers","ARI Diamondbacks","Geraldo Perdomo Total Bases","Over","0.5","-115","LA Dodgers - ARI Diamondbacks"
"55","LA Dodgers","ARI Diamondbacks","Geraldo Perdomo Total Bases","Under","0.5","-115","LA Dodgers - ARI Diamondbacks"
"56","LA Dodgers","ARI Diamondbacks","Daulton Varsho Home Runs","Over","0.5","+800","LA Dodgers - ARI Diamondbacks"
"57","LA Dodgers","ARI Diamondbacks","Daulton Varsho Home Runs","Under","0.5","-2000","LA Dodgers - ARI Diamondbacks"
"58","LA Dodgers","ARI Diamondbacks","LA Dodgers: Team Total Runs - 1st 5 Innings","Over","2.5","-130","LA Dodgers - ARI Diamondbacks"
"59","LA Dodgers","ARI Diamondbacks","LA Dodgers: Team Total Runs - 1st 5 Innings","Under","2.5","+110","LA Dodgers - ARI Diamondbacks"
"60","LA Dodgers","ARI Diamondbacks","Justin Turner Home Runs","Over","0.5","+425","LA Dodgers - ARI Diamondbacks"
"61","LA Dodgers","ARI Diamondbacks","Justin Turner Home Runs","Under","0.5","-700","LA Dodgers - ARI Diamondbacks"
"62","LA Dodgers","ARI Diamondbacks","Justin Turner Singles","Over","0.5","+105","LA Dodgers - ARI Diamondbacks"
"63","LA Dodgers","ARI Diamondbacks","Justin Turner Singles","Under","0.5","-140","LA Dodgers - ARI Diamondbacks"
"64","LA Dodgers","ARI Diamondbacks","Freddie Freeman RBIs","Over","0.5","+160","LA Dodgers - ARI Diamondbacks"
"65","LA Dodgers","ARI Diamondbacks","Freddie Freeman RBIs","Under","0.5","-220","LA Dodgers - ARI Diamondbacks"
"66","LA Dodgers","ARI Diamondbacks","Jordan Luplow RBIs","Over","0.5","+265","LA Dodgers - ARI Diamondbacks"
"67","LA Dodgers","ARI Diamondbacks","Jordan Luplow RBIs","Under","0.5","-390","LA Dodgers - ARI Diamondbacks"
"68","LA Dodgers","ARI Diamondbacks","Emmanuel Rivera Home Runs","Over","0.5","+650","LA Dodgers - ARI Diamondbacks"
"69","LA Dodgers","ARI Diamondbacks","Emmanuel Rivera Home Runs","Under","0.5","-1400","LA Dodgers - ARI Diamondbacks"
"70","LA Dodgers","ARI Diamondbacks","Race to 5 Runs","ARI Diamondbacks",NA,"+390","LA Dodgers - ARI Diamondbacks"
"71","LA Dodgers","ARI Diamondbacks","Race to 5 Runs","Neither",NA,"+190","LA Dodgers - ARI Diamondbacks"
"72","LA Dodgers","ARI Diamondbacks","Race to 5 Runs","LA Dodgers",NA,"-120","LA Dodgers - ARI Diamondbacks"
"73","LA Dodgers","ARI Diamondbacks","Will Smith Singles","Over","0.5","+115","LA Dodgers - ARI Diamondbacks"
"74","LA Dodgers","ARI Diamondbacks","Will Smith Singles","Under","0.5","-150","LA Dodgers - ARI Diamondbacks"
"75","LA Dodgers","ARI Diamondbacks","Tyler Anderson Outs","Over","18.5","+130","LA Dodgers - ARI Diamondbacks"
"76","LA Dodgers","ARI Diamondbacks","Tyler Anderson Outs","Under","18.5","-170","LA Dodgers - ARI Diamondbacks"
"77","LA Dodgers","ARI Diamondbacks","Will Smith Home Runs","Over","0.5","+380","LA Dodgers - ARI Diamondbacks"
"78","LA Dodgers","ARI Diamondbacks","Will Smith Home Runs","Under","0.5","-650","LA Dodgers - ARI Diamondbacks"
"79","LA Dodgers","ARI Diamondbacks","Carson Kelly Total Bases","Over","0.5","-140","LA Dodgers - ARI Diamondbacks"
"80","LA Dodgers","ARI Diamondbacks","Carson Kelly Total Bases","Under","0.5","+105","LA Dodgers - ARI Diamondbacks"
"81","LA Dodgers","ARI Diamondbacks","Trea Turner Singles","Over","0.5","-120","LA Dodgers - ARI Diamondbacks"
"82","LA Dodgers","ARI Diamondbacks","Trea Turner Singles","Under","0.5","-110","LA Dodgers - ARI Diamondbacks"
"83","LA Dodgers","ARI Diamondbacks","Ketel Marte Runs","Over","0.5","+130","LA Dodgers - ARI Diamondbacks"
"84","LA Dodgers","ARI Diamondbacks","Ketel Marte Runs","Under","0.5","-175","LA Dodgers - ARI Diamondbacks"
"85","LA Dodgers","ARI Diamondbacks","Joey Gallo RBIs","Over","0.5","+175","LA Dodgers - ARI Diamondbacks"
"86","LA Dodgers","ARI Diamondbacks","Joey Gallo RBIs","Under","0.5","-245","LA Dodgers - ARI Diamondbacks"
