"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","BOS Red Sox","TB Rays","Xander Bogaerts Home Runs","Over","0.5","+900","BOS Red Sox - TB Rays"
"2","BOS Red Sox","TB Rays","Xander Bogaerts Home Runs","Under","0.5","-3000","BOS Red Sox - TB Rays"
"3","BOS Red Sox","TB Rays","Taylor Walls Hits","Over","0.5","-135","BOS Red Sox - TB Rays"
"4","BOS Red Sox","TB Rays","Taylor Walls Hits","Under","0.5","+100","BOS Red Sox - TB Rays"
"5","BOS Red Sox","TB Rays","Isaac Paredes Home Runs","Over","0.5","+700","BOS Red Sox - TB Rays"
"6","BOS Red Sox","TB Rays","Isaac Paredes Home Runs","Under","0.5","-1600","BOS Red Sox - TB Rays"
"7","BOS Red Sox","TB Rays","Total Hits","Over","15.5","-115","BOS Red Sox - TB Rays"
"8","BOS Red Sox","TB Rays","Total Hits","Under","15.5","-115","BOS Red Sox - TB Rays"
"9","BOS Red Sox","TB Rays","Eric Hosmer Doubles","Over","0.5","+425","BOS Red Sox - TB Rays"
"10","BOS Red Sox","TB Rays","Eric Hosmer Doubles","Under","0.5","-700","BOS Red Sox - TB Rays"
"11","BOS Red Sox","TB Rays","Ji-Man Choi Home Runs","Over","0.5","+700","BOS Red Sox - TB Rays"
"12","BOS Red Sox","TB Rays","Ji-Man Choi Home Runs","Under","0.5","-1800","BOS Red Sox - TB Rays"
"13","BOS Red Sox","TB Rays","Vidal Brujan Hits","Over","0.5","-190","BOS Red Sox - TB Rays"
"14","BOS Red Sox","TB Rays","Vidal Brujan Hits","Under","0.5","+140","BOS Red Sox - TB Rays"
"15","BOS Red Sox","TB Rays","Taylor Walls Stolen Bases","Over","0.5","+850","BOS Red Sox - TB Rays"
"16","BOS Red Sox","TB Rays","Taylor Walls Stolen Bases","Under","0.5","-3000","BOS Red Sox - TB Rays"
"17","BOS Red Sox","TB Rays","Yandy Diaz Runs","Over","0.5","+145","BOS Red Sox - TB Rays"
"18","BOS Red Sox","TB Rays","Yandy Diaz Runs","Under","0.5","-195","BOS Red Sox - TB Rays"
"19","BOS Red Sox","TB Rays","Taylor Walls Doubles","Over","0.5","+425","BOS Red Sox - TB Rays"
"20","BOS Red Sox","TB Rays","Taylor Walls Doubles","Under","0.5","-700","BOS Red Sox - TB Rays"
"21","BOS Red Sox","TB Rays","Rafael Devers Home Runs","Over","0.5","+600","BOS Red Sox - TB Rays"
"22","BOS Red Sox","TB Rays","Rafael Devers Home Runs","Under","0.5","-1400","BOS Red Sox - TB Rays"
"23","BOS Red Sox","TB Rays","Taylor Walls Home Runs","Over","0.5","+1100","BOS Red Sox - TB Rays"
"24","BOS Red Sox","TB Rays","Taylor Walls Home Runs","Under","0.5","-8000","BOS Red Sox - TB Rays"
"25","BOS Red Sox","TB Rays","Kiké Hernandez Hits","Over","0.5","-175","BOS Red Sox - TB Rays"
"26","BOS Red Sox","TB Rays","Kiké Hernandez Hits","Under","0.5","+130","BOS Red Sox - TB Rays"
"27","BOS Red Sox","TB Rays","Jonathan Aranda RBIs","Over","0.5","+210","BOS Red Sox - TB Rays"
"28","BOS Red Sox","TB Rays","Jonathan Aranda RBIs","Under","0.5","-295","BOS Red Sox - TB Rays"
"29","BOS Red Sox","TB Rays","Tommy Pham Total Bases","Over","1.5","+150","BOS Red Sox - TB Rays"
"30","BOS Red Sox","TB Rays","Tommy Pham Total Bases","Under","1.5","-205","BOS Red Sox - TB Rays"
"31","BOS Red Sox","TB Rays","Vidal Brujan Stolen Bases","Over","0.5","+450","BOS Red Sox - TB Rays"
"32","BOS Red Sox","TB Rays","Vidal Brujan Stolen Bases","Under","0.5","-800","BOS Red Sox - TB Rays"
"33","BOS Red Sox","TB Rays","Kiké Hernandez Runs","Over","0.5","+155","BOS Red Sox - TB Rays"
"34","BOS Red Sox","TB Rays","Kiké Hernandez Runs","Under","0.5","-210","BOS Red Sox - TB Rays"
"35","BOS Red Sox","TB Rays","Tommy Pham Hits","Over","0.5","-220","BOS Red Sox - TB Rays"
"36","BOS Red Sox","TB Rays","Tommy Pham Hits","Under","0.5","+165","BOS Red Sox - TB Rays"
"37","BOS Red Sox","TB Rays","Jose Siri RBIs","Over","0.5","+310","BOS Red Sox - TB Rays"
"38","BOS Red Sox","TB Rays","Jose Siri RBIs","Under","0.5","-475","BOS Red Sox - TB Rays"
"39","BOS Red Sox","TB Rays","Alex Verdugo Home Runs","Over","0.5","+1200","BOS Red Sox - TB Rays"
"40","BOS Red Sox","TB Rays","Alex Verdugo Home Runs","Under","0.5","-10000","BOS Red Sox - TB Rays"
"41","BOS Red Sox","TB Rays","Race to 3 Runs","TB Rays",NA,"-120","BOS Red Sox - TB Rays"
"42","BOS Red Sox","TB Rays","Race to 3 Runs","Neither",NA,"+650","BOS Red Sox - TB Rays"
"43","BOS Red Sox","TB Rays","Race to 3 Runs","BOS Red Sox",NA,"+135","BOS Red Sox - TB Rays"
"44","BOS Red Sox","TB Rays","Vidal Brujan RBIs","Over","0.5","+245","BOS Red Sox - TB Rays"
"45","BOS Red Sox","TB Rays","Vidal Brujan RBIs","Under","0.5","-350","BOS Red Sox - TB Rays"
"46","BOS Red Sox","TB Rays","Christian Arroyo Runs","Over","0.5","+195","BOS Red Sox - TB Rays"
"47","BOS Red Sox","TB Rays","Christian Arroyo Runs","Under","0.5","-270","BOS Red Sox - TB Rays"
"48","BOS Red Sox","TB Rays","Inning of First Score","1st Inning",NA,"+115","BOS Red Sox - TB Rays"
"49","BOS Red Sox","TB Rays","Inning of First Score","2nd Inning",NA,"+275","BOS Red Sox - TB Rays"
"50","BOS Red Sox","TB Rays","Inning of First Score","3rd Inning",NA,"+500","BOS Red Sox - TB Rays"
"51","BOS Red Sox","TB Rays","Inning of First Score","4th Inning",NA,"+900","BOS Red Sox - TB Rays"
"52","BOS Red Sox","TB Rays","Inning of First Score","5th Inning",NA,"+1400","BOS Red Sox - TB Rays"
"53","BOS Red Sox","TB Rays","Inning of First Score","6th Inning",NA,"+2500","BOS Red Sox - TB Rays"
"54","BOS Red Sox","TB Rays","Inning of First Score","7th Inning",NA,"+4000","BOS Red Sox - TB Rays"
"55","BOS Red Sox","TB Rays","Inning of First Score","8th Inning",NA,"+5500","BOS Red Sox - TB Rays"
"56","BOS Red Sox","TB Rays","Inning of First Score","10th Inning or Later",NA,"+6000","BOS Red Sox - TB Rays"
"57","BOS Red Sox","TB Rays","Inning of First Score","9th Inning",NA,"+6500","BOS Red Sox - TB Rays"
"58","BOS Red Sox","TB Rays","Taylor Walls Runs","Over","0.5","+205","BOS Red Sox - TB Rays"
"59","BOS Red Sox","TB Rays","Taylor Walls Runs","Under","0.5","-285","BOS Red Sox - TB Rays"
"60","BOS Red Sox","TB Rays","J.D. Martinez Singles","Over","0.5","+105","BOS Red Sox - TB Rays"
"61","BOS Red Sox","TB Rays","J.D. Martinez Singles","Under","0.5","-140","BOS Red Sox - TB Rays"
"62","BOS Red Sox","TB Rays","Jose Siri Home Runs","Over","0.5","+900","BOS Red Sox - TB Rays"
