"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","CLE Guardians","TB Rays","Manuel Margot Total Bases","Over","1.5","+150","CLE Guardians - TB Rays"
"2","CLE Guardians","TB Rays","Manuel Margot Total Bases","Under","1.5","-200","CLE Guardians - TB Rays"
"3","CLE Guardians","TB Rays","Wander Franco Doubles","Over","0.5","+360","CLE Guardians - TB Rays"
"4","CLE Guardians","TB Rays","Wander Franco Doubles","Under","0.5","-575","CLE Guardians - TB Rays"
"5","CLE Guardians","TB Rays","Race to 7 Runs","TB Rays",NA,"+650","CLE Guardians - TB Rays"
"6","CLE Guardians","TB Rays","Race to 7 Runs","Neither",NA,"-425","CLE Guardians - TB Rays"
"7","CLE Guardians","TB Rays","Race to 7 Runs","CLE Guardians",NA,"+550","CLE Guardians - TB Rays"
"8","CLE Guardians","TB Rays","Both Teams To Score X Runs","1 Run",NA,"-650","CLE Guardians - TB Rays"
"9","CLE Guardians","TB Rays","Both Teams To Score X Runs","2 Runs",NA,"-160","CLE Guardians - TB Rays"
"10","CLE Guardians","TB Rays","Both Teams To Score X Runs","3 Runs",NA,"+150","CLE Guardians - TB Rays"
"11","CLE Guardians","TB Rays","Both Teams To Score X Runs","4 Runs",NA,"+350","CLE Guardians - TB Rays"
"12","CLE Guardians","TB Rays","Both Teams To Score X Runs","5 Runs",NA,"+750","CLE Guardians - TB Rays"
"13","CLE Guardians","TB Rays","Both Teams To Score X Runs","6 Runs",NA,"+1500","CLE Guardians - TB Rays"
"14","CLE Guardians","TB Rays","Both Teams To Score X Runs","7 Runs",NA,"+3000","CLE Guardians - TB Rays"
"15","CLE Guardians","TB Rays","Both Teams To Score X Runs","8 Runs",NA,"+5000","CLE Guardians - TB Rays"
"16","CLE Guardians","TB Rays","Both Teams To Score X Runs","9+ Runs",NA,"+7500","CLE Guardians - TB Rays"
"17","CLE Guardians","TB Rays","Harold Ramirez Home Runs","Over","0.5","+700","CLE Guardians - TB Rays"
"18","CLE Guardians","TB Rays","Harold Ramirez Home Runs","Under","0.5","-1800","CLE Guardians - TB Rays"
"19","CLE Guardians","TB Rays","Team With Highest Scoring Inning","TB Rays",NA,"+105","CLE Guardians - TB Rays"
"20","CLE Guardians","TB Rays","Team With Highest Scoring Inning","CLE Guardians",NA,"-140","CLE Guardians - TB Rays"
"21","CLE Guardians","TB Rays","Team To Win Most Innings","TB Rays",NA,"+105","CLE Guardians - TB Rays"
"22","CLE Guardians","TB Rays","Team To Win Most Innings","CLE Guardians",NA,"-135","CLE Guardians - TB Rays"
"23","CLE Guardians","TB Rays","Jose Siri Home Runs","Over","0.5","+700","CLE Guardians - TB Rays"
"24","CLE Guardians","TB Rays","Jose Siri Home Runs","Under","0.5","-1800","CLE Guardians - TB Rays"
"25","CLE Guardians","TB Rays","David Peralta Total Bases","Over","0.5","-160","CLE Guardians - TB Rays"
"26","CLE Guardians","TB Rays","David Peralta Total Bases","Under","0.5","+120","CLE Guardians - TB Rays"
"27","CLE Guardians","TB Rays","Amed Rosario Total Bases","Over","1.5","+115","CLE Guardians - TB Rays"
"28","CLE Guardians","TB Rays","Amed Rosario Total Bases","Under","1.5","-155","CLE Guardians - TB Rays"
"29","CLE Guardians","TB Rays","Randy Arozarena Home Runs","Over","0.5","+500","CLE Guardians - TB Rays"
"30","CLE Guardians","TB Rays","Randy Arozarena Home Runs","Under","0.5","-1000","CLE Guardians - TB Rays"
"31","CLE Guardians","TB Rays","Race to 3 Runs","TB Rays",NA,"+135","CLE Guardians - TB Rays"
"32","CLE Guardians","TB Rays","Race to 3 Runs","Neither",NA,"+500","CLE Guardians - TB Rays"
"33","CLE Guardians","TB Rays","Race to 3 Runs","CLE Guardians",NA,"+100","CLE Guardians - TB Rays"
"34","CLE Guardians","TB Rays","Oscar Gonzalez Total Bases","Over","1.5","+125","CLE Guardians - TB Rays"
"35","CLE Guardians","TB Rays","Oscar Gonzalez Total Bases","Under","1.5","-165","CLE Guardians - TB Rays"
"36","CLE Guardians","TB Rays","Myles Straw Doubles","Over","0.5","+450","CLE Guardians - TB Rays"
"37","CLE Guardians","TB Rays","Myles Straw Doubles","Under","0.5","-800","CLE Guardians - TB Rays"
"38","CLE Guardians","TB Rays","Taylor Walls RBIs","Over","0.5","+350","CLE Guardians - TB Rays"
"39","CLE Guardians","TB Rays","Taylor Walls RBIs","Under","0.5","-550","CLE Guardians - TB Rays"
"40","CLE Guardians","TB Rays","Run Line 1st 5 Innings","TB Rays","+0.5","-120","CLE Guardians - TB Rays"
"41","CLE Guardians","TB Rays","Run Line 1st 5 Innings","CLE Guardians","-0.5","-110","CLE Guardians - TB Rays"
"42","CLE Guardians","TB Rays","Winning Margin","To Win By 1 Run",NA,"+600","CLE Guardians - TB Rays"
"43","CLE Guardians","TB Rays","Winning Margin","To Win By 2 Runs",NA,"+800","CLE Guardians - TB Rays"
"44","CLE Guardians","TB Rays","Winning Margin","To Win By 3 Runs",NA,"+1100","CLE Guardians - TB Rays"
"45","CLE Guardians","TB Rays","Winning Margin","To Win By 4 Runs Or More",NA,"+600","CLE Guardians - TB Rays"
"46","CLE Guardians","TB Rays","Winning Margin","To Win By 1 Run",NA,"+340","CLE Guardians - TB Rays"
"47","CLE Guardians","TB Rays","Winning Margin","To Win By 2 Runs",NA,"+650","CLE Guardians - TB Rays"
"48","CLE Guardians","TB Rays","Winning Margin","To Win By 3 Runs",NA,"+950","CLE Guardians - TB Rays"
"49","CLE Guardians","TB Rays","Winning Margin","To Win By 4 Runs Or More",NA,"+400","CLE Guardians - TB Rays"
"50","CLE Guardians","TB Rays","Harold Ramirez Runs","Over","0.5","+170","CLE Guardians - TB Rays"
"51","CLE Guardians","TB Rays","Harold Ramirez Runs","Under","0.5","-230","CLE Guardians - TB Rays"
"52","CLE Guardians","TB Rays","Shane Bieber Walks Allowed","Over","1.5","+175","CLE Guardians - TB Rays"
"53","CLE Guardians","TB Rays","Shane Bieber Walks Allowed","Under","1.5","-240","CLE Guardians - TB Rays"
"54","CLE Guardians","TB Rays","Total Hits","Over","14.5","-140","CLE Guardians - TB Rays"
"55","CLE Guardians","TB Rays","Total Hits","Under","14.5","+110","CLE Guardians - TB Rays"
"56","CLE Guardians","TB Rays","Shane Bieber Outs","Over","20.5","-120","CLE Guardians - TB Rays"
"57","CLE Guardians","TB Rays","Shane Bieber Outs","Under","20.5","-110","CLE Guardians - TB Rays"
"58","CLE Guardians","TB Rays","Christian Bethancourt Hits","Over","0.5","-165","CLE Guardians - TB Rays"
"59","CLE Guardians","TB Rays","Christian Bethancourt Hits","Under","0.5","+125","CLE Guardians - TB Rays"
"60","CLE Guardians","TB Rays","Harold Ramirez Stolen Bases","Over","0.5","+900","CLE Guardians - TB Rays"
"61","CLE Guardians","TB Rays","Harold Ramirez Stolen Bases","Under","0.5","-3500","CLE Guardians - TB Rays"
"62","CLE Guardians","TB Rays","Amed Rosario Stolen Bases","Over","0.5","+750","CLE Guardians - TB Rays"
