"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIA Marlins","TB Rays","Jesus Luzardo Hits Allowed","Over","5.5","+120","MIA Marlins - TB Rays"
"2","MIA Marlins","TB Rays","Jesus Luzardo Hits Allowed","Under","5.5","-160","MIA Marlins - TB Rays"
"3","MIA Marlins","TB Rays","Taylor Walls Total Bases","Over","0.5","-140","MIA Marlins - TB Rays"
"4","MIA Marlins","TB Rays","Taylor Walls Total Bases","Under","0.5","+105","MIA Marlins - TB Rays"
"5","MIA Marlins","TB Rays","Christian Bethancourt RBIs","Over","0.5","+165","MIA Marlins - TB Rays"
"6","MIA Marlins","TB Rays","Christian Bethancourt RBIs","Under","0.5","-225","MIA Marlins - TB Rays"
"7","MIA Marlins","TB Rays","Yandy Diaz Runs","Over","0.5","+100","MIA Marlins - TB Rays"
"8","MIA Marlins","TB Rays","Yandy Diaz Runs","Under","0.5","-135","MIA Marlins - TB Rays"
"9","MIA Marlins","TB Rays","Harold Ramirez Runs","Over","0.5","+135","MIA Marlins - TB Rays"
"10","MIA Marlins","TB Rays","Harold Ramirez Runs","Under","0.5","-180","MIA Marlins - TB Rays"
"11","MIA Marlins","TB Rays","Harold Ramirez Total Bases","Over","1.5","+115","MIA Marlins - TB Rays"
"12","MIA Marlins","TB Rays","Harold Ramirez Total Bases","Under","1.5","-150","MIA Marlins - TB Rays"
"13","MIA Marlins","TB Rays","Jose Siri Total Bases","Over","0.5","-110","MIA Marlins - TB Rays"
"14","MIA Marlins","TB Rays","Jose Siri Total Bases","Under","0.5","-120","MIA Marlins - TB Rays"
"15","MIA Marlins","TB Rays","Peyton Burdick Total Bases","Over","0.5","+100","MIA Marlins - TB Rays"
"16","MIA Marlins","TB Rays","Peyton Burdick Total Bases","Under","0.5","-135","MIA Marlins - TB Rays"
"17","MIA Marlins","TB Rays","Taylor Walls Singles","Over","0.5","+130","MIA Marlins - TB Rays"
"18","MIA Marlins","TB Rays","Taylor Walls Singles","Under","0.5","-170","MIA Marlins - TB Rays"
"19","MIA Marlins","TB Rays","Joey Wendle Runs","Over","0.5","+255","MIA Marlins - TB Rays"
"20","MIA Marlins","TB Rays","Joey Wendle Runs","Under","0.5","-370","MIA Marlins - TB Rays"
"21","MIA Marlins","TB Rays","Yandy Diaz Doubles","Over","0.5","+310","MIA Marlins - TB Rays"
"22","MIA Marlins","TB Rays","Yandy Diaz Doubles","Under","0.5","-475","MIA Marlins - TB Rays"
"23","MIA Marlins","TB Rays","Yandy Diaz Hits","Over","1.5","+200","MIA Marlins - TB Rays"
"24","MIA Marlins","TB Rays","Yandy Diaz Hits","Under","1.5","-280","MIA Marlins - TB Rays"
"25","MIA Marlins","TB Rays","Randy Arozarena Stolen Bases","Over","0.5","+475","MIA Marlins - TB Rays"
"26","MIA Marlins","TB Rays","Randy Arozarena Stolen Bases","Under","0.5","-800","MIA Marlins - TB Rays"
"27","MIA Marlins","TB Rays","Taylor Walls Hits","Over","0.5","-140","MIA Marlins - TB Rays"
"28","MIA Marlins","TB Rays","Taylor Walls Hits","Under","0.5","+105","MIA Marlins - TB Rays"
"29","MIA Marlins","TB Rays","Joey Wendle RBIs","Over","0.5","+330","MIA Marlins - TB Rays"
"30","MIA Marlins","TB Rays","Joey Wendle RBIs","Under","0.5","-525","MIA Marlins - TB Rays"
"31","MIA Marlins","TB Rays","Randy Arozarena Doubles","Over","0.5","+360","MIA Marlins - TB Rays"
"32","MIA Marlins","TB Rays","Randy Arozarena Doubles","Under","0.5","-575","MIA Marlins - TB Rays"
"33","MIA Marlins","TB Rays","First Scoring Play - Number of Runs","1 Run",NA,"-425","MIA Marlins - TB Rays"
"34","MIA Marlins","TB Rays","First Scoring Play - Number of Runs","2 Runs",NA,"+360","MIA Marlins - TB Rays"
"35","MIA Marlins","TB Rays","First Scoring Play - Number of Runs","3 Runs",NA,"+1700","MIA Marlins - TB Rays"
"36","MIA Marlins","TB Rays","First Scoring Play - Number of Runs","4 Runs",NA,"+7000","MIA Marlins - TB Rays"
"37","MIA Marlins","TB Rays","Luke Williams Hits","Over","0.5","-105","MIA Marlins - TB Rays"
"38","MIA Marlins","TB Rays","Luke Williams Hits","Under","0.5","-130","MIA Marlins - TB Rays"
"39","MIA Marlins","TB Rays","Manuel Margot Runs","Over","0.5","+100","MIA Marlins - TB Rays"
"40","MIA Marlins","TB Rays","Manuel Margot Runs","Under","0.5","-135","MIA Marlins - TB Rays"
"41","MIA Marlins","TB Rays","Manuel Margot Home Runs","Over","0.5","+650","MIA Marlins - TB Rays"
"42","MIA Marlins","TB Rays","Manuel Margot Home Runs","Under","0.5","-1600","MIA Marlins - TB Rays"
"43","MIA Marlins","TB Rays","Peyton Burdick Runs","Over","0.5","+240","MIA Marlins - TB Rays"
"44","MIA Marlins","TB Rays","Peyton Burdick Runs","Under","0.5","-350","MIA Marlins - TB Rays"
"45","MIA Marlins","TB Rays","Race to 7 Runs","TB Rays",NA,"+400","MIA Marlins - TB Rays"
"46","MIA Marlins","TB Rays","Race to 7 Runs","Neither",NA,"-450","MIA Marlins - TB Rays"
"47","MIA Marlins","TB Rays","Race to 7 Runs","MIA Marlins",NA,"+1300","MIA Marlins - TB Rays"
"48","MIA Marlins","TB Rays","Harold Ramirez Stolen Bases","Over","0.5","+1200","MIA Marlins - TB Rays"
"49","MIA Marlins","TB Rays","Harold Ramirez Stolen Bases","Under","0.5","-10000","MIA Marlins - TB Rays"
"50","MIA Marlins","TB Rays","Jon Berti Runs","Over","0.5","+160","MIA Marlins - TB Rays"
"51","MIA Marlins","TB Rays","Jon Berti Runs","Under","0.5","-215","MIA Marlins - TB Rays"
"52","MIA Marlins","TB Rays","Nick Fortes Stolen Bases","Over","0.5","+1000","MIA Marlins - TB Rays"
"53","MIA Marlins","TB Rays","Nick Fortes Stolen Bases","Under","0.5","-5000","MIA Marlins - TB Rays"
"54","MIA Marlins","TB Rays","Manuel Margot Doubles","Over","0.5","+320","MIA Marlins - TB Rays"
"55","MIA Marlins","TB Rays","Manuel Margot Doubles","Under","0.5","-500","MIA Marlins - TB Rays"
"56","MIA Marlins","TB Rays","Shane McClanahan Outs","Over","18.5","+120","MIA Marlins - TB Rays"
"57","MIA Marlins","TB Rays","Shane McClanahan Outs","Under","18.5","-160","MIA Marlins - TB Rays"
"58","MIA Marlins","TB Rays","Nick Fortes Hits","Over","0.5","-155","MIA Marlins - TB Rays"
"59","MIA Marlins","TB Rays","Nick Fortes Hits","Under","0.5","+115","MIA Marlins - TB Rays"
"60","MIA Marlins","TB Rays","Luke Williams Doubles","Over","0.5","+650","MIA Marlins - TB Rays"
"61","MIA Marlins","TB Rays","Luke Williams Doubles","Under","0.5","-1400","MIA Marlins - TB Rays"
"62","MIA Marlins","TB Rays","Luke Williams Singles","Over","0.5","+150","MIA Marlins - TB Rays"
"63","MIA Marlins","TB Rays","Luke Williams Singles","Under","0.5","-205","MIA Marlins - TB Rays"
"64","MIA Marlins","TB Rays","Christian Bethancourt Total Bases","Over","1.5","+140","MIA Marlins - TB Rays"
"65","MIA Marlins","TB Rays","Christian Bethancourt Total Bases","Under","1.5","-190","MIA Marlins - TB Rays"
"66","MIA Marlins","TB Rays","Yu Chang Singles","Over","0.5","+135","MIA Marlins - TB Rays"
"67","MIA Marlins","TB Rays","Yu Chang Singles","Under","0.5","-185","MIA Marlins - TB Rays"
"68","MIA Marlins","TB Rays","Taylor Walls RBIs","Over","0.5","+275","MIA Marlins - TB Rays"
"69","MIA Marlins","TB Rays","Taylor Walls RBIs","Under","0.5","-400","MIA Marlins - TB Rays"
"70","MIA Marlins","TB Rays","MIA Marlins: Team Total Runs","Over","2.5","+105","MIA Marlins - TB Rays"
"71","MIA Marlins","TB Rays","MIA Marlins: Team Total Runs","Under","2.5","-135","MIA Marlins - TB Rays"
"72","MIA Marlins","TB Rays","Jerar Encarnacion RBIs","Over","0.5","+295","MIA Marlins - TB Rays"
"73","MIA Marlins","TB Rays","Jerar Encarnacion RBIs","Under","0.5","-450","MIA Marlins - TB Rays"
"74","MIA Marlins","TB Rays","Shane McClanahan Strikeouts Thrown","Over","7.5","+100","MIA Marlins - TB Rays"
"75","MIA Marlins","TB Rays","Shane McClanahan Strikeouts Thrown","Under","7.5","-135","MIA Marlins - TB Rays"
"76","MIA Marlins","TB Rays","Race to 5 Runs","TB Rays",NA,"+150","MIA Marlins - TB Rays"
"77","MIA Marlins","TB Rays","Race to 5 Runs","Neither",NA,"-120","MIA Marlins - TB Rays"
"78","MIA Marlins","TB Rays","Race to 5 Runs","MIA Marlins",NA,"+550","MIA Marlins - TB Rays"
"79","MIA Marlins","TB Rays","Garrett Cooper Doubles","Over","0.5","+475","MIA Marlins - TB Rays"
"80","MIA Marlins","TB Rays","Garrett Cooper Doubles","Under","0.5","-900","MIA Marlins - TB Rays"
"81","MIA Marlins","TB Rays","Francisco Mejia Runs","Over","0.5","+190","MIA Marlins - TB Rays"
"82","MIA Marlins","TB Rays","Francisco Mejia Runs","Under","0.5","-260","MIA Marlins - TB Rays"
"83","MIA Marlins","TB Rays","Total Hits","Over","13.5","-130","MIA Marlins - TB Rays"
"84","MIA Marlins","TB Rays","Total Hits","Under","13.5","+100","MIA Marlins - TB Rays"
"85","MIA Marlins","TB Rays","Randy Arozarena Total Bases","Over","1.5","+130","MIA Marlins - TB Rays"
"86","MIA Marlins","TB Rays","Randy Arozarena Total Bases","Under","1.5","-175","MIA Marlins - TB Rays"
"87","MIA Marlins","TB Rays","Francisco Mejia Singles","Over","0.5","-120","MIA Marlins - TB Rays"
"88","MIA Marlins","TB Rays","Francisco Mejia Singles","Under","0.5","-110","MIA Marlins - TB Rays"
"89","MIA Marlins","TB Rays","TB Rays: Team Total Runs","Over","3.5","-130","MIA Marlins - TB Rays"
"90","MIA Marlins","TB Rays","TB Rays: Team Total Runs","Under","3.5","+100","MIA Marlins - TB Rays"
"91","MIA Marlins","TB Rays","Joey Wendle Total Bases","Over","0.5","-165","MIA Marlins - TB Rays"
"92","MIA Marlins","TB Rays","Joey Wendle Total Bases","Under","0.5","+125","MIA Marlins - TB Rays"
"93","MIA Marlins","TB Rays","MIA Marlins to Score - 1st Inning","Yes",NA,"+360","MIA Marlins - TB Rays"
"94","MIA Marlins","TB Rays","MIA Marlins to Score - 1st Inning","No",NA,"-575","MIA Marlins - TB Rays"
