"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","NY Yankees","CLE Guardians","Will Shane Bieber Record a Win?","Yes","+220",NA,"NY Yankees - CLE Guardians"
"2","NY Yankees","CLE Guardians","Will Shane Bieber Record a Win?","No","-310",NA,"NY Yankees - CLE Guardians"
"3","NY Yankees","CLE Guardians","Amed Rosario Doubles","Over","+370","0.5","NY Yankees - CLE Guardians"
"4","NY Yankees","CLE Guardians","Amed Rosario Doubles","Under","-600","0.5","NY Yankees - CLE Guardians"
"5","NY Yankees","CLE Guardians","Jose Trevino Hits","Over","-145","0.5","NY Yankees - CLE Guardians"
"6","NY Yankees","CLE Guardians","Jose Trevino Hits","Under","+110","0.5","NY Yankees - CLE Guardians"
"7","NY Yankees","CLE Guardians","NY Yankees: Team Total Runs","Over","+115","3.5","NY Yankees - CLE Guardians"
"8","NY Yankees","CLE Guardians","NY Yankees: Team Total Runs","Under","-145","3.5","NY Yankees - CLE Guardians"
"9","NY Yankees","CLE Guardians","Nestor Cortes Walks Allowed","Over","-190","0.5","NY Yankees - CLE Guardians"
"10","NY Yankees","CLE Guardians","Nestor Cortes Walks Allowed","Under","+145","0.5","NY Yankees - CLE Guardians"
"11","NY Yankees","CLE Guardians","NY Yankees Score First + Win","Yes","+145",NA,"NY Yankees - CLE Guardians"
"12","NY Yankees","CLE Guardians","NY Yankees Score First + Win","No","-200",NA,"NY Yankees - CLE Guardians"
"13","NY Yankees","CLE Guardians","Shane Bieber Walks Allowed","Over","+115","1.5","NY Yankees - CLE Guardians"
"14","NY Yankees","CLE Guardians","Shane Bieber Walks Allowed","Under","-155","1.5","NY Yankees - CLE Guardians"
"15","NY Yankees","CLE Guardians","Myles Straw Walks","Over","+330","0.5","NY Yankees - CLE Guardians"
"16","NY Yankees","CLE Guardians","Myles Straw Walks","Under","-525","0.5","NY Yankees - CLE Guardians"
"17","NY Yankees","CLE Guardians","Andres Gimenez Runs","Over","+230","0.5","NY Yankees - CLE Guardians"
"18","NY Yankees","CLE Guardians","Andres Gimenez Runs","Under","-330","0.5","NY Yankees - CLE Guardians"
"19","NY Yankees","CLE Guardians","Myles Straw Hits","Over","-145","0.5","NY Yankees - CLE Guardians"
"20","NY Yankees","CLE Guardians","Myles Straw Hits","Under","+110","0.5","NY Yankees - CLE Guardians"
"21","NY Yankees","CLE Guardians","Myles Straw Strikeouts","Over","-115","0.5","NY Yankees - CLE Guardians"
"22","NY Yankees","CLE Guardians","Myles Straw Strikeouts","Under","-115","0.5","NY Yankees - CLE Guardians"
"23","NY Yankees","CLE Guardians","Austin Hedges Walks","Over","+360","0.5","NY Yankees - CLE Guardians"
"24","NY Yankees","CLE Guardians","Austin Hedges Walks","Under","-575","0.5","NY Yankees - CLE Guardians"
"25","NY Yankees","CLE Guardians","Nestor Cortes Outs","Over","-170","14.5","NY Yankees - CLE Guardians"
"26","NY Yankees","CLE Guardians","Nestor Cortes Outs","Under","+125","14.5","NY Yankees - CLE Guardians"
"27","NY Yankees","CLE Guardians","Gleyber Torres Total Bases","Over","-190","0.5","NY Yankees - CLE Guardians"
"28","NY Yankees","CLE Guardians","Gleyber Torres Total Bases","Under","+140","0.5","NY Yankees - CLE Guardians"
"29","NY Yankees","CLE Guardians","Will Brennan Doubles","Over","+600","0.5","NY Yankees - CLE Guardians"
"30","NY Yankees","CLE Guardians","Will Brennan Doubles","Under","-1200","0.5","NY Yankees - CLE Guardians"
"31","NY Yankees","CLE Guardians","Jose Ramirez RBIs","Over","+185","0.5","NY Yankees - CLE Guardians"
"32","NY Yankees","CLE Guardians","Jose Ramirez RBIs","Under","-255","0.5","NY Yankees - CLE Guardians"
"33","NY Yankees","CLE Guardians","Jose Trevino Singles","Over","+115","0.5","NY Yankees - CLE Guardians"
"34","NY Yankees","CLE Guardians","Jose Trevino Singles","Under","-150","0.5","NY Yankees - CLE Guardians"
"35","NY Yankees","CLE Guardians","Shane Bieber Outs","Over","-125","17.5","NY Yankees - CLE Guardians"
"36","NY Yankees","CLE Guardians","Shane Bieber Outs","Under","-105","17.5","NY Yankees - CLE Guardians"
"37","NY Yankees","CLE Guardians","Nestor Cortes Hits Allowed","Over","-150","3.5","NY Yankees - CLE Guardians"
"38","NY Yankees","CLE Guardians","Nestor Cortes Hits Allowed","Under","+115","3.5","NY Yankees - CLE Guardians"
"39","NY Yankees","CLE Guardians","Jose Trevino Runs","Over","+250","0.5","NY Yankees - CLE Guardians"
"40","NY Yankees","CLE Guardians","Jose Trevino Runs","Under","-360","0.5","NY Yankees - CLE Guardians"
"41","NY Yankees","CLE Guardians","Nestor Cortes Strikeouts Thrown","Over","+115","4.5","NY Yankees - CLE Guardians"
"42","NY Yankees","CLE Guardians","Nestor Cortes Strikeouts Thrown","Under","-155","4.5","NY Yankees - CLE Guardians"
"43","NY Yankees","CLE Guardians","Isiah Kiner-Falefa Runs","Over","+230","0.5","NY Yankees - CLE Guardians"
"44","NY Yankees","CLE Guardians","Isiah Kiner-Falefa Runs","Under","-330","0.5","NY Yankees - CLE Guardians"
"45","NY Yankees","CLE Guardians","Oscar Gonzalez RBIs","Over","+215","0.5","NY Yankees - CLE Guardians"
"46","NY Yankees","CLE Guardians","Oscar Gonzalez RBIs","Under","-310","0.5","NY Yankees - CLE Guardians"
"47","NY Yankees","CLE Guardians","1st Run","CLE Guardians","-125",NA,"NY Yankees - CLE Guardians"
"48","NY Yankees","CLE Guardians","1st Run","NY Yankees","-105",NA,"NY Yankees - CLE Guardians"
"49","NY Yankees","CLE Guardians","Josh Naylor Hits + Runs + RBIs","Over","+140","1.5","NY Yankees - CLE Guardians"
"50","NY Yankees","CLE Guardians","Josh Naylor Hits + Runs + RBIs","Under","-190","1.5","NY Yankees - CLE Guardians"
"51","NY Yankees","CLE Guardians","Andres Gimenez Strikeouts","Over","-275","0.5","NY Yankees - CLE Guardians"
"52","NY Yankees","CLE Guardians","Andres Gimenez Strikeouts","Under","+195","0.5","NY Yankees - CLE Guardians"
"53","NY Yankees","CLE Guardians","Jose Ramirez Doubles","Over","+370","0.5","NY Yankees - CLE Guardians"
"54","NY Yankees","CLE Guardians","Jose Ramirez Doubles","Under","-600","0.5","NY Yankees - CLE Guardians"
"55","NY Yankees","CLE Guardians","Harrison Bader Hits","Over","-110","0.5","NY Yankees - CLE Guardians"
"56","NY Yankees","CLE Guardians","Harrison Bader Hits","Under","-120","0.5","NY Yankees - CLE Guardians"
"57","NY Yankees","CLE Guardians","Isiah Kiner-Falefa Strikeouts","Over","+115","0.5","NY Yankees - CLE Guardians"
"58","NY Yankees","CLE Guardians","Isiah Kiner-Falefa Strikeouts","Under","-150","0.5","NY Yankees - CLE Guardians"
"59","NY Yankees","CLE Guardians","Amed Rosario Runs","Over","+150","0.5","NY Yankees - CLE Guardians"
"60","NY Yankees","CLE Guardians","Amed Rosario Runs","Under","-200","0.5","NY Yankees - CLE Guardians"
"61","NY Yankees","CLE Guardians","Will Brennan to hit 1st Home Run?","Yes","+1900",NA,"NY Yankees - CLE Guardians"
