"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","NY Mets","SD Padres","Pete Alonso to hit 1st Home Run?","Yes","+850",NA,"NY Mets - SD Padres"
"2","NY Mets","SD Padres","Pete Alonso to hit 1st Home Run?","No","-1600",NA,"NY Mets - SD Padres"
"3","NY Mets","SD Padres","Jake Cronenworth to hit 1st Home Run?","Yes","+1400",NA,"NY Mets - SD Padres"
"4","NY Mets","SD Padres","Jake Cronenworth to hit 1st Home Run?","No","-5000",NA,"NY Mets - SD Padres"
"5","NY Mets","SD Padres","Manny Machado RBIs","Over","+205","0.5","NY Mets - SD Padres"
"6","NY Mets","SD Padres","Manny Machado RBIs","Under","-285","0.5","NY Mets - SD Padres"
"7","NY Mets","SD Padres","Max Scherzer Hits Allowed","Over","-150","3.5","NY Mets - SD Padres"
"8","NY Mets","SD Padres","Max Scherzer Hits Allowed","Under","+110","3.5","NY Mets - SD Padres"
"9","NY Mets","SD Padres","Brandon Nimmo to hit 1st Home Run?","Yes","+1400",NA,"NY Mets - SD Padres"
"10","NY Mets","SD Padres","Brandon Nimmo to hit 1st Home Run?","No","-5000",NA,"NY Mets - SD Padres"
"11","NY Mets","SD Padres","Josh Bell Total Bases","Over","-175","0.5","NY Mets - SD Padres"
"12","NY Mets","SD Padres","Josh Bell Total Bases","Under","+130","0.5","NY Mets - SD Padres"
"13","NY Mets","SD Padres","Pete Alonso Walks","Over","+195","0.5","NY Mets - SD Padres"
"14","NY Mets","SD Padres","Pete Alonso Walks","Under","-270","0.5","NY Mets - SD Padres"
"15","NY Mets","SD Padres","Tomas Nido Singles","Over","+125","0.5","NY Mets - SD Padres"
"16","NY Mets","SD Padres","Tomas Nido Singles","Under","-170","0.5","NY Mets - SD Padres"
"17","NY Mets","SD Padres","Brandon Nimmo Walks","Over","+145","0.5","NY Mets - SD Padres"
"18","NY Mets","SD Padres","Brandon Nimmo Walks","Under","-195","0.5","NY Mets - SD Padres"
"19","NY Mets","SD Padres","Jake Cronenworth Hits + Runs + RBIs","Over","+140","1.5","NY Mets - SD Padres"
"20","NY Mets","SD Padres","Jake Cronenworth Hits + Runs + RBIs","Under","-190","1.5","NY Mets - SD Padres"
"21","NY Mets","SD Padres","Josh Bell Strikeouts","Over","+205","1.5","NY Mets - SD Padres"
"22","NY Mets","SD Padres","Josh Bell Strikeouts","Under","-285","1.5","NY Mets - SD Padres"
"23","NY Mets","SD Padres","Bottom of 1st – Will There Be A Home Run?","Yes","+500",NA,"NY Mets - SD Padres"
"24","NY Mets","SD Padres","Bottom of 1st – Will There Be A Home Run?","No","-900",NA,"NY Mets - SD Padres"
"25","NY Mets","SD Padres","Both Teams To Score X Runs","1 Run","-550",NA,"NY Mets - SD Padres"
"26","NY Mets","SD Padres","Both Teams To Score X Runs","2 Runs","-150",NA,"NY Mets - SD Padres"
"27","NY Mets","SD Padres","Both Teams To Score X Runs","3 Runs","+165",NA,"NY Mets - SD Padres"
"28","NY Mets","SD Padres","Both Teams To Score X Runs","4 Runs","+400",NA,"NY Mets - SD Padres"
"29","NY Mets","SD Padres","Both Teams To Score X Runs","5 Runs","+850",NA,"NY Mets - SD Padres"
"30","NY Mets","SD Padres","Both Teams To Score X Runs","6 Runs","+1700",NA,"NY Mets - SD Padres"
"31","NY Mets","SD Padres","Both Teams To Score X Runs","7 Runs","+3500",NA,"NY Mets - SD Padres"
"32","NY Mets","SD Padres","Both Teams To Score X Runs","8 Runs","+6000",NA,"NY Mets - SD Padres"
"33","NY Mets","SD Padres","Both Teams To Score X Runs","9+ Runs","+7500",NA,"NY Mets - SD Padres"
"34","NY Mets","SD Padres","Race to 6 Runs","SD Padres","+425",NA,"NY Mets - SD Padres"
"35","NY Mets","SD Padres","Race to 6 Runs","Neither","-255",NA,"NY Mets - SD Padres"
"36","NY Mets","SD Padres","Race to 6 Runs","NY Mets","+425",NA,"NY Mets - SD Padres"
"37","NY Mets","SD Padres","Francisco Lindor Hits","Over","-185","0.5","NY Mets - SD Padres"
"38","NY Mets","SD Padres","Francisco Lindor Hits","Under","+135","0.5","NY Mets - SD Padres"
"39","NY Mets","SD Padres","Francisco Lindor Walks","Over","+255","0.5","NY Mets - SD Padres"
"40","NY Mets","SD Padres","Francisco Lindor Walks","Under","-370","0.5","NY Mets - SD Padres"
"41","NY Mets","SD Padres","Jeff McNeil Stolen Bases","Over","+1100","0.5","NY Mets - SD Padres"
"42","NY Mets","SD Padres","Jeff McNeil Stolen Bases","Under","-6000","0.5","NY Mets - SD Padres"
"43","NY Mets","SD Padres","Eduardo Escobar Strikeouts","Over","-275","0.5","NY Mets - SD Padres"
"44","NY Mets","SD Padres","Eduardo Escobar Strikeouts","Under","+195","0.5","NY Mets - SD Padres"
"45","NY Mets","SD Padres","Josh Bell RBIs","Over","+210","0.5","NY Mets - SD Padres"
"46","NY Mets","SD Padres","Josh Bell RBIs","Under","-295","0.5","NY Mets - SD Padres"
"47","NY Mets","SD Padres","Mark Canha Doubles","Over","+500","0.5","NY Mets - SD Padres"
"48","NY Mets","SD Padres","Mark Canha Doubles","Under","-900","0.5","NY Mets - SD Padres"
"49","NY Mets","SD Padres","Starling Marte Doubles","Over","+475","0.5","NY Mets - SD Padres"
"50","NY Mets","SD Padres","Starling Marte Doubles","Under","-900","0.5","NY Mets - SD Padres"
"51","NY Mets","SD Padres","Austin Nola Hits + Runs + RBIs","Over","-130","0.5","NY Mets - SD Padres"
"52","NY Mets","SD Padres","Austin Nola Hits + Runs + RBIs","Under","+100","0.5","NY Mets - SD Padres"
"53","NY Mets","SD Padres","Team To Win Most Innings","SD Padres","-110",NA,"NY Mets - SD Padres"
"54","NY Mets","SD Padres","Team To Win Most Innings","NY Mets","-120",NA,"NY Mets - SD Padres"
"55","NY Mets","SD Padres","Jeff McNeil Walks","Over","+290","0.5","NY Mets - SD Padres"
"56","NY Mets","SD Padres","Jeff McNeil Walks","Under","-425","0.5","NY Mets - SD Padres"
"57","NY Mets","SD Padres","Francisco Lindor Home Runs","Over","+550","0.5","NY Mets - SD Padres"
"58","NY Mets","SD Padres","Francisco Lindor Home Runs","Under","-1100","0.5","NY Mets - SD Padres"
"59","NY Mets","SD Padres","NY Mets: Team Total Runs","Over","+110","3.5","NY Mets - SD Padres"
"60","NY Mets","SD Padres","NY Mets: Team Total Runs","Under","-140","3.5","NY Mets - SD Padres"
"61","NY Mets","SD Padres","Juan Soto Hits","Over","-165","0.5","NY Mets - SD Padres"
"62","NY Mets","SD Padres","Juan Soto Hits","Under","+125","0.5","NY Mets - SD Padres"
"63","NY Mets","SD Padres","Pete Alonso Hits + Runs + RBIs","Over","-110","1.5","NY Mets - SD Padres"
"64","NY Mets","SD Padres","Pete Alonso Hits + Runs + RBIs","Under","-120","1.5","NY Mets - SD Padres"
"65","NY Mets","SD Padres","Total Hits","Over","-135","13.5","NY Mets - SD Padres"
"66","NY Mets","SD Padres","Total Hits","Under","+105","13.5","NY Mets - SD Padres"
"67","NY Mets","SD Padres","Manny Machado Total Bases","Over","-185","0.5","NY Mets - SD Padres"
"68","NY Mets","SD Padres","Manny Machado Total Bases","Under","+140","0.5","NY Mets - SD Padres"
"69","NY Mets","SD Padres","Jurickson Profar RBIs","Over","+310","0.5","NY Mets - SD Padres"
"70","NY Mets","SD Padres","Jurickson Profar RBIs","Under","-475","0.5","NY Mets - SD Padres"
"71","NY Mets","SD Padres","Eduardo Escobar Walks","Over","+295","0.5","NY Mets - SD Padres"
"72","NY Mets","SD Padres","Eduardo Escobar Walks","Under","-450","0.5","NY Mets - SD Padres"
"73","NY Mets","SD Padres","Tomas Nido Runs","Over","+310","0.5","NY Mets - SD Padres"
"74","NY Mets","SD Padres","Tomas Nido Runs","Under","-475","0.5","NY Mets - SD Padres"
"75","NY Mets","SD Padres","Top of 1st - Will The Bases Be Loaded?","Yes","+850",NA,"NY Mets - SD Padres"
"76","NY Mets","SD Padres","Top of 1st - Will The Bases Be Loaded?","No","-2500",NA,"NY Mets - SD Padres"
"77","NY Mets","SD Padres","Francisco Lindor Stolen Bases","Over","+650","0.5","NY Mets - SD Padres"
"78","NY Mets","SD Padres","Francisco Lindor Stolen Bases","Under","-1400","0.5","NY Mets - SD Padres"
"79","NY Mets","SD Padres","Brandon Nimmo Runs","Over","+120","0.5","NY Mets - SD Padres"
"80","NY Mets","SD Padres","Brandon Nimmo Runs","Under","-155","0.5","NY Mets - SD Padres"
"81","NY Mets","SD Padres","Jake Cronenworth Singles","Over","+115","0.5","NY Mets - SD Padres"
"82","NY Mets","SD Padres","Jake Cronenworth Singles","Under","-155","0.5","NY Mets - SD Padres"
"83","NY Mets","SD Padres","Daniel Vogelbach RBIs","Over","+285","0.5","NY Mets - SD Padres"
"84","NY Mets","SD Padres","Daniel Vogelbach RBIs","Under","-425","0.5","NY Mets - SD Padres"
"85","NY Mets","SD Padres","Jake Cronenworth Doubles","Over","+500","0.5","NY Mets - SD Padres"
"86","NY Mets","SD Padres","Jake Cronenworth Doubles","Under","-1000","0.5","NY Mets - SD Padres"
"87","NY Mets","SD Padres","Ha-Seong Kim Total Bases","Over","-115","0.5","NY Mets - SD Padres"
"88","NY Mets","SD Padres","Ha-Seong Kim Total Bases","Under","-115","0.5","NY Mets - SD Padres"
"89","NY Mets","SD Padres","Run Line 1st 5 Innings","SD Padres","-120","+0.5","NY Mets - SD Padres"
"90","NY Mets","SD Padres","Run Line 1st 5 Innings","NY Mets","-110","-0.5","NY Mets - SD Padres"
"91","NY Mets","SD Padres","Manny Machado Doubles","Over","+450","0.5","NY Mets - SD Padres"
"92","NY Mets","SD Padres","Manny Machado Doubles","Under","-800","0.5","NY Mets - SD Padres"
"93","NY Mets","SD Padres","Starling Marte Stolen Bases","Over","+425","0.5","NY Mets - SD Padres"
"94","NY Mets","SD Padres","Starling Marte Stolen Bases","Under","-750","0.5","NY Mets - SD Padres"
"95","NY Mets","SD Padres","Juan Soto Runs","Over","+110","0.5","NY Mets - SD Padres"
"96","NY Mets","SD Padres","Juan Soto Runs","Under","-145","0.5","NY Mets - SD Padres"
"97","NY Mets","SD Padres","Jeff McNeil Home Runs","Over","+900","0.5","NY Mets - SD Padres"
"98","NY Mets","SD Padres","Jeff McNeil Home Runs","Under","-3000","0.5","NY Mets - SD Padres"
"99","NY Mets","SD Padres","Manny Machado Hits + Runs + RBIs","Over","+115","1.5","NY Mets - SD Padres"
"100","NY Mets","SD Padres","Manny Machado Hits + Runs + RBIs","Under","-150","1.5","NY Mets - SD Padres"
"101","NY Mets","SD Padres","Daniel Vogelbach Strikeouts","Over","+205","1.5","NY Mets - SD Padres"
"102","NY Mets","SD Padres","Daniel Vogelbach Strikeouts","Under","-290","1.5","NY Mets - SD Padres"
"103","NY Mets","SD Padres","Jurickson Profar Walks","Over","+190","0.5","NY Mets - SD Padres"
"104","NY Mets","SD Padres","Jurickson Profar Walks","Under","-265","0.5","NY Mets - SD Padres"
"105","NY Mets","SD Padres","Bottom of 1st - Will The Bases Be Loaded?","Yes","+800",NA,"NY Mets - SD Padres"
"106","NY Mets","SD Padres","Bottom of 1st - Will The Bases Be Loaded?","No","-2000",NA,"NY Mets - SD Padres"
"107","NY Mets","SD Padres","Josh Bell Singles","Over","+100","0.5","NY Mets - SD Padres"
"108","NY Mets","SD Padres","Josh Bell Singles","Under","-130","0.5","NY Mets - SD Padres"
"109","NY Mets","SD Padres","Race to 7 Runs","SD Padres","+700",NA,"NY Mets - SD Padres"
"110","NY Mets","SD Padres","Race to 7 Runs","Neither","-500",NA,"NY Mets - SD Padres"
"111","NY Mets","SD Padres","Race to 7 Runs","NY Mets","+650",NA,"NY Mets - SD Padres"
"112","NY Mets","SD Padres","Bottom of 1st – Total Strikeouts","1","+125",NA,"NY Mets - SD Padres"
"113","NY Mets","SD Padres","Bottom of 1st – Total Strikeouts","0","+180",NA,"NY Mets - SD Padres"
"114","NY Mets","SD Padres","Bottom of 1st – Total Strikeouts","2","+380",NA,"NY Mets - SD Padres"
"115","NY Mets","SD Padres","Bottom of 1st – Total Strikeouts","3+","+1600",NA,"NY Mets - SD Padres"
"116","NY Mets","SD Padres","NY Mets to Score - 1st Inning","Yes","+275",NA,"NY Mets - SD Padres"
"117","NY Mets","SD Padres","NY Mets to Score - 1st Inning","No","-400",NA,"NY Mets - SD Padres"
"118","NY Mets","SD Padres","Brandon Nimmo Strikeouts","Over","-265","0.5","NY Mets - SD Padres"
"119","NY Mets","SD Padres","Brandon Nimmo Strikeouts","Under","+190","0.5","NY Mets - SD Padres"
"120","NY Mets","SD Padres","Top of 1st – Total Strikeouts","1","+125",NA,"NY Mets - SD Padres"
"121","NY Mets","SD Padres","Top of 1st – Total Strikeouts","2","+260",NA,"NY Mets - SD Padres"
"122","NY Mets","SD Padres","Top of 1st – Total Strikeouts","0","+285",NA,"NY Mets - SD Padres"
"123","NY Mets","SD Padres","Top of 1st – Total Strikeouts","3+","+1100",NA,"NY Mets - SD Padres"
"124","NY Mets","SD Padres","Francisco Lindor to hit 1st Home Run?","Yes","+1100",NA,"NY Mets - SD Padres"
"125","NY Mets","SD Padres","Francisco Lindor to hit 1st Home Run?","No","-3000",NA,"NY Mets - SD Padres"
"126","NY Mets","SD Padres","Max Scherzer Earned Runs Allowed","Over","-120","1.5","NY Mets - SD Padres"
"127","NY Mets","SD Padres","Max Scherzer Earned Runs Allowed","Under","-110","1.5","NY Mets - SD Padres"
"128","NY Mets","SD Padres","Jeff McNeil Hits","Over","-255","0.5","NY Mets - SD Padres"
"129","NY Mets","SD Padres","Jeff McNeil Hits","Under","+185","0.5","NY Mets - SD Padres"
"130","NY Mets","SD Padres","Jeff McNeil RBIs","Over","+230","0.5","NY Mets - SD Padres"
"131","NY Mets","SD Padres","Jeff McNeil RBIs","Under","-330","0.5","NY Mets - SD Padres"
"132","NY Mets","SD Padres","Ha-Seong Kim RBIs","Over","+330","0.5","NY Mets - SD Padres"
"133","NY Mets","SD Padres","Ha-Seong Kim RBIs","Under","-525","0.5","NY Mets - SD Padres"
"134","NY Mets","SD Padres","Brandon Nimmo Singles","Over","-110","0.5","NY Mets - SD Padres"
"135","NY Mets","SD Padres","Brandon Nimmo Singles","Under","-120","0.5","NY Mets - SD Padres"
"136","NY Mets","SD Padres","Jurickson Profar Runs","Over","+150","0.5","NY Mets - SD Padres"
"137","NY Mets","SD Padres","Jurickson Profar Runs","Under","-200","0.5","NY Mets - SD Padres"
"138","NY Mets","SD Padres","Josh Bell Doubles","Over","+500","0.5","NY Mets - SD Padres"
"139","NY Mets","SD Padres","Josh Bell Doubles","Under","-1000","0.5","NY Mets - SD Padres"
"140","NY Mets","SD Padres","Ha-Seong Kim Walks","Over","+300","0.5","NY Mets - SD Padres"
"141","NY Mets","SD Padres","Ha-Seong Kim Walks","Under","-450","0.5","NY Mets - SD Padres"
"142","NY Mets","SD Padres","Starling Marte Runs","Over","+165","0.5","NY Mets - SD Padres"
"143","NY Mets","SD Padres","Starling Marte Runs","Under","-230","0.5","NY Mets - SD Padres"
"144","NY Mets","SD Padres","Ha-Seong Kim Stolen Bases","Over","+950","0.5","NY Mets - SD Padres"
"145","NY Mets","SD Padres","Ha-Seong Kim Stolen Bases","Under","-4000","0.5","NY Mets - SD Padres"
"146","NY Mets","SD Padres","Austin Nola Strikeouts","Over","-145","0.5","NY Mets - SD Padres"
"147","NY Mets","SD Padres","Austin Nola Strikeouts","Under","+110","0.5","NY Mets - SD Padres"
"148","NY Mets","SD Padres","Daniel Vogelbach Hits + Runs + RBIs","Over","-150","0.5","NY Mets - SD Padres"
"149","NY Mets","SD Padres","Daniel Vogelbach Hits + Runs + RBIs","Under","+115","0.5","NY Mets - SD Padres"
"150","NY Mets","SD Padres","Daniel Vogelbach Singles","Over","+170","0.5","NY Mets - SD Padres"
"151","NY Mets","SD Padres","Daniel Vogelbach Singles","Under","-230","0.5","NY Mets - SD Padres"
"152","NY Mets","SD Padres","Eduardo Escobar Runs","Over","+195","0.5","NY Mets - SD Padres"
"153","NY Mets","SD Padres","Eduardo Escobar Runs","Under","-270","0.5","NY Mets - SD Padres"
"154","NY Mets","SD Padres","Top of 1st – Will There Be A Double Play?","Yes","+650",NA,"NY Mets - SD Padres"
"155","NY Mets","SD Padres","Top of 1st – Will There Be A Double Play?","No","-1400",NA,"NY Mets - SD Padres"
"156","NY Mets","SD Padres","Josh Bell Hits + Runs + RBIs","Over","+115","1.5","NY Mets - SD Padres"
"157","NY Mets","SD Padres","Josh Bell Hits + Runs + RBIs","Under","-155","1.5","NY Mets - SD Padres"
"158","NY Mets","SD Padres","Mark Canha Singles","Over","+120","0.5","NY Mets - SD Padres"
"159","NY Mets","SD Padres","Mark Canha Singles","Under","-160","0.5","NY Mets - SD Padres"
"160","NY Mets","SD Padres","Yu Darvish Walks Allowed","Over","+120","1.5","NY Mets - SD Padres"
"161","NY Mets","SD Padres","Yu Darvish Walks Allowed","Under","-160","1.5","NY Mets - SD Padres"
"162","NY Mets","SD Padres","Mark Canha Home Runs","Over","+800","0.5","NY Mets - SD Padres"
"163","NY Mets","SD Padres","Mark Canha Home Runs","Under","-2000","0.5","NY Mets - SD Padres"
"164","NY Mets","SD Padres","Will Max Scherzer Record a Win?","Yes","+170",NA,"NY Mets - SD Padres"
"165","NY Mets","SD Padres","Will Max Scherzer Record a Win?","No","-235",NA,"NY Mets - SD Padres"
"166","NY Mets","SD Padres","Jeff McNeil Singles","Over","-155","0.5","NY Mets - SD Padres"
"167","NY Mets","SD Padres","Jeff McNeil Singles","Under","+115","0.5","NY Mets - SD Padres"
"168","NY Mets","SD Padres","Starling Marte Walks","Over","+340","0.5","NY Mets - SD Padres"
"169","NY Mets","SD Padres","Starling Marte Walks","Under","-550","0.5","NY Mets - SD Padres"
"170","NY Mets","SD Padres","Starling Marte Hits + Runs + RBIs","Over","+110","1.5","NY Mets - SD Padres"
"171","NY Mets","SD Padres","Starling Marte Hits + Runs + RBIs","Under","-145","1.5","NY Mets - SD Padres"
"172","NY Mets","SD Padres","Starling Marte Total Bases","Over","-195","0.5","NY Mets - SD Padres"
"173","NY Mets","SD Padres","Starling Marte Total Bases","Under","+145","0.5","NY Mets - SD Padres"
"174","NY Mets","SD Padres","Brandon Nimmo Stolen Bases","Over","+1000","0.5","NY Mets - SD Padres"
"175","NY Mets","SD Padres","Brandon Nimmo Stolen Bases","Under","-4000","0.5","NY Mets - SD Padres"
"176","NY Mets","SD Padres","Yu Darvish Earned Runs Allowed","Over","-175","1.5","NY Mets - SD Padres"
"177","NY Mets","SD Padres","Yu Darvish Earned Runs Allowed","Under","+130","1.5","NY Mets - SD Padres"
"178","NY Mets","SD Padres","1st Run","SD Padres","-115",NA,"NY Mets - SD Padres"
"179","NY Mets","SD Padres","1st Run","NY Mets","-115",NA,"NY Mets - SD Padres"
"180","NY Mets","SD Padres","Eduardo Escobar Hits + Runs + RBIs","Over","-175","0.5","NY Mets - SD Padres"
