"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","CLE Guardians","TB Rays","Wander Franco Hits","Over","0.5","-235","CLE Guardians - TB Rays"
"2","CLE Guardians","TB Rays","Wander Franco Hits","Under","0.5","+170","CLE Guardians - TB Rays"
"3","CLE Guardians","TB Rays","Amed Rosario RBIs","Over","0.5","+200","CLE Guardians - TB Rays"
"4","CLE Guardians","TB Rays","Amed Rosario RBIs","Under","0.5","-280","CLE Guardians - TB Rays"
"5","CLE Guardians","TB Rays","Jeffrey Springs Hits Allowed","Over","4.5","-135","CLE Guardians - TB Rays"
"6","CLE Guardians","TB Rays","Jeffrey Springs Hits Allowed","Under","4.5","+100","CLE Guardians - TB Rays"
"7","CLE Guardians","TB Rays","TB Rays to Score - 1st Inning","Yes",NA,"+275","CLE Guardians - TB Rays"
"8","CLE Guardians","TB Rays","TB Rays to Score - 1st Inning","No",NA,"-400","CLE Guardians - TB Rays"
"9","CLE Guardians","TB Rays","Gabriel Arias Doubles","Over","0.5","+500","CLE Guardians - TB Rays"
"10","CLE Guardians","TB Rays","Gabriel Arias Doubles","Under","0.5","-900","CLE Guardians - TB Rays"
"11","CLE Guardians","TB Rays","Randy Arozarena Total Bases","Over","1.5","+145","CLE Guardians - TB Rays"
"12","CLE Guardians","TB Rays","Randy Arozarena Total Bases","Under","1.5","-195","CLE Guardians - TB Rays"
"13","CLE Guardians","TB Rays","Myles Straw Hits","Over","0.5","-145","CLE Guardians - TB Rays"
"14","CLE Guardians","TB Rays","Myles Straw Hits","Under","0.5","+110","CLE Guardians - TB Rays"
"15","CLE Guardians","TB Rays","Wander Franco Home Runs","Over","0.5","+1100","CLE Guardians - TB Rays"
"16","CLE Guardians","TB Rays","Wander Franco Home Runs","Under","0.5","-10000","CLE Guardians - TB Rays"
"17","CLE Guardians","TB Rays","Jose Ramirez Stolen Bases","Over","0.5","+750","CLE Guardians - TB Rays"
"18","CLE Guardians","TB Rays","Jose Ramirez Stolen Bases","Under","0.5","-1800","CLE Guardians - TB Rays"
"19","CLE Guardians","TB Rays","Gabriel Arias RBIs","Over","0.5","+290","CLE Guardians - TB Rays"
"20","CLE Guardians","TB Rays","Gabriel Arias RBIs","Under","0.5","-450","CLE Guardians - TB Rays"
"21","CLE Guardians","TB Rays","Owen Miller Doubles","Over","0.5","+400","CLE Guardians - TB Rays"
"22","CLE Guardians","TB Rays","Owen Miller Doubles","Under","0.5","-700","CLE Guardians - TB Rays"
"23","CLE Guardians","TB Rays","Cal Quantrill Outs","Over","17.5","-130","CLE Guardians - TB Rays"
"24","CLE Guardians","TB Rays","Cal Quantrill Outs","Under","17.5","+100","CLE Guardians - TB Rays"
"25","CLE Guardians","TB Rays","David Peralta RBIs","Over","0.5","+205","CLE Guardians - TB Rays"
"26","CLE Guardians","TB Rays","David Peralta RBIs","Under","0.5","-290","CLE Guardians - TB Rays"
"27","CLE Guardians","TB Rays","Jose Ramirez Doubles","Over","0.5","+320","CLE Guardians - TB Rays"
"28","CLE Guardians","TB Rays","Jose Ramirez Doubles","Under","0.5","-475","CLE Guardians - TB Rays"
"29","CLE Guardians","TB Rays","Andres Gimenez Total Bases","Over","0.5","-195","CLE Guardians - TB Rays"
"30","CLE Guardians","TB Rays","Andres Gimenez Total Bases","Under","0.5","+145","CLE Guardians - TB Rays"
"31","CLE Guardians","TB Rays","Harold Ramirez RBIs","Over","0.5","+195","CLE Guardians - TB Rays"
"32","CLE Guardians","TB Rays","Harold Ramirez RBIs","Under","0.5","-265","CLE Guardians - TB Rays"
"33","CLE Guardians","TB Rays","Oscar Gonzalez Singles","Over","0.5","-105","CLE Guardians - TB Rays"
"34","CLE Guardians","TB Rays","Oscar Gonzalez Singles","Under","0.5","-125","CLE Guardians - TB Rays"
"35","CLE Guardians","TB Rays","Francisco Mejia Singles","Over","0.5","+145","CLE Guardians - TB Rays"
"36","CLE Guardians","TB Rays","Francisco Mejia Singles","Under","0.5","-195","CLE Guardians - TB Rays"
"37","CLE Guardians","TB Rays","Myles Straw RBIs","Over","0.5","+370","CLE Guardians - TB Rays"
"38","CLE Guardians","TB Rays","Myles Straw RBIs","Under","0.5","-600","CLE Guardians - TB Rays"
"39","CLE Guardians","TB Rays","Jonathan Aranda Doubles","Over","0.5","+360","CLE Guardians - TB Rays"
"40","CLE Guardians","TB Rays","Jonathan Aranda Doubles","Under","0.5","-575","CLE Guardians - TB Rays"
"41","CLE Guardians","TB Rays","Andres Gimenez RBIs","Over","0.5","+235","CLE Guardians - TB Rays"
"42","CLE Guardians","TB Rays","Andres Gimenez RBIs","Under","0.5","-330","CLE Guardians - TB Rays"
"43","CLE Guardians","TB Rays","Jose Ramirez Singles","Over","0.5","+125","CLE Guardians - TB Rays"
"44","CLE Guardians","TB Rays","Jose Ramirez Singles","Under","0.5","-165","CLE Guardians - TB Rays"
"45","CLE Guardians","TB Rays","Wander Franco Singles","Over","0.5","-125","CLE Guardians - TB Rays"
