"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","MIL Brewers","SF Giants","Brandon Crawford Home Runs","Over","0.5","+1800","MIL Brewers - SF Giants"
"2","MIL Brewers","SF Giants","Brandon Crawford Home Runs","Under","0.5","-5000","MIL Brewers - SF Giants"
"3","MIL Brewers","SF Giants","SF Giants Home Run - 7th Inning?","Yes",NA,"+550","MIL Brewers - SF Giants"
"4","MIL Brewers","SF Giants","SF Giants Home Run - 7th Inning?","No",NA,"-1100","MIL Brewers - SF Giants"
"5","MIL Brewers","SF Giants","Omar Narvaez Total Bases","Over","0.5","+360","MIL Brewers - SF Giants"
"6","MIL Brewers","SF Giants","Omar Narvaez Total Bases","Under","0.5","-525","MIL Brewers - SF Giants"
"7","MIL Brewers","SF Giants","Luis Gonzalez Singles","Over","0.5","+450","MIL Brewers - SF Giants"
"8","MIL Brewers","SF Giants","Luis Gonzalez Singles","Under","0.5","-700","MIL Brewers - SF Giants"
"9","MIL Brewers","SF Giants","Thairo Estrada Runs","Over","0.5","+425","MIL Brewers - SF Giants"
"10","MIL Brewers","SF Giants","Thairo Estrada Runs","Under","0.5","-650","MIL Brewers - SF Giants"
"11","MIL Brewers","SF Giants","David Villar Doubles","Over","0.5","+1800","MIL Brewers - SF Giants"
"12","MIL Brewers","SF Giants","David Villar Doubles","Under","0.5","-5000","MIL Brewers - SF Giants"
"13","MIL Brewers","SF Giants","Hunter Renfroe Home Runs","Over","0.5","+750","MIL Brewers - SF Giants"
"14","MIL Brewers","SF Giants","Hunter Renfroe Home Runs","Under","0.5","-1400","MIL Brewers - SF Giants"
"15","MIL Brewers","SF Giants","Mike Yastrzemski RBIs","Over","1.5","+800","MIL Brewers - SF Giants"
"16","MIL Brewers","SF Giants","Mike Yastrzemski RBIs","Under","1.5","-1400","MIL Brewers - SF Giants"
"17","MIL Brewers","SF Giants","Joc Pederson Home Runs","Over","0.5","+1000","MIL Brewers - SF Giants"
"18","MIL Brewers","SF Giants","Joc Pederson Home Runs","Under","0.5","-2000","MIL Brewers - SF Giants"
"19","MIL Brewers","SF Giants","Luis Gonzalez Hits","Over","0.5","+290","MIL Brewers - SF Giants"
"20","MIL Brewers","SF Giants","Luis Gonzalez Hits","Under","0.5","-425","MIL Brewers - SF Giants"
"21","MIL Brewers","SF Giants","Joc Pederson Hits","Over","0.5","+180","MIL Brewers - SF Giants"
"22","MIL Brewers","SF Giants","Joc Pederson Hits","Under","0.5","-255","MIL Brewers - SF Giants"
"23","MIL Brewers","SF Giants","Mike Yastrzemski Hits","Over","1.5","+350","MIL Brewers - SF Giants"
"24","MIL Brewers","SF Giants","Mike Yastrzemski Hits","Under","1.5","-525","MIL Brewers - SF Giants"
"25","MIL Brewers","SF Giants","Strikeout Recorded - Top of the 7th Inning?","Yes",NA,"-340","MIL Brewers - SF Giants"
"26","MIL Brewers","SF Giants","Strikeout Recorded - Top of the 7th Inning?","No",NA,"+235","MIL Brewers - SF Giants"
"27","MIL Brewers","SF Giants","Willy Adames Home Runs","Over","0.5","+1300","MIL Brewers - SF Giants"
"28","MIL Brewers","SF Giants","Willy Adames Home Runs","Under","0.5","-2500","MIL Brewers - SF Giants"
"29","MIL Brewers","SF Giants","Omar Narvaez Doubles","Over","0.5","+1800","MIL Brewers - SF Giants"
"30","MIL Brewers","SF Giants","Omar Narvaez Doubles","Under","0.5","-5000","MIL Brewers - SF Giants"
"31","MIL Brewers","SF Giants","LaMonte Wade Jr. Singles","Over","1.5","+600","MIL Brewers - SF Giants"
"32","MIL Brewers","SF Giants","LaMonte Wade Jr. Singles","Under","1.5","-1000","MIL Brewers - SF Giants"
"33","MIL Brewers","SF Giants","Corbin Burnes Strikeouts Thrown","Over","14.5","-115","MIL Brewers - SF Giants"
"34","MIL Brewers","SF Giants","Corbin Burnes Strikeouts Thrown","Under","14.5","-115","MIL Brewers - SF Giants"
"35","MIL Brewers","SF Giants","Joc Pederson - 3rd Plate Appearance - 7th Inning - Grouped Result (vs. Corbin Burnes)","Out",NA,"-340","MIL Brewers - SF Giants"
"36","MIL Brewers","SF Giants","Joc Pederson - 3rd Plate Appearance - 7th Inning - Grouped Result (vs. Corbin Burnes)","Hit",NA,"+330","MIL Brewers - SF Giants"
"37","MIL Brewers","SF Giants","Joc Pederson - 3rd Plate Appearance - 7th Inning - Grouped Result (vs. Corbin Burnes)","Walk/Hit by Pitch",NA,"+650","MIL Brewers - SF Giants"
"38","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","No/No/No",NA,"+120","MIL Brewers - SF Giants"
"39","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","No/Yes/No",NA,"+370","MIL Brewers - SF Giants"
"40","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","Yes/No/No",NA,"+370","MIL Brewers - SF Giants"
"41","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","No/No/Yes",NA,"+390","MIL Brewers - SF Giants"
"42","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","Yes/Yes/No",NA,"+650","MIL Brewers - SF Giants"
"43","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","No/Yes/Yes",NA,"+700","MIL Brewers - SF Giants"
"44","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","Yes/No/Yes",NA,"+700","MIL Brewers - SF Giants"
"45","MIL Brewers","SF Giants","7th Inning - First 3 SF Giants Batters Reach Base","Yes/Yes/Yes",NA,"+950","MIL Brewers - SF Giants"
"46","MIL Brewers","SF Giants","Christian Yelich Total Bases","Over","2.5","+425","MIL Brewers - SF Giants"
"47","MIL Brewers","SF Giants","Christian Yelich Total Bases","Under","2.5","-650","MIL Brewers - SF Giants"
"48","MIL Brewers","SF Giants","Brandon Crawford Singles","Over","0.5","+310","MIL Brewers - SF Giants"
"49","MIL Brewers","SF Giants","Brandon Crawford Singles","Under","0.5","-450","MIL Brewers - SF Giants"
"50","MIL Brewers","SF Giants","Wilmer Flores Home Runs","Over","0.5","+1400","MIL Brewers - SF Giants"
"51","MIL Brewers","SF Giants","Wilmer Flores Home Runs","Under","0.5","-3500","MIL Brewers - SF Giants"
"52","MIL Brewers","SF Giants","Andrew McCutchen Runs","Over","0.5","+350","MIL Brewers - SF Giants"
"53","MIL Brewers","SF Giants","Andrew McCutchen Runs","Under","0.5","-525","MIL Brewers - SF Giants"
"54","MIL Brewers","SF Giants","Hunter Renfroe RBIs","Over","1.5","+500","MIL Brewers - SF Giants"
"55","MIL Brewers","SF Giants","Hunter Renfroe RBIs","Under","1.5","-800","MIL Brewers - SF Giants"
"56","MIL Brewers","SF Giants","Winning Margin","To Win By 1 Run",NA,"+600","MIL Brewers - SF Giants"
"57","MIL Brewers","SF Giants","Winning Margin","To Win By 2 Runs",NA,"+1100","MIL Brewers - SF Giants"
"58","MIL Brewers","SF Giants","Winning Margin","To Win By 3 Runs",NA,"+2500","MIL Brewers - SF Giants"
"59","MIL Brewers","SF Giants","Winning Margin","To Win By 4 Runs Or More",NA,"+3000","MIL Brewers - SF Giants"
"60","MIL Brewers","SF Giants","Winning Margin","To Win By 1 Run",NA,"+115","MIL Brewers - SF Giants"
"61","MIL Brewers","SF Giants","Winning Margin","To Win By 2 Runs",NA,"+380","MIL Brewers - SF Giants"
"62","MIL Brewers","SF Giants","Winning Margin","To Win By 3 Runs",NA,"+800","MIL Brewers - SF Giants"
"63","MIL Brewers","SF Giants","Winning Margin","To Win By 4 Runs Or More",NA,"+900","MIL Brewers - SF Giants"
"64","MIL Brewers","SF Giants","Corbin Burnes Outs","Over","21.5","-105","MIL Brewers - SF Giants"
"65","MIL Brewers","SF Giants","Corbin Burnes Outs","Under","21.5","-125","MIL Brewers - SF Giants"
"66","MIL Brewers","SF Giants","David Villar Runs","Over","0.5","+550","MIL Brewers - SF Giants"
"67","MIL Brewers","SF Giants","David Villar Runs","Under","0.5","-900","MIL Brewers - SF Giants"
"68","MIL Brewers","SF Giants","Brandon Crawford - 3rd Plate Appearance - 7th Inning - Pitch Count (vs. Corbin Burnes)","Over","4.5","+125","MIL Brewers - SF Giants"
