"","Home","Away","Bet","Outcome","Line","Odds","Matchup"
"1","NY Mets","CHI Cubs","Jeff McNeil Hits","Over","0.5","-230","NY Mets - CHI Cubs"
"2","NY Mets","CHI Cubs","Jeff McNeil Hits","Under","0.5","+170","NY Mets - CHI Cubs"
"3","NY Mets","CHI Cubs","Darin Ruf Total Bases","Over","0.5","+100","NY Mets - CHI Cubs"
"4","NY Mets","CHI Cubs","Darin Ruf Total Bases","Under","0.5","-130","NY Mets - CHI Cubs"
"5","NY Mets","CHI Cubs","Mark Vientos Doubles","Over","0.5","+450","NY Mets - CHI Cubs"
"6","NY Mets","CHI Cubs","Mark Vientos Doubles","Under","0.5","-800","NY Mets - CHI Cubs"
"7","NY Mets","CHI Cubs","Run Line 1st 5 Innings","CHI Cubs","+0.5","+100","NY Mets - CHI Cubs"
"8","NY Mets","CHI Cubs","Run Line 1st 5 Innings","NY Mets","-0.5","-130","NY Mets - CHI Cubs"
"9","NY Mets","CHI Cubs","Francisco Lindor Home Runs","Over","0.5","+390","NY Mets - CHI Cubs"
"10","NY Mets","CHI Cubs","Francisco Lindor Home Runs","Under","0.5","-650","NY Mets - CHI Cubs"
"11","NY Mets","CHI Cubs","Brandon Nimmo RBIs","Over","0.5","+225","NY Mets - CHI Cubs"
"12","NY Mets","CHI Cubs","Brandon Nimmo RBIs","Under","0.5","-320","NY Mets - CHI Cubs"
"13","NY Mets","CHI Cubs","Mark Canha Singles","Over","0.5","+100","NY Mets - CHI Cubs"
"14","NY Mets","CHI Cubs","Mark Canha Singles","Under","0.5","-130","NY Mets - CHI Cubs"
"15","NY Mets","CHI Cubs","David Peterson Earned Runs Allowed","Over","1.5","-165","NY Mets - CHI Cubs"
"16","NY Mets","CHI Cubs","David Peterson Earned Runs Allowed","Under","1.5","+125","NY Mets - CHI Cubs"
"17","NY Mets","CHI Cubs","Seiya Suzuki  Stolen Bases","Over","0.5","+950","NY Mets - CHI Cubs"
"18","NY Mets","CHI Cubs","Seiya Suzuki  Stolen Bases","Under","0.5","-3500","NY Mets - CHI Cubs"
"19","NY Mets","CHI Cubs","Moneyline 1st 5 Innings","CHI Cubs",NA,"+140","NY Mets - CHI Cubs"
"20","NY Mets","CHI Cubs","Moneyline 1st 5 Innings","NY Mets",NA,"-175","NY Mets - CHI Cubs"
"21","NY Mets","CHI Cubs","Race to 7 Runs","CHI Cubs",NA,"+600","NY Mets - CHI Cubs"
"22","NY Mets","CHI Cubs","Race to 7 Runs","Neither",NA,"-245","NY Mets - CHI Cubs"
"23","NY Mets","CHI Cubs","Race to 7 Runs","NY Mets",NA,"+295","NY Mets - CHI Cubs"
"24","NY Mets","CHI Cubs","Tomas Nido Total Bases","Over","0.5","-130","NY Mets - CHI Cubs"
"25","NY Mets","CHI Cubs","Tomas Nido Total Bases","Under","0.5","+100","NY Mets - CHI Cubs"
"26","NY Mets","CHI Cubs","Darin Ruf Singles","Over","0.5","+220","NY Mets - CHI Cubs"
"27","NY Mets","CHI Cubs","Darin Ruf Singles","Under","0.5","-310","NY Mets - CHI Cubs"
"28","NY Mets","CHI Cubs","Darin Ruf Hits","Over","0.5","+100","NY Mets - CHI Cubs"
"29","NY Mets","CHI Cubs","Darin Ruf Hits","Under","0.5","-130","NY Mets - CHI Cubs"
"30","NY Mets","CHI Cubs","Total Hits","Over","16.5","-105","NY Mets - CHI Cubs"
"31","NY Mets","CHI Cubs","Total Hits","Under","16.5","-125","NY Mets - CHI Cubs"
"32","NY Mets","CHI Cubs","Pete Alonso Home Runs","Over","0.5","+240","NY Mets - CHI Cubs"
"33","NY Mets","CHI Cubs","Pete Alonso Home Runs","Under","0.5","-340","NY Mets - CHI Cubs"
"34","NY Mets","CHI Cubs","P.J. Higgins Runs","Over","0.5","+215","NY Mets - CHI Cubs"
"35","NY Mets","CHI Cubs","P.J. Higgins Runs","Under","0.5","-300","NY Mets - CHI Cubs"
"36","NY Mets","CHI Cubs","Pete Alonso Hits","Over","0.5","-240","NY Mets - CHI Cubs"
"37","NY Mets","CHI Cubs","Pete Alonso Hits","Under","0.5","+175","NY Mets - CHI Cubs"
"38","NY Mets","CHI Cubs","Mark Canha RBIs","Over","0.5","+185","NY Mets - CHI Cubs"
"39","NY Mets","CHI Cubs","Mark Canha RBIs","Under","0.5","-260","NY Mets - CHI Cubs"
"40","NY Mets","CHI Cubs","Christopher Morel Total Bases","Over","0.5","-155","NY Mets - CHI Cubs"
"41","NY Mets","CHI Cubs","Christopher Morel Total Bases","Under","0.5","+120","NY Mets - CHI Cubs"
"42","NY Mets","CHI Cubs","CHI Cubs: Team Total Runs","Over","2.5","-150","NY Mets - CHI Cubs"
"43","NY Mets","CHI Cubs","CHI Cubs: Team Total Runs","Under","2.5","+120","NY Mets - CHI Cubs"
"44","NY Mets","CHI Cubs","Eduardo Escobar Doubles","Over","0.5","+380","NY Mets - CHI Cubs"
"45","NY Mets","CHI Cubs","Eduardo Escobar Doubles","Under","0.5","-600","NY Mets - CHI Cubs"
"46","NY Mets","CHI Cubs","CHI Cubs: Team Total Runs - 1st 5 Innings","Over","1.5","+105","NY Mets - CHI Cubs"
"47","NY Mets","CHI Cubs","CHI Cubs: Team Total Runs - 1st 5 Innings","Under","1.5","-125","NY Mets - CHI Cubs"
